timestamp,cmd_v,cmd_omega,meas_v,meas_omega,raw_timestamp,source_run,source_state,source_file,source_index
0.0,2.0,0.0,-0.0312582366168499,0.0003186304565239,0.0623109340667724,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.049999999999999996,2.0,0.0,-0.030898280441761,0.0003186304565239,0.1123109340667724,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.1,2.0,0.0,-0.030898280441761,-0.0455239976235578,0.1623109340667724,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.15,2.0,0.0,-0.0104593355208635,-0.0455239976235578,0.2123109340667724,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.2,2.0,0.0,-0.0104593355208635,-0.0373119721195571,0.2623109340667724,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.25,2.0,0.0,0.1307357102632522,0.0028110066139921,0.3123109340667724,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.3,2.0,0.0,0.1307357102632522,0.0028110066139921,0.3623109340667724,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.35,2.0,0.0,0.2871116697788238,0.0048192112178919,0.4123109340667724,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.4,2.0,0.0,0.2871116697788238,0.0048192112178919,0.4623109340667724,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.45,2.0,0.0,0.4377365708351135,0.0048192112178919,0.5123109340667724,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.5000000000000001,2.0,0.0,0.4377365708351135,-0.025411184793797,0.5623109340667725,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.5500000000000002,2.0,0.0,0.581254243850708,-0.025411184793797,0.6123109340667725,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.6000000000000002,2.0,0.0,0.581254243850708,0.0245917095555772,0.6623109340667725,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.6500000000000002,2.0,0.0,0.7135484218597412,0.0245917095555772,0.7123109340667726,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.7000000000000003,2.0,0.0,0.7135484218597412,0.0224617790271242,0.7623109340667726,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.7500000000000003,2.0,0.0,0.8035491108894348,-0.0009429583294056,0.8123109340667727,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.8000000000000004,2.0,0.0,0.8035491108894348,-0.0009429583294056,0.8623109340667727,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.8500000000000004,2.0,0.0,0.8995392322540283,-0.0009429583294056,0.9123109340667728,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.9000000000000005,2.0,0.0,0.8995392322540283,-0.0198122728258277,0.9623109340667728,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
0.9500000000000005,2.0,0.0,0.9786160588264464,-0.0198122728258277,1.0123109340667729,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.0000000000000004,2.0,0.0,0.9786160588264464,0.0049837565786167,1.062310934066773,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.0500000000000005,2.0,0.0,1.0364934206008911,0.0049837565786167,1.112310934066773,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.1000000000000005,2.0,0.0,1.0364934206008911,0.035577945413329,1.162310934066773,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.1500000000000006,2.0,0.0,1.101010799407959,0.035577945413329,1.212310934066773,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.2000000000000006,2.0,0.0,1.101010799407959,-0.0723840178576704,1.262310934066773,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.2500000000000007,2.0,0.0,1.1334724426269531,0.0367866067907309,1.3123109340667731,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.3000000000000007,2.0,0.0,1.1334724426269531,0.0367866067907309,1.3623109340667732,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.3500000000000008,2.0,0.0,1.179455041885376,0.0367866067907309,1.4123109340667732,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.4000000000000008,2.0,0.0,1.179455041885376,-0.0111092668218113,1.4623109340667733,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.4500000000000008,2.0,0.0,1.206748604774475,-0.0111092668218113,1.5123109340667733,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.5000000000000007,2.0,0.0,1.206748604774475,0.0264425722915613,1.5623109340667731,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.550000000000001,2.0,0.0,1.2431890964508057,0.0264425722915613,1.6123109340667734,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.600000000000001,2.0,0.0,1.2431890964508057,-0.0518077156221148,1.6623109340667734,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.6500000000000012,2.0,0.0,1.2980059385299685,-0.0518077156221148,1.7123109340667737,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.700000000000001,2.0,0.0,1.2980059385299685,0.0421621481576936,1.7623109340667735,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
1.750000000000001,2.0,0.0,1.3008259534835815,0.0421621481576936,1.8123109340667736,run_20260518_132537,s1,run_20260518_132537\s1\train_20260518_132537.csv,0
