epoch,train_loss,val_loss,val_rmse_v,val_rmse_omega
29,0.2692235308758756,0.6604537963867188,0.7869823575019836,0.29596570134162903
30,0.25910949345598827,0.64155513048172,0.7722236514091492,0.29282158613204956
31,0.25016845103274,0.6227602362632751,0.7583926916122437,0.28929030895233154
32,0.24157110325833583,0.604830265045166,0.7450206875801086,0.285860538482666
33,0.2335941492243016,0.5869702696800232,0.7318136692047119,0.2822875380516052
34,0.2264482876087757,0.5705529451370239,0.7198914289474487,0.2788230776786804
35,0.2200518713352528,0.5558847784996033,0.7082723379135132,0.2759464383125305
36,0.2136763680488505,0.5441128015518188,0.6983903646469116,0.2737481892108917
37,0.20815889099810986,0.5326539278030396,0.6889501214027405,0.27149146795272827
38,0.20316710662334522,0.5221073031425476,0.6798287630081177,0.2694970965385437
39,0.19849697047091544,0.513416051864624,0.6723433136940002,0.2678029537200928
40,0.19431487556467664,0.5042858719825745,0.6654184460639954,0.26569050550460815
41,0.19041937393076877,0.4948359727859497,0.65840744972229,0.263413667678833
42,0.1866819604914239,0.4866335988044739,0.6524398922920227,0.26136502623558044
43,0.18336165312756883,0.47888684272766113,0.6459275484085083,0.25967225432395935
44,0.18011090654007933,0.4719136357307434,0.6400571465492249,0.2581236660480499
45,0.17717155046919558,0.465201735496521,0.6350888013839722,0.25639745593070984
46,0.17432997594488428,0.4589465856552124,0.6298245787620544,0.25496312975883484
47,0.1717358728038504,0.4525357186794281,0.6251444816589355,0.25325021147727966
48,0.169241353488983,0.44812509417533875,0.6211848258972168,0.2522858679294586
49,0.1669098842017194,0.4442256987094879,0.6161126494407654,0.2519044876098633
50,0.16460107977085925,0.44049280881881714,0.612255871295929,0.251223087310791
51,0.1624933842648851,0.43671151995658875,0.608095645904541,0.25060054659843445
52,0.16043388856218216,0.43303918838500977,0.6038135290145874,0.2500590682029724
53,0.15852304335604323,0.4290268123149872,0.5998766422271729,0.24923306703567505
54,0.15663070662858639,0.42543646693229675,0.5961464047431946,0.24854685366153717
55,0.1547540124426497,0.4219791293144226,0.5921781063079834,0.2479901909828186
56,0.15301842822673473,0.4179786741733551,0.5879010558128357,0.24724163115024567
57,0.15136025433844708,0.414460688829422,0.584000289440155,0.2466149777173996
58,0.14959565616668538,0.4126753807067871,0.5800175070762634,0.24688215553760529
59,0.14799820159343963,0.4119783937931061,0.5758911967277527,0.24773268401622772
60,0.1463352678304023,0.41165798902511597,0.5724676251411438,0.24855895340442657
61,0.14463511641989363,0.41061508655548096,0.5688068866729736,0.24908211827278137
62,0.14303711931756202,0.4097016751766205,0.5652047395706177,0.24964579939842224
63,0.1414567546641573,0.4091954529285431,0.5621840357780457,0.2502419352531433
64,0.139988929223507,0.40753769874572754,0.558743953704834,0.2503744661808014
65,0.13848712108236677,0.4075790345668793,0.5562297701835632,0.25109121203422546
66,0.13694680000239232,0.4071319103240967,0.5536454916000366,0.25157949328422546
67,0.13550739034693293,0.4051223397254944,0.5506367683410645,0.2514036297798157
68,0.13386625048327952,0.4041728079319,0.5476946830749512,0.2517324984073639
69,0.13234596112941174,0.40291285514831543,0.5446701645851135,0.2519252300262451
70,0.13086950319244506,0.4013116657733917,0.5417930483818054,0.25190407037734985
71,0.12942297794717422,0.40003839135169983,0.5389015674591064,0.25204527378082275
72,0.12796970507565966,0.399138867855072,0.5367118120193481,0.25218117237091064
73,0.12661199671156864,0.3976467549800873,0.534299910068512,0.2520797848701477
74,0.12540453735818255,0.39666610956192017,0.5321725606918335,0.25215375423431396
75,0.12439285504057053,0.3964585065841675,0.530062735080719,0.25260329246520996
76,0.12329100306997907,0.3949083685874939,0.5274159908294678,0.25252565741539
77,0.12241476675931444,0.3933365046977997,0.5252845287322998,0.2522999048233032
78,0.12143533946351802,0.39194023609161377,0.5235047936439514,0.2520674765110016
79,0.12055072771741988,0.3895927965641022,0.5215649604797363,0.2514021098613739
80,0.11969021390727226,0.38915717601776123,0.5195302367210388,0.251708984375
81,0.11892332190528829,0.387599378824234,0.5174661874771118,0.25146374106407166
82,0.11808372368203833,0.38693010807037354,0.5155370831489563,0.251624196767807
83,0.1173913225531578,0.3862440884113312,0.5137036442756653,0.2517496943473816
84,0.11670403233233918,0.3858783543109894,0.5118926167488098,0.25202664732933044
85,0.11599689081628271,0.38379567861557007,0.5098304748535156,0.2515135705471039
86,0.1153648575252675,0.3827795386314392,0.5083778500556946,0.251374214887619
87,0.11474676886771587,0.3811197280883789,0.5065133571624756,0.2510170638561249
88,0.11413158197352227,0.3797799050807953,0.5049636363983154,0.2507378160953522
89,0.11356406833263154,0.37993642687797546,0.503986120223999,0.25105929374694824
90,0.11300930783469626,0.3794432282447815,0.5024139285087585,0.2512049376964569
91,0.11245312456120836,0.378797322511673,0.5015084743499756,0.2511079013347626
92,0.1119325375620355,0.37830889225006104,0.5004024505615234,0.25113821029663086
93,0.11143345354085273,0.3774890899658203,0.49938368797302246,0.25098171830177307
94,0.11092767211350989,0.3775022029876709,0.49828505516052246,0.25125887989997864
95,0.11043147311565724,0.3778315782546997,0.49705010652542114,0.25172632932662964
96,0.11002040077397164,0.37857791781425476,0.496176153421402,0.2523101568222046
97,0.10959055373009215,0.378471702337265,0.49583563208580017,0.252339243888855
98,0.10910758274666807,0.37672021985054016,0.4948672354221344,0.25170639157295227
99,0.10871269110035389,0.37501809000968933,0.4940702021121979,0.2510540783405304
100,0.10833877233114649,0.37623298168182373,0.49305108189582825,0.2519065737724304
101,0.10791633836132415,0.37448903918266296,0.4919761121273041,0.25130173563957214
102,0.10753387250798814,0.3732893168926239,0.491322785615921,0.25086286664009094
103,0.10712288285189486,0.373260498046875,0.49040764570236206,0.25107064843177795
104,0.10671898418284477,0.37541842460632324,0.48985084891319275,0.2522764801979065
105,0.10635895624439767,0.3762994110584259,0.48866069316864014,0.2529991567134857
106,0.10597333828819559,0.37534621357917786,0.48761484026908875,0.25277915596961975
107,0.10564106544281573,0.3749872148036957,0.4874364733695984,0.25264349579811096
108,0.10530900425733404,0.3736559748649597,0.4872395694255829,0.2520301640033722
109,0.10499157702669185,0.3732728958129883,0.48670685291290283,0.2519672214984894
110,0.1046808252309231,0.37212178111076355,0.48589062690734863,0.25159144401550293
111,0.10438512563705445,0.3719542920589447,0.4855925738811493,0.2515789866447449
112,0.10412453184736536,0.37097927927970886,0.48529231548309326,0.2511653006076813
113,0.10383213019751487,0.3704237639904022,0.48430564999580383,0.2511255443096161
114,0.10356737657430325,0.3703882098197937,0.483691930770874,0.25125396251678467
115,0.10330458774845651,0.370034396648407,0.48291680216789246,0.2512626647949219
116,0.10306953718053534,0.3702200949192047,0.4828020930290222,0.2513810098171234
117,0.10279278894688221,0.3693891167640686,0.4823717176914215,0.2510698735713959
118,0.10258314644402645,0.3681555390357971,0.4815070927143097,0.250661700963974
119,0.1023213545692728,0.36780494451522827,0.4810866713523865,0.25058621168136597
120,0.1021175446979543,0.36832284927368164,0.4810769855976105,0.2508454918861389
