timestamp,cmd_v,cmd_omega,vn_body_vx,odom_omega_z
0.06224679946899414,2.0,0.0,-0.01839970424771309,-0.000397157161652811
0.11224679946899414,2.0,0.0,-0.022679513320326805,-0.052342191207901984
0.16224679946899415,2.0,0.0,-0.022679513320326805,-0.052342191207901984
0.21224679946899416,2.0,0.0,-0.01505084428936243,0.028792282767963813
0.26224679946899415,2.0,0.0,-0.01505084428936243,0.028792282767963813
0.31224679946899414,2.0,0.0,0.04911699518561363,0.051377032960322366
0.36224679946899413,2.0,0.0,0.04911699518561363,0.051377032960322366
0.4122467994689941,2.0,0.0,0.180118128657341,0.051377032960322366
0.4622467994689941,2.0,0.0,0.180118128657341,0.15590497994875377
0.5122467994689941,2.0,0.0,0.34103500843048096,0.15590497994875377
0.5622467994689941,2.0,0.0,0.34103500843048096,0.16762269218673023
0.6122467994689942,2.0,0.0,0.5291935205459595,-0.10092304788950777
0.6622467994689942,2.0,0.0,0.5291935205459595,-0.10092304788950777
0.7122467994689943,2.0,0.0,0.6910281181335449,0.0477032285100231
0.7622467994689943,2.0,0.0,0.6910281181335449,0.0477032285100231
0.8122467994689944,2.0,0.0,0.8288286924362183,0.0477032285100231
0.8622467994689944,2.0,0.0,0.8288286924362183,0.09363502881174893
0.9122467994689945,2.0,0.0,0.9381301999092102,0.09363502881174893
0.9622467994689945,2.0,0.0,0.9381301999092102,0.09913544932271244
1.0122467994689945,2.0,0.0,1.0404163599014282,-0.022278313255314097
1.0622467994689946,2.0,0.0,1.0404163599014282,-0.022278313255314097
1.1122467994689946,2.0,0.0,1.118126630783081,-0.051997969083592756
1.1622467994689947,2.0,0.0,1.118126630783081,-0.051997969083592756
1.2122467994689947,2.0,0.0,1.1902934312820435,0.03504271550618778
1.2622467994689948,2.0,0.0,1.1902934312820435,0.03504271550618778
1.3122467994689948,2.0,0.0,1.235303282737732,0.0303891878237446
1.3622467994689949,2.0,0.0,1.235303282737732,0.0303891878237446
1.412246799468995,2.0,0.0,1.283679723739624,0.00012822638256063633
1.462246799468995,2.0,0.0,1.283679723739624,0.00012822638256063633
1.512246799468995,2.0,0.0,1.3038667440414429,0.02431260529340974
1.562246799468995,2.0,0.0,1.3038667440414429,0.02431260529340974
1.612246799468995,2.0,0.0,1.3396302461624146,0.017905147619332897
1.6622467994689951,2.0,0.0,1.3396302461624146,0.017905147619332897
1.7122467994689952,2.0,0.0,1.359095573425293,0.017905147619332897
1.7622467994689952,2.0,0.0,1.359095573425293,0.021779804814186808
1.8122467994689953,2.0,0.0,1.3743069171905518,0.021779804814186808
1.8622467994689953,2.0,0.0,1.3743069171905518,0.010819669391067828
1.9122467994689953,2.0,0.0,1.3853816986083984,0.012925430819800562
1.9622467994689954,2.0,0.0,1.3853816986083984,0.012925430819800562
2.012246799468995,0.0,0.0,1.3875643014907837,0.012925430819800562
2.062246799468995,0.0,0.0,1.3875643014907837,0.02029192357608145
2.112246799468995,0.0,0.0,1.402093768119812,0.02029192357608145
2.1622467994689947,0.0,0.0,1.402093768119812,0.01916011558142074
2.2122467994689945,0.0,0.0,1.3984426259994507,0.01916011558142074
2.2622467994689943,0.0,0.0,1.3984426259994507,0.02908020207476781
