timestamp_ns,timestamp_sec_from_start,topic,angular.x,angular.y,angular.z,linear.x,linear.y,linear.z
1768890677615596423,10.061966328,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890677676398370,10.122768275,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890677751327509,10.197697414,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890677773918625,10.22028853,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890677796228588,10.242598493,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890677811508172,10.257878077,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890677870029016,10.316398921,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890677926482296,10.372852201,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678018815896,10.465185801,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678069796181,10.516166086,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678103133317,10.549503222,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678151580659,10.597950564,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678212113292,10.658483197,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678256084767,10.702454672,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678286417276,10.732787181,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678316147381,10.762517286,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678405280096,10.851650001,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678431037313,10.877407218,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678476161338,10.922531243,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678529039300,10.975409205,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678581856781,11.028226686,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678626635364,11.073005269,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678681649947,11.128019852,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678747916632,11.194286537,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678790056831,11.236426736,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678822834635,11.26920454,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
