step,time_sec,cmd_v,cmd_omega,ideal_x,ideal_y,ideal_theta,res_x,res_y,res_theta,pred_delta_x_body,pred_delta_y_body,pred_delta_theta,pred_v_next,pred_omega_next
121,6.049999999999656,2.0,-0.2677180767059326,17.564702133179914,2.2807323411471603,0.5848628154955473,17.545608976711232,2.8248680003366875,0.5898461868521281,0.10003490746021271,0.0006190683925524354,-0.011460229754447937,2.0013959407806396,-0.19069111347198486
122,6.099999999999653,2.0,-0.2875097990036011,17.648474862352007,2.3353396450174726,0.5704873255453681,17.62833445791759,2.8811263262638214,0.5775227225851722,0.10003979504108429,0.0007374856504611671,-0.012323464266955853,2.001591920852661,-0.20542874932289124
123,6.14999999999965,2.0,-0.3061668276786804,17.73304871452592,2.388697570785123,0.555178984161435,17.711691100848753,2.936475887920909,0.5643812525552221,0.1000557690858841,0.0008642736938782036,-0.013141470029950142,2.002230405807495,-0.21949195861816406
124,6.199999999999648,2.0,-0.32361555099487305,17.818452048928773,2.4407173006332896,0.5389982066116923,17.795719989726237,2.9908368750680796,0.5504701626953192,0.10007498413324356,0.000984195270575583,-0.013911089859902859,2.0029993057250977,-0.2328280210494995
125,6.249999999999645,2.0,-0.3397871255874634,17.904706252647475,2.491313464631268,0.5220088503323201,17.88045486262593,3.0441268401929285,0.5358410678338714,0.1000930666923523,0.0010941062355414033,-0.014629094861447811,2.003722667694092,-0.2453766167163849
126,6.299999999999642,2.0,-0.354617714881897,17.991825677267283,2.5404046437751155,0.5042779645882263,17.96592054070515,3.0962681977589153,0.5205526822712727,0.10010828822851181,0.0011974666267633438,-0.015288385562598705,2.0043318271636963,-0.25691771507263184
127,6.349999999999639,2.0,-0.3680488169193268,18.07981766078582,2.5879138916271542,0.48587552374226095,18.05213958344249,3.1471837447912097,0.5046673533972807,0.10012219101190567,0.0012896228581666946,-0.015885328873991966,2.004887819290161,-0.26736438274383545
128,6.399999999999636,2.0,-0.3800273537635803,18.168682635323314,2.633769266747478,0.466874156054083,18.13912797393721,3.196798323115762,0.4882534579840012,0.10013347119092941,0.0013690911000594497,-0.016413895413279533,2.0053389072418213,-0.2765284776687622
129,6.449999999999633,2.0,-0.3905061185359955,18.258414319969845,2.6779043670255516,0.4473488501272843,18.226894921736424,3.2450438961415013,0.4713791353162833,0.10014291852712631,0.0014381625223904848,-0.016874322667717934,2.0057168006896973,-0.2844667434692383
130,6.4999999999996305,2.0,-0.39944374561309814,18.34899999655847,2.720258856687367,0.42737666284663056,18.31544315445523,3.291859966169687,0.4541144804563828,0.10015131533145905,0.0014993224758654833,-0.017264654859900475,2.0060524940490723,-0.29114246368408203
131,6.549999999999628,2.0,-0.4068049192428589,18.440420864454214,2.760778976956235,0.40703641688448877,18.404769361546848,3.337191941775747,0.4365316262003489,0.10015860944986343,0.0015531383687630296,-0.017582854256033897,2.0063443183898926,-0.2965092658996582
132,6.599999999999625,2.0,-0.4125606417655945,18.53265246934733,2.7994180306124203,0.3864083847962102,18.494865941873893,3.380993048018637,0.41870515472260195,0.1001667007803917,0.0016008589882403612,-0.017826471477746964,2.0066680908203125,-0.30049818754196167
133,6.649999999999622,2.0,-0.4166881740093231,18.62566519933649,2.836136831492098,0.3655739760957452,18.585719340997336,3.423222197576815,0.4007104025688477,0.10017456859350204,0.0016422581393271685,-0.017994752153754234,2.0069825649261475,-0.30310189723968506
134,6.699999999999619,2.0,-0.41917121410369873,18.719424840202457,2.8709041106348074,0.34461541539056145,18.67730991977777,3.4638437007740794,0.38262274912563043,0.100180484354496,0.001676662708632648,-0.018087653443217278,2.0072193145751953,-0.30433493852615356
135,6.749999999999616,2.0,-0.41999998688697815,18.813893180738393,2.903696871143956,0.32361541604621374,18.769613639871128,3.502828827614271,0.3645179537591048,0.10018439590930939,0.0017040170496329665,-0.01810479536652565,2.007375955581665,-0.30419182777404785
136,6.7999999999996135,2.0,-0.41917121410369873,18.90902865778537,2.9345006852153843,0.30265685534103,18.86260257855253,3.5401560640801235,0.34647183357742506,0.100186288356781,0.0017242170870304108,-0.018046120181679726,2.0074515342712402,-0.3026735782623291
137,6.849999999999611,2.0,-0.4166881740093231,19.00478702980043,2.963309927952792,0.281822446640565,18.956244956533027,3.5758147922627765,0.32855820334521013,0.10018687695264816,0.0017405562102794647,-0.017913630232214928,2.007474660873413,-0.2998569905757904
138,6.899999999999608,2.0,-0.4125606417655945,19.101122067195668,2.9901279438872823,0.2611944145522864,19.050507187045014,3.6097976906751996,0.3108525467571326,0.1001855656504631,0.001748691196553409,-0.017705656588077545,2.00742244720459,-0.2956656217575073
139,6.949999999999605,2.0,-0.4068049192428589,19.1979862473445,3.0149671435022087,0.24085416859014463,19.145353360578675,3.642104614640014,0.29342986135748106,0.10018222779035568,0.0017479144735261798,-0.017422685399651527,2.007289171218872,-0.290102481842041
140,6.999999999999602,2.0,-0.39944374561309814,19.29533144207479,3.0378490284869066,0.22088198130949085,19.24074578511368,3.672743335494576,0.27636400102642256,0.10017696768045425,0.0017381083453074098,-0.017065860331058502,2.0070786476135254,-0.28319066762924194
141,7.049999999999599,2.0,-0.3905061185359955,19.39310958556285,3.058804146288722,0.2013566753826922,19.336645535549632,3.701729486212659,0.2597273258027144,0.10016987472772598,0.0017190881771966815,-0.016636675223708153,2.0067951679229736,-0.27496087551116943
142,7.099999999999596,2.0,-0.3800273537635803,19.491273311133742,3.077871975452468,0.18235530769451425,19.433012392001537,3.7290886235027574,0.24358934029010015,0.10016100853681564,0.0016928628319874406,-0.01613798551261425,2.0064404010772705,-0.2654920518398285
143,7.149999999999594,2.0,-0.3680488169193268,19.589776546146485,3.0951007446197014,0.16395286684854896,19.52980587522135,3.754853731853937,0.22801697398540455,0.1001502200961113,0.0016591012245044112,-0.015572366304695606,2.0060086250305176,-0.2548457980155945
144,7.199999999999591,2.0,-0.354617714881897,19.68857505498638,3.110547189739305,0.1462219811044551,19.626986447836668,3.779063497671393,0.21307477778759676,0.10013773292303085,0.0016158279031515121,-0.014942196197807789,2.0055091381073,-0.2430700957775116
145,7.249999999999588,2.0,-0.3397871255874634,19.787626921505453,3.124276254148268,0.1292326248250829,19.724517911642327,3.8017648357573615,0.19882545019504505,0.10012638568878174,0.0015633527655154467,-0.014249327592551708,2.0050556659698486,-0.23018595576286316
146,7.299999999999585,2.0,-0.32361555099487305,19.88689296345992,3.1363607373931175,0.11305184727534018,19.822365117667992,3.823011833106406,0.1853267620783754,0.10011620819568634,0.0015018255217000842,-0.013498688116669655,2.004648447036743,-0.21633195877075195
147,7.349999999999582,2.0,-0.3061668276786804,19.986337072917888,3.1468808993630244,0.09774350589140703,19.920492843079884,3.842862345586656,0.1726323119830795,0.10010520368814468,0.0014288228703662753,-0.012694450095295906,2.0042080879211426,-0.20161116123199463
148,7.399999999999579,2.0,-0.2875097990036011,20.085926478208854,3.1559240261849517,0.0833680159412278,20.0188679646035,3.861378488850188,0.16079096919861513,0.10009350627660751,0.0013424222124740481,-0.01184134278446436,2.0037405490875244,-0.1861439049243927
149,7.4499999999995765,2.0,-0.2677180767059326,20.185631924524493,3.163583964644577,0.06998211210593193,20.117457083767658,3.878632425821565,0.14984640250918346,0.10007975250482559,0.0012473560636863112,-0.010944566689431667,2.003190040588379,-0.17006459832191467
150,7.499999999999574,2.0,-0.24686980247497559,20.28542777190083,3.169960631403856,0.05763862198218385,20.216227295175997,3.8946960736671277,0.13983815214601236,0.10006147623062134,0.0011386036640033126,-0.0100082503631711,2.0024590492248535,-0.15346020460128784
151,7.549999999999571,2.0,-0.2250472605228424,20.385292010843106,3.175159503191397,0.04638625895604237,20.315150538845653,3.9096378222032424,0.13079953524288612,0.10004023462533951,0.001007692189887166,-0.00903861690312624,2.0016093254089355,-0.1364974081516266
152,7.599999999999568,2.0,-0.20233654975891113,20.485206197363578,3.1792910937338204,0.036269431468097385,20.41420307319555,3.923529396054959,0.12276550433603006,0.10001825541257858,0.0008537970716133714,-0.00803403090685606,2.000730037689209,-0.11902472376823425
153,7.649999999999565,2.0,-0.17882730066776276,20.585155310653906,3.182470422171208,0.027328066434709756,20.51336597031844,3.936451918796337,0.11575845959600883,0.09999903291463852,0.0006820380804128945,-0.007007044740021229,1.9999611377716064,-0.1014544740319252
154,7.699999999999562,2.0,-0.15461231768131256,20.68512753792342,3.1848164769132636,0.019597450550644567,20.612626362984972,3.9485148109475534,0.10977068408396917,0.09998935461044312,0.0005175750702619553,-0.005987775512039661,1.999574065208435,-0.0848987028002739
155,7.7499999999995595,2.0,-0.1297871321439743,20.785113992121293,3.1864516783872814,0.013108093943446222,20.711956782449015,3.9598318496812297,0.10478519932371455,0.09997235983610153,0.0003672402526717633,-0.0049854847602546215,1.998894214630127,-0.06963224709033966
156,7.799999999999557,2.0,-0.10444974899291992,20.885108369341715,3.187501342939984,0.007885606493800521,20.81135324857252,3.9705018358702366,0.10085891517815071,0.09996729344129562,0.00021523275063373148,-0.003926284145563841,1.998691439628601,-0.05260162055492401
157,7.849999999999554,2.0,-0.07870015501976013,20.985106553633177,3.1880931493654123,0.003950598742812738,20.910805818965624,3.9806855099326395,0.0980195445474692,0.09997253119945526,0.00011824034299934283,-0.0028393706306815147,1.998901128768921,-0.03487467020750046
158,7.899999999999551,2.0,-0.05263995751738548,21.08510617771345,3.1883566089650706,0.0013186008669436133,21.010294307856366,3.9905327057499718,0.0962558602216177,0.0999746099114418,6.37203484075144e-05,-0.0017636843258515,1.9989843368530273,-0.017907418310642242
159,7.949999999999548,2.0,-0.026372017338871956,21.185106148734977,3.1884225389988616,9.042246118529107e-17,21.109783847741067,4.000154195106283,0.09547976333419683,0.09995369613170624,1.528114080429077e-05,-0.0007760968874208629,1.99814772605896,-0.004671856760978699
160,7.999999999999545,2.0,0.7853981852531433,21.285080448620466,3.1903857821452184,0.03926990926265502,21.209074568493666,4.010269849160219,0.13195255327741506,0.09980285167694092,0.0006037231651134789,0.03647278994321823,1.9921141862869263,0.6735133528709412
161,8.049999999999542,2.0,0.7853981852531433,21.384900595373235,3.1962724844054864,0.07853981852530995,21.308036354454227,4.024480294216301,0.16803087595621946,0.09997116774320602,0.0010665126610547304,0.0360783226788044,1.9988465309143066,0.6577346324920654
162,8.09999999999954,2.0,0.7853981852531433,21.484412673553535,3.206073568910952,0.11780972778796488,21.406684383218487,4.042307080787065,0.20423107895771864,0.10024004429578781,0.0010776910930871964,0.036200203001499176,2.0096018314361572,0.662609875202179
163,8.149999999999537,2.0,0.7853981852531433,21.583463242741054,3.219773923098864,0.1570796370506198,21.504733598149677,4.063620717925806,0.24051737341801527,0.10033418983221054,0.0009848996996879578,0.03628629446029663,2.0133676528930664,0.6660536527633667
164,8.199999999999534,2.0,0.7853981852531433,21.681899574128934,3.23735242201491,0.19634954631327473,21.601974074744327,4.088429001112536,0.2768748917035282,0.10035085678100586,0.0009309921297244728,0.036357518285512924,2.0140342712402344,0.668902575969696
165,8.249999999999531,2.0,0.7853981852531433,21.779569886020532,3.258781960886368,0.23561945557592967,21.698243137805925,4.116732361273359,0.3132780447951973,0.10033934563398361,0.0009101741015911102,0.03640315309166908,2.013573408126831,0.6707279086112976
166,8.299999999999528,2.0,0.7853981852531433,21.87632357786582,3.284029496915704,0.2748893648385846,21.793400886631186,4.148509730371301,0.3497139729909122,0.10031938552856445,0.0009051162633113563,0.03643592819571495,2.012775421142578,0.6720389723777771
167,8.349999999999525,2.0,0.7853981852531433,21.972011462476516,3.313056100230172,0.31415927410123956,21.88731465176987,4.183733379761643,0.3861764289788425,0.10029788315296173,0.0009139988687820733,0.0364624559879303,2.0119152069091797,0.6730999946594238
168,8.399999999999523,2.0,0.7853981852531433,22.066485996061935,3.345817013908861,0.3534291833638945,21.979856561959117,4.2223645249202715,0.42266131866495016,0.1002771407365799,0.0009303566184826195,0.036484889686107635,2.0110855102539062,0.6739973425865173
169,8.44999999999952,2.0,0.7853981852531433,22.159601505730837,3.3822617229946257,0.39269909262654945,22.070902101797504,4.26435612686396,0.4591655351571262,0.10025807470083237,0.0009504817426204681,0.036504216492176056,2.0103230476379395,0.6747704148292542
170,8.499999999999517,2.0,0.7853981852531433,22.251214414108468,3.4223340323844935,0.4319690018892044,22.160329502274752,4.309654420063512,0.49568645957629087,0.10024096071720123,0.0009721714886836708,0.03652092441916466,2.0096383094787598,0.675438642501831
171,8.549999999999514,2.0,0.7853981852531433,22.341183460722483,3.4659721534784462,0.47123891115185934,22.248019272400253,4.3581995356992955,0.532221968506974,0.10022542625665665,0.0009939660085365176,0.036535508930683136,2.0090172290802,0.6760221123695374
172,8.599999999999511,2.0,0.7853981852531433,22.429369919816374,3.5131087994529664,0.5105088204145143,22.333854388014622,4.409926322265272,0.5687701024464786,0.1002112627029419,0.0010150608140975237,0.03654813393950462,2.0084502696990967,0.6765271425247192
173,8.649999999999508,2.0,0.7853981852531433,22.515637814254532,3.563671289012449,0.5497787296771692,22.417720673630217,4.464765153305804,0.6053285479895294,0.10019870102405548,0.0010351646924391389,0.036558445543050766,2.007948160171509,0.6769396662712097
174,8.699999999999505,2.0,0.7853981852531433,22.59985412518915,3.6175816584584974,0.5890486389398242,22.4995063992333,4.522641760092292,0.6418948762468517,0.10018730163574219,0.0010540951043367386,0.03656632825732231,2.0074923038482666,0.6772550344467163
175,8.749999999999503,2.0,0.7853981852531433,22.681888997165665,3.674756781904301,0.6283185482024791,22.579102222766778,4.583477405601341,0.6784667775384605,0.10017645359039307,0.0010719302808865905,0.03657190129160881,2.0070579051971436,0.6774779558181763
176,8.7999999999995,2.0,0.7853981852531433,22.76161593835045,3.7351084994487374,0.6675884574651341,22.656401111653526,4.647189483999751,0.7150429256610096,0.10016566514968872,0.001089349389076233,0.03657614812254906,2.006626605987549,0.6776477694511414
177,8.849999999999497,2.0,0.7853981852531433,22.838912015572085,3.798543753112553,0.706858366727789,22.731297739998183,4.713694531068465,0.7516235515824974,0.10015585273504257,0.0011096782982349396,0.03658062592148781,2.0062344074249268,0.6778268218040466
178,8.899999999999494,2.0,0.7853981852531433,22.91365804387539,3.864964730327035,0.746128275990444,22.803689138008625,4.782906741840881,0.788208256696862,0.10014767944812775,0.001134428079240024,0.036584705114364624,2.0059070587158203,0.6779900789260864
179,8.949999999999491,2.0,0.7853981852531433,22.985738770296013,3.9342690147539066,0.7853981852530989,22.873479158059407,4.854730865930656,0.824797048454684,0.10013996809720993,0.0011569310445338488,0.03658879175782204,2.005598545074463,0.6781534552574158
180,8.999999999999488,2.0,0.7853981852531433,23.05504305157214,4.00634974420391,0.8246680945157538,22.940598959719445,4.929053176172131,0.8613918826333702,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
181,9.049999999999486,2.0,0.7853981852531433,23.121464025519376,4.081095775410566,0.8639380037784088,23.004954617977692,5.005781416244874,0.8979867168120563,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
182,9.099999999999483,2.0,0.7853981852531433,23.18489927580448,4.158391855405039,0.9032079130410637,23.066459958519747,5.084812844546015,0.9345815509907425,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
183,9.14999999999948,2.0,0.7853981852531433,23.245250989863944,4.238118799227877,0.9424778223037187,23.125032623699113,5.166041635428918,0.9711763851694286,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
184,9.199999999999477,2.0,0.7853981852531433,23.302426109723896,4.3201536737035875,0.9817477315663736,23.18059418281675,5.2493590209071606,1.0077712193481148,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
185,9.249999999999474,2.0,0.7853981852531433,23.356336475488742,4.404369986994697,1.0210176408290286,23.233070237142336,5.334653436298389,1.044366053526801,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
186,9.299999999999471,2.0,0.7853981852531433,23.406898961277342,4.4906378836430045,1.0602875500916835,23.282390519536555,5.4218106696130555,1.080960887705487,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
187,9.349999999999469,2.0,0.7853981852531433,23.454035603397116,4.578824344797299,1.0995574593543385,23.32848898854111,5.510714014487974,1.1175557218841732,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
188,9.399999999999466,2.0,0.7853981852531433,23.497673720558403,4.668793393318795,1.1388273686169934,23.371303916810362,5.601244426459926,1.1541505560628593,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
189,9.449999999999463,2.0,0.7853981852531433,23.53774602594375,4.76040630344804,1.1780972778796484,23.410777973766244,5.693280682370064,1.1907453902415455,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
190,9.49999999999946,2.0,0.7853981852531433,23.574190730959316,4.853521814709988,1.2173671871423033,23.446858302365776,5.786699542685647,1.2273402244202316,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
191,9.549999999999457,2.0,0.7853981852531433,23.6069516405084,4.947996349727433,1.2566370964049582,23.47949658987835,5.881375916521779,1.2639350585989177,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
192,9.599999999999454,2.0,0.7853981852531433,23.635978239640224,5.0436842356069205,1.2959070056676132,23.508649132578057,5.977183029142161,1.300529892777604,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
193,9.649999999999451,2.0,0.7853981852531433,23.66122577144033,5.140437928555811,1.3351769149302681,23.53427689426438,6.073992591714573,1.33712472695629,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
194,9.699999999999449,2.0,0.7853981852531433,23.68265530604249,5.238108241384123,1.374446824192923,23.556345558532936,6.171674973093788,1.3737195611349762,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
195,9.749999999999446,2.0,0.7853981852531433,23.70023380065576,5.3365445735403805,1.413716733455578,23.574825574726262,6.2700993734018775,1.4103143953136623,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
196,9.799999999999443,2.0,0.7853981852531433,23.713934150514042,5.4355951433267595,1.452986642718233,23.5896921975031,6.369133999173493,1.4469092294923485,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
197,9.84999999999944,2.0,0.7853981852531433,23.723735230669703,5.535107221935478,1.492256551980888,23.60092551997321,6.468646239831592,1.4835040636710346,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
198,9.899999999999437,2.0,0.7853981852531433,23.729621928566704,5.634927368945563,1.5315264612435429,23.608510500353347,6.5685028452573,1.5200988978497207,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
199,9.949999999999434,2.0,0.7853981852531433,23.731585167343056,5.734901668916869,1.5707963705061978,23.612436982108687,6.66857010421615,1.5566937320284069,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
200,9.999999999999432,2.0,0.7853981852531433,23.72962191982669,5.834875968716543,1.6100662797688527,23.61269970755277,6.768714023401759,1.593288566207093,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
201,10.049999999999429,2.0,0.7853981852531433,23.723735213203156,5.934696115211997,1.6493361890315077,23.609298324887703,6.868800506857211,1.6298834003857792,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
202,10.099999999999426,2.0,0.7853981852531433,23.713934124347887,6.03420819296388,1.6886060982941626,23.602237388675224,6.9686955355338975,1.6664782345644653,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
203,10.149999999999423,2.0,0.7853981852531433,23.700233765830347,6.133258761552538,1.7278760075568176,23.591526353738015,7.068265346747371,1.7030730687431515,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
204,10.19999999999942,2.0,0.7853981852531433,23.682655262611522,6.231695092172036,1.7671459168194725,23.57717956249937,7.167376613289917,1.7396679029218376,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
205,10.249999999999417,2.0,0.7853981852531433,23.661225719470767,6.329365403126922,1.8064158260821275,23.559216225778236,7.265896621960014,1.7762627371005237,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
206,10.299999999999415,2.0,0.7853981852531433,23.6359781792122,6.426119093868608,1.8456857353447824,23.537660397065295,7.363693451269614,1.8128575712792099,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
207,10.349999999999412,2.0,0.7853981852531433,23.606951571715086,6.521806977210514,1.8849556446074374,23.512540940314558,7.4606361480912975,1.849452405457896,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
208,10.399999999999409,2.0,0.7853981852531433,23.574190653906793,6.6162815093639145,1.9242255538700923,23.483891491293612,7.556594903008756,1.8860472396365822,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
209,10.449999999999406,2.0,0.7853981852531433,23.53774594075083,6.7093970174397715,1.9634954631327473,23.451750412544207,7.651441224135816,1.9226420738152683,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
210,10.499999999999403,2.0,0.7853981852531433,23.497673627356445,6.80100992406579,2.002765372395402,23.4161607420136,7.7450481091712415,1.9592369079939544,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
211,10.5499999999994,2.0,0.7853981852531433,23.45403550232983,6.890978968772327,2.042035281658057,23.377170135425313,7.837290215458936,1.9958317421726406,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
212,10.599999999999397,2.0,0.7853981852531433,23.406898852500564,6.979165425805813,2.081305190920712,23.33483080246661,7.928044027825826,2.0324265763513267,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
213,10.649999999999395,2.0,0.7853981852531433,23.3563363591702,7.065433318033817,2.120575100183367,23.289199436877993,8.017188023972684,2.069021410530013,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
214,10.699999999999392,2.0,0.7853981852531433,23.302425986042945,7.149649626611942,2.159845009446022,23.240337140538486,8.104602837196433,2.105616244708699,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
215,10.749999999999389,2.0,0.7853981852531433,23.24525085901129,7.231684496089255,2.199114918708677,23.188309341648196,8.19017141622603,2.142211078887385,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
216,10.799999999999386,2.0,0.7853981852531433,23.184899137981883,7.311411434635988,2.238384827971332,23.133185707117857,8.27377918195792,2.1788059130660713,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
217,10.849999999999383,2.0,0.7853981852531433,23.121463880939356,7.388707509084785,2.277654737233987,23.07504004928257,8.35531418088117,2.2154007472447574,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
218,10.89999999999938,2.0,0.7853981852531433,23.055042900457625,7.463453534484746,2.3169246464966418,23.013950227064687,8.434667234986856,2.2519955814234436,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
219,10.949999999999378,2.0,0.7853981852531433,22.985738612880013,7.535534257875989,2.3561945557592967,22.949998041718185,8.511732087960954,2.2885904156021297,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
220,10.999999999999375,2.0,0.7853981852531433,22.913657880400628,7.604838536001376,2.3954644650219516,22.883269127294145,8.586405547464999,2.325185249780816,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
221,11.049999999999372,2.0,0.7853981852531433,22.838911846290625,7.6712595066813645,2.4347343742846066,22.813852835973975,8.658587623313966,2.361780083959502,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
222,11.099999999999369,2.0,0.7853981852531433,22.761615763523317,7.734694753587755,2.4740042835472615,22.741842118423932,8.728181661366378,2.398374918138188,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
223,11.149999999999366,2.0,0.7853981852531433,22.681888817062426,7.795046464162254,2.5132741928099165,22.66733339933117,8.795094472947335,2.4349697523168743,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
224,11.199999999999363,2.0,0.7853981852531433,22.599853940087517,7.852221580436355,2.5525441020725714,22.590426448287957,8.859236459631173,2.4715645864955604,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
225,11.24999999999936,2.0,0.7853981852531433,22.515637624439915,7.906131942519994,2.5918140113352264,22.51122424619695,8.920521733216665,2.5081594206742466,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
226,11.299999999999358,2.0,0.7853981852531433,22.429369725581456,7.956694424537712,2.6310839205978813,22.42983284737643,8.978868230734104,2.5447542548529327,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
227,11.349999999999355,2.0,0.7853981852531433,22.34118326236676,8.003831062802742,2.6703538298605363,22.34636123755013,9.03419782433029,2.581349089031619,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
228,11.399999999999352,2.0,0.7853981852531433,22.251214211937782,8.047469176031367,2.709623739123191,22.26092118791181,9.086436425884251,2.617943923210305,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
229,11.44999999999935,2.0,0.7853981852531433,22.159601300056927,8.087541477412195,2.748893648385846,22.173627105459992,9.13551408621365,2.654538757388991,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
230,11.499999999999346,2.0,0.7853981852531433,22.066485787201934,8.123986178357558,2.788163557648501,22.0845958798033,9.181365088739003,2.6911335915676773,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
231,11.549999999999343,2.0,0.7853981852531433,21.972011250752466,8.156747083777038,2.827433466911156,21.993946726641465,9.223928037480313,2.7277284257463634,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
232,11.59999999999934,2.0,0.7853981852531433,21.87632336360419,8.185773678726221,2.866703376173811,21.901801028131647,9.263145939268277,2.7643232599250496,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
233,11.649999999999338,2.0,0.7853981852531433,21.779569669551698,8.211021206297097,2.905973285436466,21.808282170353774,9.298966280059997,2.8009180941037357,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
234,11.699999999999335,2.0,0.7853981852531433,21.681899355786673,8.232450736629962,2.945243194699121,21.713515378092588,9.331341095256974,2.837512928282422,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
235,11.749999999999332,2.0,0.7853981852531433,21.583463022862034,8.250029226940448,2.984513103961776,21.6176275471576,9.360227033931276,2.874107762461108,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
236,11.79999999999933,2.0,0.7853981852531433,21.484412452476796,8.263729572469101,3.0237830132244308,21.52074707446546,9.385585416873823,2.910702596639794,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
