t,x,y,theta,x_ref,y_ref,theta_ref,ex,ey,eth,v_cmd,omega_cmd,front_left_speed,front_right_speed,rear_caster_angle_deg,caster_ok,V,Vdot_theory
6.22,0.1552466926619777,1.4217197685254925,2.9621522150224244,0.17876856798691393,1.4893091684065831,3.02212966012823,-0.0110809112800865,-0.07070232669644376,0.059977445105805494,0.32720883969691955,0.2542330602715737,0.28653155005346775,0.36788612934037135,-18.073030245829703,1.0,0.0030103297567634765,-0.0020420644305760138
6.24,0.14880759102393837,1.4228877668154405,2.9672368762278563,0.17181653717310444,1.4901272018032028,3.026796326794896,-0.010995821179114618,-0.07021143166867966,0.05955945056703982,0.32738775870341463,0.25408581698278065,0.2867340279861697,0.36804148942065956,-18.054012124843556,1.0,0.002968561566153023,-0.0020133839782632904
6.26,0.14235910964675855,1.424023630252524,2.972318592567512,0.16486076458372081,1.4909127835996547,3.031462993461563,-0.010911442420921237,-0.0697239107816896,0.05914440089405115,0.32756513305771867,0.25393970853057124,0.28693477969282727,0.3681954864226101,-18.03516558621671,1.0,0.002927371726941082,-0.0019851107767812986
6.28,0.1359014426367336,1.4251273074452229,2.977397386738124,0.15790140169975755,1.491665896687744,3.03612966012823,-0.01082776806610746,-0.06923973928219453,0.058732273390106116,0.3277409783845567,0.25379472483210336,0.28713382241142016,0.3683481343576932,-18.01648872088371,1.0,0.0028867520880286614,-0.0019572388512863236
6.3,0.12943478398145034,1.426198748251351,2.982473281234766,0.15093860008039794,1.4923865246663712,3.0407963267948963,-0.010744791251521054,-0.06875889262156065,0.05832304556013046,0.327915310130049,0.2536508559072115,0.28733117318489515,0.3684994470752028,-17.997979645663946,1.0,0.002846694617440237,-0.0019297623191308416
6.32,0.12295932754567626,1.4272379037716976,2.9875462983529104,0.14397251135971284,1.4930746518418887,3.0454629934615634,-0.010662505189504174,-0.06828134645380173,0.05791669510865294,0.3280881435636287,0.2535080918774052,0.28752684886324387,0.36864943826401353,-17.97963650287053,1.0,0.0028071914004893905,-0.0019026753883590122
6.34,0.11647526706729865,1.4282447263437295,2.992616460190458,0.13700328724335972,1.4937302632284428,3.0501296601282295,-0.010580903167140592,-0.06780707663360454,0.057513199937771375,0.32825949377995356,0.25336642296487194,0.28772086610557407,0.36879812145433305,-17.96145745992502,1.0,0.0027682346379748505,-0.0018759723562276338
6.36,0.10998279615331184,1.4292191695353542,2.9976837886497556,0.1300310795052766,1.4943533445483008,3.0547963267948965,-0.010499978545499514,-0.06733605921437544,0.057112538145140945,0.32842937570081765,0.2532258394914876,0.28791324138217966,0.36894551001945564,-17.94344070897778,1.0,0.00272981664440558,-0.001849647607752017
6.38,0.10348210827585147,1.4301611881387433,3.002748305439585,0.1230560399843793,1.4949438822321603,3.0594629934615636,-0.0104197247588836,-0.06686827044630717,0.05671468802197843,0.3285978040770481,0.2530863318778243,0.28810399097659617,0.3690916171775,-17.925584466534,1.0,0.002691929846254775,-0.0018236956142763207
6.4,0.09697339676827409,1.4310707381642136,3.007810032077142,0.11607832058125253,1.4955018634194461,3.0641296601282297,-0.010340135314072295,-0.06640368677446946,0.05631962805108781,0.3287647934904045,0.2529478906421606,0.2882931309876588,0.3692364559931502,-17.907886973084594,1.0,0.002654566780242514,-0.001798110932067898
6.42,0.09045685482128102,1.4319477768341677,3.012868989889985,0.10909807325484303,1.4960272759585904,3.068796326794896,-0.010261203789569141,-0.06594228483692076,0.055927336904910696,0.32893035835546436,0.252810506399505,0.2884806773315436,0.36938003937938513,-17.890346492743536,1.0,0.0026177200916461785,-0.0017728882009357886
6.44,0.083932675479085,1.4327922625770932,3.0179252000179755,0.1021154500191497,1.4965201084072965,3.073462993461563,-0.010182923834848999,-0.06548404146283772,0.055537793443587447,0.3290945129215016,0.2526741698606101,0.28866664574380396,0.36952238009919924,-17.87296131288961,1.0,0.0025813825326381845,-0.001748022142872012
6.46,0.07740105163561845,1.4336041550216172,3.0229786834151877,0.09513060293991438,1.4969803500327878,3.07812966012823,-0.010105289169607854,-0.06502893367066846,0.055150976713042255,0.32925727127435495,0.2525388718309949,0.28885105178139575,0.36966349076731414,-17.855729743813793,1.0,0.0025455469606509135,-0.0017235075607161263
6.48,0.07086217603078207,1.4343834149906194,3.0280294608518075,0.08814368413130785,1.4974079908120432,3.082796326794897,-0.010028293583011105,-0.06457693866630625,0.05476686594308955,0.3294186473382918,0.2524046032099747,0.2890339108246958,0.36980338385188777,-17.838650118371888,1.0,0.0025102063367680237,-0.0016993393368423513
6.5,0.06431624124673271,1.4351300044954,3.033077552916007,0.08115484575261978,1.4978030214320135,3.087462993461563,-0.009951930932949113,-0.06412803384128132,0.054385440545556385,0.3295786548778529,0.25227135498969283,0.289215238079502,0.36994207167620374,-17.821720791642566,1.0,0.0024753537241420003,-0.0016755124318689391
6.5200000000000005,0.057763439704209156,1.435843886729903,3.0381229800158005,0.07416424000494279,1.498165433289825,3.0921296601282293,-0.009876195145290173,-0.06368219677097535,0.05400668011242882,0.32973730749969504,0.2521391182541611,0.28939504857902926,0.37007956642036083,-17.80494014059047,1.0,0.0024409822864372645,-0.0016520218833894584
6.54,0.05120396365889491,1.4365250260649938,3.043165762380884,0.06717201912785907,1.4984952184929674,3.0967963267948964,-0.009801080213139819,-0.0632394052128544,0.05363056441401248,0.3298946186544166,0.25200788417829867,0.28957335718588884,0.3702158801229444,-17.788306563734178,1.0,0.0024070852862983585,-0.0016288628047254577
6.5600000000000005,0.044638005197816785,1.4371733880427915,3.04820592006445,0.06017833539612438,1.4987923698594652,3.1014629934615634,-0.00972658019610148,-0.0627996371047222,0.05325707339711361,0.3300506016383736,0.251877644026977,0.2897501785940573,0.3703510246826899,-17.771818480819164,1.0,0.002373656083843296,-0.0016060303837002767
6.58,0.03806575623577833,1.4377889393710537,3.05324347294499,0.05318334111635313,1.499056880918033,3.1061296601282296,-0.009652689219542644,-0.06236287056299104,0.052886187183239564,0.3302052695954797,0.25174838915407405,0.2899255273308278,0.37048501186013155,-17.755474332496206,1.0,0.002340688135180572,-0.0015835198814337734
6.6000000000000005,0.03148740851182702,1.4383716479176136,3.0582784407280714,0.04618718862369918,1.4992887459082187,3.1107963267948966,-0.009579401473860286,-0.06192908388097612,0.05251788606682517,0.3303586355190018,0.25162011100154164,0.29009941775875514,0.37061785327924845,-17.739272580004762,1.0,0.002308174990951177,-0.0015613266311576954
6.62,0.024903153585754227,1.4389214827048695,3.063310842948102,0.03919003027854098,1.4994879597805268,3.1154629934615627,-0.009506711213756291,-0.061498255527203845,0.05215215051346078,0.330510712253331,0.2514928010984523,0.29027186407757866,0.37074956042908336,-17.72321170486003,1.0,0.0022761102948929486,-0.0015394460370504945
6.640000000000001,0.018313182834627094,1.439438413904325,3.0683406989700712,0.03219201846316116,1.4996545181965302,3.12012966012823,-0.009434612757510993,-0.06107036414374327,0.051788961158158564,0.3306615124957508,0.2513664510600841,0.29044288032613735,0.3708801446653643,-17.707290208546446,1.0,0.002244487782429026,-0.0015178735730927207
6.66,0.011717687449351276,1.4399224128311796,3.0733680279912727,0.02519330557842934,1.4997884175289633,3.124796326794897,-0.009363100486265204,-0.06064538854455379,0.051428298803624095,0.3308110487981845,0.25124105258698953,0.2906124803842662,0.37100961721210285,-17.69150661221474,1.0,0.002213301279278654,-0.0014966047819413133
6.68,0.005116858431263736,1.440373451938969,3.078392849043013,0.018194044040482853,1.499889654861801,3.129462993461563,-0.009292168843305233,-0.06022330771385104,0.05107014441855018,0.33095933356893015,0.25111659746407766,0.2907806779746777,0.3711379891631826,-17.67585945638411,1.0,0.002182544700090127,-0.0014756352738231507
6.7,-0.0014891134112452638,1.4407915048142546,3.0834151809922945,0.011194386277407115,1.4999582279903239,3.13412966012823,-0.009221812333352055,-0.059804100804494144,0.05071447913593552,0.33110637907438295,0.25099307755971195,0.29094748666482906,0.37126527148393684,-17.66034730064948,1.0,0.0021522120470963456,-0.0014549607254476975
6.72,-0.00810003746608189,1.4411765461713606,3.088435042543489,0.004194484725917433,1.4999941354211637,3.138796326794896,-0.009152025521857746,-0.05938774713638646,0.05036128425140696,0.3312521974407382,0.25087048482479163,0.2911129198687715,0.37139147501270486,-17.644968723392115,1.0,0.002122297408791381,-0.0014345768789374642
6.74,-0.014715723320770872,1.4415285518471603,3.093452452239985,-0.002805508171963058,1.4999973763723378,-3.139722313718023,-0.009082803034302672,-0.058974226194897575,0.05001054122157811,0.33139680065568744,0.2507488112918715,0.291276990848988,0.3715166104623869,-17.629722321496374,1.0,0.0020927949586285743,-0.0014144795407773966
6.76,-0.02133598076575102,1.4418474987959076,3.0984674284658222,-0.009805439972220241,1.499967950773266,-3.135055647051357,-0.009014139555503635,-0.05856351762930232,0.04966223166240713,0.331540200570088,0.25062804907425174,0.2914397127182077,0.3716406884219683,-17.61460671006905,1.0,0.00206369895373948,-0.0013946645807813656
6.78,-0.027960619797644626,1.4421333650841148,3.1034799894473073,-0.016805158232172896,1.4999058592647712,-3.13038898038469,-0.008946029828920172,-0.05815560125123596,0.04931633734758911,0.33168240889963185,0.2505081903651105,0.2916010984412142,0.3717637193580495,-17.59962052216477,1.0,0.002035003733673319,-0.0013751279310767902
6.8,-0.03458945062250182,1.4423861298854779,3.1084901532546096,-0.023804510513787902,1.499811103199066,-3.1257223137180237,-0.008878468655974973,-0.05775045703316746,0.04897284020695292,0.3318234372264812,0.2503892274366157,0.29176116083662273,0.3718857136163397,-17.584762408514756,1.0,0.0020067037191565888,-0.0013558655851061419
6.82,-0.0412222836590202,1.4426057734758442,3.1134979378033414,-0.03080334438700398,1.4996836846397228,-3.1210556470513566,-0.008811450895371171,-0.057348065106889556,0.048631722324888216,0.3319632970009058,0.2502711526390692,0.29191991257865474,0.3720066814231569,-17.570031037260648,1.0,0.001978793410872659,-0.0013368735966457104
6.84,-0.0478589295417408,1.4427922772282258,3.1185033608561223,-0.03780150743304828,1.4995236063616302,-3.1163889803846896,-0.008744971462422542,-0.05694840576202718,0.0482929659387743,0.33210199954289055,0.2501539584000254,0.29207736619888647,0.3721266328868946,-17.555425093691085,1.0,0.0019512673882606643,-0.0013181480788405063
6.86,-0.054499199124220785,1.4429456236078555,3.123506440024123,-0.044798847247758386,1.4993308718509306,-3.1117223137180225,-0.008679025328383471,-0.05655145944455962,0.047956553437440874,0.3322395560437382,0.2500376372234508,0.2922335340879861,0.3722455779994904,-17.540943279984088,1.0,0.0019241203083336265,-0.0012996852032560395
6.88,-0.06114290348218373,1.4430657961672868,3.1285071927685912,-0.051795211444898334,1.4991054853049461,-3.1070556470513564,-0.008613607519790617,-0.05615720675536159,0.0476224673596386,0.3323759775676455,0.24992218168887198,0.29238842849742597,0.372363526637865,-17.526584314952864,1.0,0.0018973469045156135,-0.0012814811989460182
6.9,-0.06778985391664792,1.4431527795415344,3.1335056364023686,-0.05879044765948123,1.4988474516320858,-3.1023889803846902,-0.00854871311780369,-0.055765628448759194,0.047290690392527424,0.33251127505327543,0.24980758445053564,0.2925420615411897,0.37248048856536115,-17.51234693379528,1.0,0.0018709419854971733,-0.00126353235153565
6.92,-0.07443986195703348,1.4432065594432577,3.1385017880913795,-0.06578440355108275,1.4985567764517393,-3.097722313718023,-0.008484337257560572,-0.05537670543110273,0.046961205370183556,0.33264545931529826,0.24969383823657806,0.29269444519744575,0.3725964734331508,-17.498229887848254,1.0,0.0018449004341091486,-0.0012458350023208462
6.94,-0.08109273936424867,1.443227122657984,-3.139689642323475,-0.07277692680716281,1.4982334660941548,-3.093055647051356,-0.008420475127530035,-0.05499041875935477,0.04663399527211887,0.33277854104593174,0.2495809358481945,0.29284559131022064,0.37271149078164284,-17.48423194434477,1.0,0.001819217206214249,-0.0012283855473821893
6.96,-0.08774829813375622,1.4432144570393728,-3.134698023606511,-0.0797678651463795,1.4978775276003005,-3.08838898038469,-0.008357121968877614,-0.05460674963969446,0.04630904322182117,0.3329105308164522,0.24946887015882474,0.29299551159104026,0.3728255500418642,-17.470351886175965,1.0,0.0017938873296164393,-0.0012111804367143364
6.98,-0.09440635049861987,1.443168551504518,-3.1297086462033348,-0.0867570663219082,1.4974889687217119,-3.083722313718023,-0.00829427307483186,-0.054225679426137374,0.04598633248531181,0.33304143907870004,0.24935763411334744,0.2931442176205645,0.3729386605368356,-17.45658851165659,1.0,0.0017689059029874828,-0.0011942161733699973
7.0,-0.10106670893253214,1.4430893960292916,-3.1247214935210677,-0.09374437812475409,1.4970677979203224,-3.079055647051357,-0.00823192379006274,-0.05384718961916925,0.045665846469710836,0.33317127616655756,0.2492472207272675,0.2932917208501948,0.37305083148292034,-17.442940634293812,1.0,0.0017442680948104644,-0.0011774893126181801
7.0200000000000005,-0.10772918615282327,1.4429769816437228,-3.119736549106522,-0.10072964838707095,1.4966140243682795,-3.0743889803846898,-0.008170069510058843,-0.05347126186439705,0.04534756872183232,0.3333000522974251,0.24913762308593568,0.2934380326036754,0.3731620719911748,-17.429407082560612,1.0,0.0017199691423402021,-0.0011609964611170617
7.04,-0.1143935951234524,1.4428313004274165,-3.1147537966448033,-0.10771272498547035,1.496127657947745,-3.0697223137180227,-0.008108705680520094,-0.053097877951213394,0.04503148292678061,0.33342777757366243,0.2490288343437489,0.2935831640786626,0.3732723910686623,-17.415986699671954,1.0,0.001696004350580019,-0.0011447342761004384
7.0600000000000005,-0.12105974905798095,1.4426523455050078,-3.1097732199579284,-0.11469345584433863,1.4956087092506793,-3.0650556470513566,-0.008047827796747634,-0.05272701981147659,0.044717572906571856,0.3335544619840325,0.2489208477233755,0.2937271263482924,0.3733817976197726,-17.402678343364784,1.0,0.0016723690912745952,-0.0011286994645780422
7.08,-0.12772746142252905,1.4424401110416538,-3.104794803003461,-0.1216716889391456,1.4950571895786113,-3.0603889803846895,-0.007987431403047371,-0.05235866951820369,0.04440582261877157,0.3336801154051133,0.24881365651499188,0.2938699303627146,0.37349030044751197,-17.38948088568252,1.0,0.0016490588019188498,-0.0011128887825495911
7.1000000000000005,-0.1343965459387153,1.4421945922385597,-3.0998185298731613,-0.12864727229975778,1.4944731109423923,-3.0557223137180234,-0.007927512092134359,-0.05199280928428132,0.044096216155137924,0.3338047476027057,0.24870725407550237,0.2940115869506253,0.37359790825478606,-17.37639321276089,1.0,0.0016260689847824208,-0.001097299034231477
7.12,-0.14106681658658024,1.4419157853285411,-3.094844384791651,-0.1356200540137466,1.4938564860619337,-3.0510556470513563,-0.007868065504547167,-0.05162942146118644,0.04378873774029479,0.33392836823321687,0.24860163382780226,0.29415210682076853,0.3737046296456652,-17.36341422461985,1.0,0.001603395205949475,-0.0010819270712972284
7.140000000000001,-0.14773808760749407,1.4416036875716207,-3.089872352115095,-0.14258988222969726,1.493207328365931,-3.0463889803846893,-0.007809087328066855,-0.051268488537724734,0.04348337173040573,0.3340509868450313,0.24849678926001495,0.2942915005634289,0.37381047312663374,-17.350542834956524,1.0,0.0015810330943736416,-0.0010667697921300694
7.16,-0.1544101735070491,1.4412582972506582,-3.0849024163298946,-0.14955660516051458,1.4925256519915702,-3.041722313718023,-0.007750573297143944,-0.050909993138779606,0.04318010261187144,0.33417261287986283,0.24839271392475837,0.2944297786519015,0.37391544710782415,-17.33777797094305,1.0,0.001558978340947718,-0.0010518241410884712
7.18,-0.16108288905793694,1.440879613667014,-3.0799345620513994,-0.15652007108673036,1.4918114717842215,-3.037055647051357,-0.007692519192328861,-0.050553918024079804,0.04287891500004237,0.33429325567409546,0.24828940143841344,0.2945669514439493,0.3740195599042416,-17.325118573027044,1.0,0.0015372266975883027,-0.0010370871077839598
7.2,-0.1677560493028112,1.4404676371362453,-3.074968774022631,-0.1634801283598067,1.4910648032971139,-3.03238898038469,-0.007634920839711129,-0.0502002460869737,0.042579793637941066,0.3344129244601048,0.2481868454803994,0.29470302918324087,0.3741228197369687,-17.312563594735416,1.0,0.0015157739763342296,-0.0010225557263709064
7.22,-0.17442946955713606,1.440022368983835,-3.070005037113023,-0.1704366254054373,1.4902856627909988,-3.027722313718023,-0.007577774110365674,-0.049848960353224066,0.042282723395000055,0.3345316283675607,0.2480850397924497,0.2948380220007687,0.37422523473435265,-17.300112002481022,1.0,0.0014946160484596291,-0.0010082270748483005
7.24,-0.1811029654120206,1.439543811540951,-3.065043336317174,-0.17738941072685077,1.489474067233794,-3.0230556470513568,-0.007521074919801567,-0.049500043979810504,0.041987689265817085,0.3346493764247227,0.24798397817790874,0.2949719399162573,0.3743268129331881,-17.28776277537293,1.0,0.001473748843600612,-0.000994098274373223
7.26,-0.18777635273703988,1.4390319681402373,-3.0600836567536156,-0.1843383329081082,1.4886300343002152,-3.0183889803846897,-0.007464819227421232,-0.04915348025374807,0.041694676368925876,0.33476617755971105,0.24788365450103506,0.29510479283954544,0.37442756227987667,-17.275514905030033,1.0,0.0014531683488957356,-0.0009801664885859978
7.28,-0.19444944768304265,1.4384868431116353,-3.055125983663595,-0.19128324061740146,1.4877535823713903,-3.0137223137180236,-0.007409003035983381,-0.048809252590917535,0.04140366994557132,0.3348820406017675,0.24778406268629433,0.29523659057196044,0.3745274906315746,-17.263367395396294,1.0,0.0014328706081396844,-0.0009664289229461468
7.3,-0.20112206668494603,1.4379084417782348,-3.050170302409869,-0.19822398261034768,1.4868447305344605,-3.0090556470513565,-0.007353622391074402,-0.048467344534909584,0.041114655358512664,0.33499697428249575,0.24768519671768693,0.29536734280766586,0.37462660575732565,-17.251319262561,1.0,0.0014128517209505225,-0.000952882824080092
7.32,-0.20779402646451767,1.4372967704521542,-3.0452165984755153,-0.20516040773328498,1.485903498582163,-3.0043889803846895,-0.007298673380582493,-0.04812773975587959,0.0408276180908258,0.33511098723709415,0.24758705063805625,0.2954970591350051,0.3747249153391832,-17.239369534579733,1.0,0.0013931078419493603,-0.0009395254791390404
7.34,-0.21446514403314562,1.4366518364304501,-3.040264857462754,-0.21209236492656203,1.4849299070124011,-2.9997223137180233,-0.007244152134182403,-0.04779042204941595,0.040542543744730875,0.3352240880055636,0.24748961854842652,0.29562574903781536,0.3748224269733118,-17.227517251300196,1.0,0.0013736351799534061,-0.0009263542151681854
7.36,-0.221135236694596,1.4359736479910539,-3.0353150650917855,-0.21901970322782977,1.4839239770277968,-2.9950556470513563,-0.007190054822822157,-0.047455375335421476,0.04025941804042921,0.3353362850339088,0.2473928946073391,0.29575342189673454,0.374919148171083,-17.215761464189846,1.0,0.0013544299971811253,-0.0009133663984861259
7.38,-0.22780412204775904,1.4352622143887375,-3.030367207199639,-0.22594227177532794,1.4828857305352305,-2.99038898038469,-0.00713637765821891,-0.04712258365700582,0.03997822681494867,0.3354475866753189,0.24729687303018782,0.29588008699048884,0.3750150863601489,-17.20410123616603,1.0,0.0013354886084698688,-0.0009005594340745088
7.4,-0.2344716179893835,1.4345175458511052,-3.0254212697390352,-0.2328599198111709,1.4818151901453618,-2.985722313718023,-0.0070831168923593014,-0.04679203117938829,0.039698956021012144,0.335558001191336,0.24720154808858397,0.29600575349716257,0.3751102488855094,-17.192535641430165,1.0,0.0013168073805056976,-0.0008879307649781673
7.42,-0.2411375427168,1.4337396535746123,-3.0204772387772634,-0.2397724966846298,1.48071237917214,-2.981055647051356,-0.007030268817007883,-0.04646370218881808,0.03942159172590731,0.3356675367530045,0.24710691410969748,0.2961304304954529,0.37520464301055606,-17.181063765302856,1.0,0.001298382731065096,-0.0008754778717148191
7.44,-0.24780171473063295,1.43292854972061,-3.0155351004950695,-0.2466798518554154,1.4795773216322932,-2.97638898038469,-0.006977829763217421,-0.04613758109149848,0.039146120110379545,0.3357762014420147,0.24701296547563698,0.2962541269659128,0.3752982759181166,-17.16968470406318,1.0,0.0012802111282684027,-0.0008631982716948472
7.46,-0.2544639528375022,1.4320842474114162,-3.0105948411855565,-0.2535818348969542,1.4784100422448077,-2.971722313718023,-0.006925796100850701,-0.0458136524125283,0.03887252746753367,0.33588400325182055,0.2469196966228213,0.29637685179216916,0.37539115471147194,-17.158397564790224,1.0,0.001262289089844726,-0.0008510895186506989
7.48,-0.26112407615271394,1.431206760726411,-3.0056564472531,-0.2604782954996662,1.4772105664303883,-2.9670556470513567,-0.006874164238103317,-0.0454919007948528,0.03860080020174328,0.33599095008875235,0.246827102041351,0.2964986137621362,0.3754832864153685,-17.147201465206187,1.0,0.0012446131824084114,-0.0008391492020754008
7.5,-0.2677819041029408,1.430296104698157,-3.000719905212273,-0.2673690834742378,1.4759789203109053,-2.9623889803846897,-0.006822930621035129,-0.0451723109982252,0.03833092482758316,0.33609704977311067,0.24673517627440958,0.2966194215692051,0.3755746779770162,-17.136095533523697,1.0,0.001227180020746385,-0.0008273749466708527
7.5200000000000005,-0.27443725642889266,1.4293522953085436,-2.9957852016867847,-0.27425404875489223,1.4747151307088258,-2.9577223137180226,-0.0067720917331072685,-0.04485486789818121,0.038062887968762116,0.33620231004024537,0.24664391391764523,0.29673928381342213,0.3756653362670686,-17.125078908293943,1.0,0.0012099862671167876,-0.0008157644118047702
7.54,-0.281089953187977,1.428375349484955,-2.990852323408432,-0.28113304140265716,1.4734192251466287,-2.9530556470513565,-0.006721644094724888,-0.04453955648502152,0.0377966763570754,0.3363067385416219,0.24655330961857905,0.29685820900264925,0.37575526808059456,-17.114150738258434,1.0,0.0011930286305580477,-0.0008043152909768727
7.5600000000000005,-0.28773981475694965,1.4273652850964618,-2.9859212572160603,-0.28800591160863187,1.4720912318462063,-2.9483889803846894,-0.006671584262783727,-0.04422636186280794,0.03753227683137084,0.33641034284587673,0.24646335807601977,0.29697620555371357,0.3758444801380399,-17.103310182202993,1.0,0.0011763038662090074,-0.0007930253112938856
7.58,-0.2943866618345558,1.426322120950035,-2.98099199005454,-0.2948725096972473,1.470731179728249,-2.9437223137180233,-0.006621908830226347,-0.0439152692483687,0.03726967633651679,0.3365131304398515,0.24637405403946766,0.29709328179353667,0.3759329790861663,-17.092556408813298,1.0,0.0011598087746389806,-0.0007818922329529139
7.6000000000000005,-0.3010303154441621,1.4252458767867817,-2.9760645089737507,-0.3017326861295279,1.4693390984116157,-2.9390556470513562,-0.00657261442559958,-0.04360626397031496,0.0370088619223945,0.33661510872962225,0.2462853923085499,0.2972094459602543,0.3760207714989902,-17.081888596533936,1.0,0.001143540201188598,-0.0007709138487336721
7.62,-0.30767059693637905,1.4241365732782039,-2.9711388011275797,-0.3085862915063469,1.4679150182126892,-2.93438898038469,-0.006523697712620895,-0.04329933146806749,0.03674982074288957,0.33671628504150874,0.24619736773243822,0.2973247062043186,0.3761078638786989,-17.07130593342848,1.0,0.0011274950353203565,-0.0007600879834986797
7.640000000000001,-0.31430732799167477,1.422994232022477,-2.966214853772931,-0.3154331765716807,1.4664589701447153,-2.929722313718023,-0.006475155389748389,-0.042994457290893406,0.036492540054907874,0.336816666623074,0.24610997520930003,0.297439070589586,0.37619426265656203,-17.060807617043324,1.0,0.001111670209979343,-0.0007494124937020872
7.66,-0.3209403306229797,1.421818875540752,-2.9612926542687448,-0.3222731922158578,1.4649709859171276,-2.925055647051357,-0.0064269841897583785,-0.0426916270969528,0.03623700721738787,0.3369162606441066,0.24602320968572663,0.2975525470943904,0.37627997419382286,-17.050392854272044,1.0,0.0010960627009636353,-0.0007388852669060648
7.68,-0.32756942717828264,1.4206105272734737,-2.9563721900750304,-0.32910618947880815,1.4634510979348572,-2.92038898038469,-0.006379180879325294,-0.042390826652356724,0.03598320969034052,0.33701507419759635,0.24593706615619962,0.29766514361260443,0.3763650047825883,-17.04006086122364,1.0,0.0010806695263042504,-0.0007285042213056223
7.7,-0.3341944403432181,1.4193692115767245,-2.951453448751906,-0.3359320195533059,1.4618993392976267,-2.915722313718023,-0.006331742258609667,-0.04209204183023347,0.035731135033883366,0.33711311430069124,0.2458515396625321,0.2977768679546861,0.3764493606466964,-17.02981086309115,1.0,0.0010654877456548095,-0.0007182673052606612
7.72,-0.34081519314364556,1.4180949537185825,-2.9465364179586557,-0.3427505337882103,1.4603157437992296,-2.9110556470513567,-0.006284665160850654,-0.04179525860980596,0.035480770907299064,0.3372103878956437,0.24576662529334226,0.297887727848709,0.37653304794257847,-17.01964209402391,1.0,0.0010505144596900913,-0.0007081724968361378
7.74,-0.34743150894822,1.4167877798755033,-2.941621085452789,-0.3495615836917033,1.458700345926794,-2.9063889803846896,-0.006237946451962999,-0.04150046307547751,0.03523210506809926,0.3373069018507457,0.2456823181835241,0.2979977309413818,0.37661607276010955,-17.00955379700125,1.0,0.0010357468095142596,-0.0006982178033495092
7.76,-0.35404321147095463,1.415447717128717,-2.9367074390891186,-0.3563650209345223,1.457053180860032,-2.9017223137180235,-0.00619158303014145,-0.04120764141592851,0.034985125371095105,0.33740266296124655,0.24559861351371515,0.2981068847990521,0.376698441123441,-16.999545223707784,1.0,0.0010211819760775533,-0.0006884012609254718
7.78,-0.3606501247737753,1.4140747934606466,-2.931795466818844,-0.36316069735319245,1.4553742844704736,-2.8970556470513564,-0.006145571825466517,-0.0409167799232214,0.034739819767487745,0.3374976779502669,0.24551550650979093,0.29821519690870035,0.3767801589918335,-16.989615634411646,1.0,0.00100681717960223,-0.0006787209340581833
7.8,-0.36725207326906717,1.412669037751342,-2.9268851566886482,-0.36994846495325073,1.4536636933206846,-2.8923889803846894,-0.006099909799520243,-0.0406278649919151,0.03449617630395885,0.3375919534696901,0.24543299244234498,0.29832267467891493,0.3768612322604653,-16.979764297843843,1.0,0.0009926496790170522,-0.0006691749151803584
7.82,-0.3738488817222136,1.4112304797749335,-2.921976496839801,-0.3767281759124713,1.4519214446634714,-2.8877223137180232,-0.006054593945002245,-0.04034088311818935,0.03425418312177797,0.337685496101051,0.24535106662618755,0.298429325440861,0.37694166676124097,-16.969990491079873,1.0,0.0009786767714003628,-0.0006597613242394762
7.84,-0.38044037525412716,1.4097591501961013,-2.9170694755072772,-0.3834996825840836,1.4501475764410694,-2.883055647051357,-0.006009621285354205,-0.04005582089897758,0.03401382845592016,0.33777831235640643,0.24526972441985145,0.2985351564492302,0.3770214682635827,-16.960293499423596,1.0,0.0009648957914315679,-0.0006504783082809435
7.86,-0.3870263793437732,1.4082550805665621,-2.9121640810188802,-0.39026283749998786,1.4483421272843162,-2.87838898038469,-0.005964988874387718,-0.03977266503110846,0.0337751006341902,0.33787040867919693,0.24518896122509778,0.2986401748831813,0.3771006424752126,-16.950672616292486,1.0,0.0009513041108510417,-0.0006413240410378573
7.88,-0.3936067198306859,1.4067183033215729,-2.9072603017943783,-0.3970174933739661,1.446505136511811,-2.873722313718023,-0.005920693795918095,-0.03949140231045666,0.03353798807635533,0.3379617914450946,0.24510877248642463,0.29874438784726665,0.3771791950429225,-16.94112714310454,1.0,0.0009378991379279877,-0.0006322967225273806
7.9,-0.40018122291747676,1.4051488517764499,-2.90235812634465,-0.4037635031048912,1.4446366441290581,-2.869055647051356,-0.005876733163400923,-0.039212019631103316,0.033302479293293885,0.33805246696284375,0.24502915369059283,0.29884780237234887,0.3772571315533386,-16.931656389167564,1.0,0.0009246783169364885,-0.0006233945786538022
7.92,-0.406749715172336,1.403546760123104,-2.897457543270838,-0.4105007197799283,1.4427366908275956,-2.86438898038469,-0.005833104119576538,-0.038934503984502135,0.03306856288614801,0.338142441475084,0.24495010036615067,0.29895042541649985,0.3773344575336681,-16.92225967157004,1.0,0.0009116391276394517,-0.0006146158608178838
7.94,-0.4133120235315265,1.401912063426591,-2.8925585412635146,-0.4172289966777366,1.440805317984109,-2.8597223137180237,-0.005789803836115531,-0.038658842458657874,0.03283622754549098,0.3382317211591695,0.24487160808296962,0.29905226386589434,0.37741117845244465,-16.912936315073747,1.0,0.0008987790847801899,-0.0006059588455325889
