timestamp,state,segment,cmd_ideal_v,cmd_ideal_omega,vn_body_vx,vn_body_vy,vn_body_vz,odom_pose_x,odom_pose_y,odom_pose_z,odom_qx,odom_qy,odom_qz,odom_qw,odom_linear_x,odom_linear_y,odom_linear_z,odom_angular_x,odom_angular_y,odom_omega_z,controller_controller_state,controller_base_v,controller_base_omega,controller_applied_v,controller_applied_omega,controller_model_corrected_v,controller_model_corrected_omega,controller_delta_v,controller_delta_omega,controller_a_v,controller_a_omega,controller_b_v,controller_b_omega,controller_used_model_estimate,controller_used_model_applied,controller_history_len,controller_history_ready,controller_history_span_sec,controller_latest_meas_v,controller_latest_meas_omega,controller_right_rpm,controller_left_rpm,controller_can_right_rpm,controller_can_left_rpm,velocity_timestamp,odom_timestamp,can_timestamp,can_id,can_dlc,can_data_hex,can_right_rpm,can_left_rpm,debug_timestamp,valid_cmd,valid_velocity_body,valid_odom,valid_can,valid_debug,controller_node_time_sec
0.0012633800506591797,1,forward_2mps,2.0,0.0,-0.01937788911163807,-0.05483606830239296,0.17092981934547424,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04231405258178711,,0.06190085411071777,528,8,e2000000e2000000,226,226,nan,1,1,0,1,0,nan
0.05126338005065918,1,forward_2mps,2.0,0.0,-0.01937788911163807,-0.05483606830239296,0.17092981934547424,,,,,,,,,,,,,,1.0,2.0,0.0,2.0,0.0,1.92767757421475,0.16074751611761579,-0.07232242578524994,0.16074751611761579,0.9879855513572693,0.8195186853408813,0.09548240900039673,-0.13173559308052063,1.0,0.0,20.0,1.0,1.2380852699279785,-0.02439785748720169,-0.00046202170023984377,226.4465016188093,225.51318585637807,226.0,226.0,0.04231405258178711,,0.06190085411071777,528,8,e2000000e2000000,226,226,0.08178830146789551,1,1,0,1,1,1779092794.1008027
0.10126338005065919,1,forward_2mps,2.0,0.0,-0.019206933677196503,-0.055897608399391174,0.171043261885643,18.372633348397763,44.31043167578952,0.0,0.0,0.0,-0.4055749845251723,0.9140617768659874,0.0,-0.0,0.0,0.0,0.0,-0.028643668578253595,1.0,2.0,0.0,2.0,0.0,1.92767757421475,0.16074751611761579,-0.07232242578524994,0.16074751611761579,0.9879855513572693,0.8195186853408813,0.09548240900039673,-0.13173559308052063,1.0,0.0,20.0,1.0,1.2380852699279785,-0.02439785748720169,-0.00046202170023984377,226.4465016188093,225.51318585637807,226.0,226.0,0.12207579612731934,0.14204955101013184,0.06190085411071777,528,8,e2000000e2000000,226,226,0.08178830146789551,1,1,1,1,1,1779092794.1008027
0.1512633800506592,1,forward_2mps,2.0,0.0,-0.019206933677196503,-0.055897608399391174,0.171043261885643,18.372633348397763,44.31043167578952,0.0,0.0,0.0,-0.4055749845251723,0.9140617768659874,0.0,-0.0,0.0,0.0,0.0,-0.028643668578253595,1.0,2.0,0.0,2.0,0.0,1.92767757421475,0.16074751611761579,-0.07232242578524994,0.16074751611761579,0.9879855513572693,0.8195186853408813,0.09548240900039673,-0.13173559308052063,1.0,0.0,20.0,1.0,1.2380852699279785,-0.02439785748720169,-0.00046202170023984377,226.4465016188093,225.51318585637807,226.0,226.0,0.12207579612731934,0.14204955101013184,0.162001371383667,528,8,e2000000e2000000,226,226,0.18187785148620605,1,1,1,1,1,1779092794.1208718
0.2012633800506592,1,forward_2mps,2.0,0.0,0.016486650332808495,-0.06130961328744888,0.17081095278263092,18.372633348397763,44.31043167578952,0.0,0.0,0.0,-0.4043276434527979,0.9146142119713137,0.0,-0.0,0.0,0.0,0.0,0.17935137323277298,1.0,2.0,0.0,2.0,0.0,1.92767757421475,0.16074751611761579,-0.07232242578524994,0.16074751611761579,0.9879855513572693,0.8195186853408813,0.09548240900039673,-0.13173559308052063,1.0,0.0,20.0,1.0,1.2380852699279785,-0.02439785748720169,-0.00046202170023984377,226.4465016188093,225.51318585637807,226.0,226.0,0.222121000289917,0.24206185340881348,0.162001371383667,528,8,e2000000e2000000,226,226,0.18187785148620605,1,1,1,1,1,1779092794.1208718
0.2512633800506592,1,forward_2mps,2.0,0.0,0.016486650332808495,-0.06130961328744888,0.17081095278263092,18.372633348397763,44.31043167578952,0.0,0.0,0.0,-0.4043276434527979,0.9146142119713137,0.0,-0.0,0.0,0.0,0.0,0.17935137323277298,1.0,2.0,0.0,2.0,0.0,1.92767757421475,0.16074751611761579,-0.07232242578524994,0.16074751611761579,0.9879855513572693,0.8195186853408813,0.09548240900039673,-0.13173559308052063,1.0,0.0,20.0,1.0,1.2380852699279785,-0.01937788911163807,-0.00046202170023984377,226.4465016188093,225.51318585637807,226.0,226.0,0.222121000289917,0.24206185340881348,0.2618401050567627,528,8,e2000000e2000000,226,226,0.2818024158477783,1,1,1,1,1,1779092794.1413925
0.30126338005065917,1,forward_2mps,2.0,0.0,0.08411993831396103,-0.07720965147018433,0.17653432488441467,18.37293127191664,44.310104505913394,0.0,0.0,0.0,-0.4041740183073712,0.9146821103122509,0.1298401711268235,-0.14258623442832552,0.0,0.0,0.0,0.16576206161002244,1.0,2.0,0.0,2.0,0.0,1.92767757421475,0.16074751611761579,-0.07232242578524994,0.16074751611761579,0.9879855513572693,0.8195186853408813,0.09548240900039673,-0.13173559308052063,1.0,0.0,20.0,1.0,1.2380852699279785,-0.01937788911163807,-0.00046202170023984377,226.4465016188093,225.51318585637807,226.0,226.0,0.32216596603393555,0.3420565128326416,0.2618401050567627,528,8,e2000000e2000000,226,226,0.2818024158477783,1,1,1,1,1,1779092794.1413925
0.35126338005065916,1,forward_2mps,2.0,0.0,0.08411993831396103,-0.07720965147018433,0.17653432488441467,18.37293127191664,44.310104505913394,0.0,0.0,0.0,-0.4041740183073712,0.9146821103122509,0.1298401711268235,-0.14258623442832552,0.0,0.0,0.0,0.16576206161002244,1.0,2.0,0.0,2.0,0.0,2.50152649927293,0.13192313882490217,0.5015264992729298,0.13192313882490217,0.8643068075180054,0.7466100454330444,-0.1620863825082779,-0.09849514067173004,1.0,0.0,20.0,1.0,1.2381458282470703,-0.01937788911163807,-0.00046202170023984377,226.4465016188093,225.51318585637807,226.0,226.0,0.32216596603393555,0.3420565128326416,0.36180925369262695,528,8,e2000000e2000000,226,226,0.38190221786499023,1,1,1,1,1,1779092794.1609802
0.40126338005065915,1,forward_2mps,2.0,0.0,0.25653713941574097,-0.047228023409843445,0.1888454705476761,18.37589594311954,44.30685982321968,0.0,0.0,0.0,-0.40340165080619234,0.9150230096160636,0.20184942998831878,-0.22091399261359,0.0,0.0,0.0,0.08333926762973093,1.0,2.0,0.0,2.0,0.0,2.50152649927293,0.13192313882490217,0.5015264992729298,0.13192313882490217,0.8643068075180054,0.7466100454330444,-0.1620863825082779,-0.09849514067173004,1.0,0.0,20.0,1.0,1.2381458282470703,-0.01937788911163807,-0.00046202170023984377,226.4465016188093,225.51318585637807,226.0,226.0,0.4220578670501709,0.44205141067504883,0.36180925369262695,528,8,e2000000e2000000,226,226,0.38190221786499023,1,1,1,1,1,1779092794.1609802
0.45126338005065914,1,forward_2mps,2.0,0.0,0.25653713941574097,-0.047228023409843445,0.1888454705476761,18.37589594311954,44.30685982321968,0.0,0.0,0.0,-0.40340165080619234,0.9150230096160636,0.20184942998831878,-0.22091399261359,0.0,0.0,0.0,0.08333926762973093,1.0,2.0,0.0,2.0,0.0,2.50152649927293,0.13192313882490217,0.5015264992729298,0.13192313882490217,0.8643068075180054,0.7466100454330444,-0.1620863825082779,-0.09849514067173004,1.0,0.0,20.0,1.0,1.2381458282470703,-0.01937788911163807,-0.028643668578253595,226.4465016188093,225.51318585637807,226.0,226.0,0.4220578670501709,0.44205141067504883,0.4618813991546631,528,8,e2000000e2000000,226,226,0.4818601608276367,1,1,1,1,1,1779092794.1808915
