step,time_s,cmd_v,cmd_omega,ideal_x,ideal_y,ideal_theta,res_x,res_y,res_theta
19,0.949999999999946,2.0,0.3905061185359955,1.8919965631721114,0.12961839271014228,0.20135667538269209,1.8926731046800696,0.11478058270013124,0.17949804405179748
20,0.9999999999999432,2.0,0.39944374561309814,1.9897747066601725,0.15057351051195764,0.22088198130949074,1.9909346997798754,0.13354861982443716,0.19722931201067695
21,1.0499999999999403,2.0,0.4068049192428589,2.087119901390464,0.17345539549665598,0.24085416859014452,2.0888502836845726,0.15407061824660304,0.21539139861670265
22,1.0999999999999375,2.0,0.4125606417655945,2.1839840815392955,0.19829459511158212,0.2611944145522863,2.186378510246414,0.17638007701207015,0.23390981855300197
23,1.1499999999999346,2.0,0.4166881740093231,2.280319118934537,0.22511261104607258,0.2818224466405649,2.283477820420867,0.20050222316414912,0.25270885343161353
24,1.1999999999999318,2.0,0.41917121410369873,2.3760774909495983,0.2539218537834803,0.3026568553410299,2.3801070294718287,0.22645397628179298,0.271711637475164
25,1.249999999999929,2.0,0.41999998688697815,2.471212967996575,0.2847256678549079,0.32361541604621363,2.4762261398667964,0.25424331464957545,0.2908402264347387
26,1.299999999999926,2.0,0.41917121410369873,2.565681308532511,0.31751842836405686,0.34461541539056134,2.5717963381929363,0.2838705196604842,0.3100163948020054
27,1.3499999999999233,2.0,0.4166881740093231,2.659440949398482,0.3522857075067659,0.3655739760957451,2.6667808510758966,0.31532753716179196,0.3291616916885687
28,1.3999999999999204,2.0,0.4125606417655945,2.7524536793876417,0.38900450838644407,0.3864083847962101,2.7611456451645484,0.34859806047989983,0.348197774239452
29,1.4499999999999176,2.0,0.4068049192428589,2.8446852842807564,0.42764356204262904,0.40703641688448866,2.8548599604213662,0.3836576705451757,0.36704675967303046
30,1.4999999999999147,2.0,0.39944374561309814,2.936106152176505,0.46816368231149696,0.42737666284663045,2.947896753189176,0.4204746392628131,0.38563153634277114
31,1.549999999999912,2.0,0.3905061185359955,3.026691828765127,0.5105181719733126,0.4473488501272842,3.0402334721572295,0.45900931679179396,0.40387620890942344
32,1.599999999999909,2.0,0.3800273537635803,3.116423513411657,0.5546532722513863,0.4668741560540829,3.1318528315050655,0.49921398705589015,0.42170627715495357
33,1.6499999999999062,2.0,0.3680488169193268,3.2052884879491503,0.6005086473717098,0.48587552374226084,3.2227429186358676,0.5410340780532364,0.43904909978118667
34,1.6999999999999034,2.0,0.354617714881897,3.2932804714676913,0.6480178952237485,0.5042779645882262,3.3128973659736345,0.5844087666884576,0.4558342650761915
35,1.7499999999999005,2.0,0.3397871255874634,3.3803998960875004,0.6971090743675957,0.52200885033232,3.402316122762275,0.6292686685997131,0.47199286262002715
36,1.7999999999998977,2.0,0.32361555099487305,3.4666540998062008,0.7477052383655742,0.5389982066116923,3.4910060072500637,0.6755375180739023,0.4874587424328638
37,1.8499999999998948,2.0,0.3061668276786804,3.55205743420905,0.7997249682137416,0.555178984161435,3.578979695227796,0.7231374140590726,0.5021694174265576
38,1.899999999999892,2.0,0.2875097990036011,3.636631286382964,0.8530828939813918,0.5704873255453681,3.666256379340527,0.7719858951444044,0.5160655670097185
39,1.9499999999998892,2.0,0.2677180767059326,3.7204040155550584,0.907690197851704,0.5848628154955473,3.7528618955250552,0.8219965795968845,0.5290913891276432
40,1.9999999999998863,2.0,0.24686980247497559,3.803410806377636,0.9634550914635717,0.5982487193308432,3.8388316389727577,0.8730776876871603,0.5411948126038624
