step,time_s,cmd_v,cmd_omega,ideal_x,ideal_y,ideal_theta,res_x,res_y,res_theta
97,4.849999999999724,3.7853169441223145,0.9909936785697937,-2.9003246987940616,6.305350747527676,4.003834363817941,-2.4697108677017634,6.533800085412819,3.9698213674128056
98,4.8999999999997215,3.760406017303467,0.9844719767570496,-3.0198769225460804,6.158648674232717,4.053384047746428,-2.5972824570909827,6.393837364400528,4.019671391695738
99,4.949999999999719,3.7343225479125977,0.9776433706283569,-3.131303205379412,6.00722648420173,4.102607646584278,-2.716932102725158,6.248647645027707,4.06919252127409
100,4.999999999999716,3.707106828689575,0.9705182909965515,-3.23445042525446,5.851609576910843,4.151489815115693,-2.8284727575276425,6.098753861737375,4.118369035422802
101,5.049999999999713,3.6788008213043213,0.9631077647209167,-3.329203663386389,5.692324658659671,4.200015729665518,-2.931752141841632,5.944680137217789,4.1671857461333275
102,5.09999999999971,3.6494481563568115,0.9554232358932495,-3.415485520705965,5.5298966990392655,4.248171117901561,-3.0266598920679844,5.786954082799368,4.2156280018389225
103,5.149999999999707,3.619093894958496,0.9474765658378601,-3.493255177929971,5.364846014534566,4.29594227969622,-3.1131233279999813,5.626100998348564,4.263681713491678
104,5.199999999999704,3.587785243988037,0.9392799735069275,-3.562507213851345,5.197685512241976,4.343316107988111,-3.19110644692451,5.462640927461779,4.311333391815424
105,5.249999999999702,3.555570125579834,0.930846095085144,-3.6232702216406203,5.028918069029789,4.390280106663455,-3.260608689080512,5.2970858913719905,4.358570151031017
106,5.299999999999699,3.522498607635498,0.9221879839897156,-3.6756052037540012,4.859034161241042,4.436822411417709,-3.321663487171294,5.129937311703595,4.405379742383957
107,5.349999999999696,3.488621234893799,0.913318932056427,-3.7196038225969423,4.688509625983819,4.482931810617192,-3.3743361882305196,4.9616840619774765,4.45175151899457
108,5.399999999999693,3.4539904594421387,0.9042525887489319,-3.7553864801805803,4.5178037105222195,4.528597757220011,-3.4187183639807155,4.792800213543443,4.4976759143173695
109,5.44999999999969,3.4186596870422363,0.8950030207633972,-3.7831002978595616,4.347357269592445,4.573810386657454,-3.4549347934421837,4.623742280915448,4.543142858892679
110,5.499999999999687,3.382683515548706,0.8855844736099243,-3.80291698601034,4.177591229458759,4.618560537695622,-3.4831364236298348,4.454947982805001,4.5881430096924305
111,5.5499999999996845,3.3461170196533203,0.8760113716125488,-3.815030644657934,4.008905263613393,4.662839761376116,-3.5034986025642545,4.286834643840638,4.632667746394873
112,5.599999999999682,3.3090169429779053,0.8662986159324646,-3.8196555141334523,3.841676726680932,4.706640329956741,-3.516218837548956,4.119797988001827,4.676709171384573
113,5.649999999999679,3.2714405059814453,0.8564611077308655,-3.8170237039969166,3.6762597481648713,4.749955260753362,-3.5215145381865285,3.9542109198631774,4.72026015073061
114,5.699999999999676,3.233445405960083,0.8465140461921692,-3.8073829129213164,3.512984599740155,4.792778316139903,-3.519620701501847,3.7904227929881547,4.7633142694830894
115,5.749999999999673,3.1950902938842773,0.8364726901054382,-3.790994168836472,3.3521572693960175,4.835104018449509,-3.5107864762101646,3.6287585804376405,4.805865842849016
116,5.79999999999967,3.1564345359802246,0.826352596282959,-3.7681296031056415,3.194059209330636,4.8769276529547785,-3.4952745636130724,3.4695188121328995,4.847909860312939
117,5.8499999999996675,3.117537498474121,0.8161693811416626,-3.7390702752620264,3.0389472829915727,4.9182452827689245,-3.4733572491314018,3.3129810367322596,4.88943761959672
118,5.899999999999665,3.0784590244293213,0.805938720703125,-3.704104070933185,2.887053922651292,4.959053751826005,-3.4453190578931276,3.1593968389009217,4.930444106459618
119,5.949999999999662,3.039259910583496,0.7956763505935669,-3.6635236791373504,2.7385874252746745,4.999350687861159,-3.4114514300696466,3.0089941010542303,4.970925208181143
120,5.999999999999659,3.0,0.7853981852531433,-3.617624653697685,2.5937323743006324,5.039134505390835,-3.3720517784694386,2.861974711813965,5.010877277702093
121,6.049999999999656,2.960740089416504,0.775119960308075,-3.5667036022772565,2.452650287609796,5.078404414653489,-3.3274149657888334,2.7185181916343137,5.050293188542128
122,6.099999999999653,2.9215409755706787,0.7648576498031616,-3.5110564605475063,2.315480293166764,5.117160412668891,-3.277840008204462,2.5787777878459948,5.089171499013901
123,6.14999999999965,2.882462501525879,0.7546269297599792,-3.450976894221712,2.182339956099385,5.155403295159047,-3.223625526130384,2.442883162192988,5.127512212842703
124,6.199999999999648,2.8435654640197754,0.7444437146186829,-3.386754843430123,2.053326238971602,5.193134641647044,-3.1650673763052097,2.3109417369421847,5.165316138416529
125,6.249999999999645,2.8049097061157227,0.7343236207962036,-3.318675152465398,1.9285164508129409,5.2303568273779755,-3.1024548107666554,2.1830406137978486,5.202582724392414
126,6.299999999999642,2.766554594039917,0.7242823243141174,-3.2470163638316376,1.8079693452056997,5.267073008417784,-3.036073428982637,2.059245948455221,5.239313628524542
127,6.349999999999639,2.7285594940185547,0.7143352031707764,-3.172049630479417,1.6917262439109144,5.303287124633488,-2.966190993845719,1.9396124386954239,5.275506716221571
128,6.399999999999636,2.6909830570220947,0.7044976949691772,-3.0940377393613394,1.5798121761808948,5.3390038847920245,-2.8930705917630357,1.8241764216986798,5.311160545796156
129,6.449999999999633,2.6538829803466797,0.694784939289093,-3.01323427484699,1.4722370729046963,5.374228769540482,-2.816970244076318,1.712951559552447,5.346276614814997
130,6.4999999999996305,2.617316484451294,0.6852118968963623,-2.9298829093590117,1.3689969820867511,5.408968016504934,-2.7381333998644015,1.6059362392178775,5.380854729562998
131,6.549999999999628,2.5813403129577637,0.6757932901382446,-2.8442167954303175,1.2700752667708746,5.44322861134975,-2.6568084264807403,1.5031147807569776,5.414894528687
132,6.599999999999625,2.5460095405578613,0.66654372215271,-2.7564580658330735,1.1754437973083716,5.47701827585666,-2.573229116507974,1.4044686032671165,5.44839595630765
133,6.649999999999622,2.511378765106201,0.6574774384498596,-2.6668174778377605,1.0850641727061552,5.5103454619642935,-2.4876197318926336,1.309956416738378,5.481362238526344
134,6.699999999999619,2.477501392364502,0.648608386516571,-2.5754941173661052,0.9988888737563402,5.543219333886785,-2.4001970772466352,1.2195271240482508,5.513796336948872
135,6.749999999999616,2.444429874420166,0.6399502158164978,-2.4826752196799338,0.9168624131043659,5.575649753212612,-2.3111609241347817,1.1331101138101582,5.545709986239672
136,6.7999999999996135,2.412214756011963,0.6315163373947144,-2.3885360677274696,0.8389224418344681,5.607647264003435,-2.220698987117054,1.0506294605544504,5.577108848839998
137,6.849999999999611,2.380906105041504,0.6233197450637817,-2.2932400066495435,0.765000846831021,5.639223080873169,-2.128991983186817,0.9719982306986713,5.6080027744174
138,6.899999999999608,2.3505518436431885,0.6153730750083923,-2.196938476869281,0.6950247581174571,5.670389068126356,-2.0361947937216813,0.8971294932209322,5.6383957620710135
139,6.949999999999605,2.3211991786956787,0.6076885461807251,-2.099771179073544,0.6289175612600417,5.701157721876774,-1.9424354945054407,0.8259655806847688,5.668354254215956
140,6.999999999999602,2.292893171310425,0.6002780199050903,-2.001866242673623,0.5665998171745577,5.731542149185808,-1.8478615548352726,0.758399025031489,5.697886830195785
141,7.049999999999599,2.2656774520874023,0.5931529998779297,-1.903340506839779,0.5079901722596075,5.761556050181061,-1.7526027543897749,0.6943198614054337,5.7270023711025715
142,7.099999999999596,2.239593982696533,0.5863243341445923,-1.8042998209657473,0.4530061954055514,5.791213700174955,-1.6567575813417383,0.633627008029518,5.7557126227766275
143,7.149999999999594,2.2146830558776855,0.5798026919364929,-1.7048393980475385,0.4015651685809322,5.820529916882183,-1.5604029148104206,0.5762293622241844,5.784048778936267
144,7.199999999999591,2.1909830570220947,0.5735980272293091,-1.6050442054736616,0.353584824925968,5.849520051479006,-1.4636071791844518,0.5220488380411958,5.812018262222409
145,7.249999999999588,2.1685304641723633,0.5677199363708496,-1.5049893990530776,0.30898403997052126,5.87819995284047,-1.3664224299115686,0.4710269249638745,5.839632319286466
146,7.299999999999585,2.147359848022461,0.5621774792671204,-1.4047407855639438,0.2676834703859885,5.906585949659011,-1.2688732063956676,0.42314866117619215,5.866879731416702
147,7.349999999999582,2.1275041103363037,0.556979238986969,-1.3043553091677764,0.22960614225903428,5.934694823622365,-1.17099872373558,0.378391688318876,5.893735248595476
148,7.399999999999579,2.1089935302734375,0.5521332025527954,-1.2038815466096744,0.19467798645352746,5.962543785571712,-1.0728176489690733,0.3367134743719,5.920213855803013
149,7.4499999999995765,2.0918567180633545,0.5476468205451965,-1.1033602639128495,0.16282834274013938,5.99015044569935,-0.9743347509219479,0.29811685126277515,5.9463447611778975
150,7.499999999999574,2.076120376586914,0.5435270667076111,-1.0028249422436633,0.13399040078056845,6.017532786726608,-0.8755999552426965,0.2625727821816254,5.97214787825942
151,7.549999999999571,2.0618085861206055,0.5397802591323853,-0.9023023253999497,0.10810160278087083,6.044709140061987,-0.7766472721217315,0.23004331644084586,5.997649729251862
152,7.599999999999568,2.048943519592285,0.5364121794700623,-0.8018130105704954,0.08510401308787413,6.0716981530186045,-0.6775186769495269,0.20044947880625508,6.022897658869624
153,7.649999999999565,2.0375447273254395,0.5334279537200928,-0.7013720115555748,0.06494463696773807,6.098518761992106,-0.578281495402168,0.17373077782465374,6.0479122288525105
154,7.699999999999562,2.027630090713501,0.5308322906494141,-0.6009893618703348,0.04757570844633295,6.125190159678109,-0.4789579704643314,0.14984786108180054,6.072707111015916
155,7.7499999999995595,2.019214630126953,0.5286291837692261,-0.5006706747498042,0.03295493177333106,6.151731774210578,-0.37955694994513056,0.12875062279411145,6.0973167065531015
156,7.799999999999557,2.0123116970062256,0.5268219709396362,-0.4004177642997748,0.021045698331240304,6.178163233399038,-0.280064360615859,0.11038142105579829,6.121772287413478
157,7.849999999999554,2.0069315433502197,0.525413453578949,-0.3002292095797434,0.011817259702806825,6.204504331946019,-0.18049329947490178,0.09468351389128034,6.146100174635649
158,7.899999999999551,2.003082752227783,0.524405837059021,-0.20010099063946005,0.005244876766195285,6.230775004624965,-0.08084598863750121,0.08160575507183641,6.170329432934523
159,7.949999999999548,2.0007710456848145,0.5238006114959717,-0.10002705399647947,0.0013099293279680447,6.256995296477914,0.018883772702224865,0.07110266937420281,6.194492967799306
