step,time_s,cmd_v,cmd_omega,ideal_x,ideal_y,ideal_theta,res_x,res_y,res_theta
52,2.599999999999852,2.0,-0.7853981852531433,2.268929353594856,-3.7025564297734643,-2.0420352816580567,2.779836286776298,-3.5166090828987406,-1.881169106811285
53,2.6499999999998494,2.0,-0.7853981852531433,2.221792703765591,-3.79074288680695,-2.0813051909207116,2.7511321406690152,-3.612755778205508,-1.9173606149852276
54,2.6999999999998465,2.0,-0.7853981852531433,2.171230210435226,-3.8770107790349533,-2.1205751001833666,2.718967856890771,-3.7078008931309636,-1.9535521231591702
55,2.7499999999998437,2.0,-0.7853981852531433,2.1173198373079734,-3.961227087613078,-2.1598450094460215,2.6833855604347203,-3.8016199487703926,-1.9897436313331127
56,2.799999999999841,2.0,-0.7853981852531433,2.0601447102763184,-4.04326195709039,-2.1991149187086765,2.6444318528047233,-3.8940900719672245,-2.0259351395070553
57,2.849999999999838,2.0,-0.7853981852531433,1.9997929892469144,-4.122988895637124,-2.2383848279713314,2.602157750982181,-3.9850901562378334,-2.062126647680998
58,2.899999999999835,2.0,-0.7853981852531433,1.9363577322043866,-4.200284970085921,-2.2776547372339864,2.5566186206099974,-4.074501020382555,-2.0983181558549404
59,2.9499999999998323,2.0,-0.7853981852531433,1.8699367517226588,-4.275030995485881,-2.3169246464966413,2.5078741034811762,-4.162205564575194,-2.134509664028883
60,2.9999999999998295,2.0,-0.7853981852531433,1.8006324641450446,-4.347111718877125,-2.3561945557592963,2.4559880394270217,-4.248088923726596,-2.1707011722028255
61,3.0499999999998266,2.0,-0.7853981852531433,1.7285517316656602,-4.416415997002511,-2.395464465021951,2.4010283827072403,-4.332038617921419,-2.206892680376768
62,3.099999999999824,2.0,-0.7853981852531433,1.6538056975556579,-4.4828369676825,-2.434734374284606,2.343067113011449,-4.413944699731088,-2.2430841885507107
63,3.149999999999821,2.0,-0.7853981852531433,1.5765096147883484,-4.546272214588891,-2.474004283547261,2.2821801411886526,-4.493699898209999,-2.2792756967246532
64,3.199999999999818,2.0,-0.7853981852531433,1.4967826683274592,-4.606623925163389,-2.513274192809916,2.2184472098281454,-4.571199759386374,-2.315467204898596
65,3.2499999999998153,2.0,-0.7853981852531433,1.4147477913525497,-4.663799041437491,-2.552544102072571,2.1519517888220543,-4.64634278306378,-2.3516587130725384
66,3.2999999999998124,2.0,-0.7853981852531433,1.3305314757049478,-4.7177094035211296,-2.591814011335226,2.0827809660463,-4.719030555754141,-2.387850221246481
67,3.3499999999998096,2.0,-0.7853981852531433,1.244263576846488,-4.768271885538848,-2.631083920597881,2.0110253333031456,-4.789167879568143,-2.4240417294204235
68,3.3999999999998067,2.0,-0.7853981852531433,1.1560771136317902,-4.815408523803878,-2.670353829860536,1.9367788676747173,-4.856662896894218,-2.460233237594366
69,3.449999999999804,2.0,-0.7853981852531433,1.0661080632028157,-4.8590466370325025,-2.7096237391231908,1.8601388084428836,-4.921427210702839,-2.4964247457683086
70,3.499999999999801,2.0,-0.7853981852531433,0.974495151321959,-4.899118938413331,-2.7488936483858457,1.7812055297366882,-4.983376000318541,-2.532616253942251
71,3.549999999999798,2.0,-0.7853981852531433,0.8813796384669649,-4.935563639358695,-2.7881635576485007,1.7000824090741304,-5.042428132508062,-2.5688077621161938
72,3.5999999999997954,2.0,-0.7853981852531433,0.7869051020174986,-4.968324544778174,-2.8274334669111556,1.6168756919704599,-5.098506267739098,-2.6049992702901363
73,3.6499999999997925,2.0,-0.7853981852531433,0.6912172148692206,-4.997351139727358,-2.8667033761738105,1.531694352790305,-5.151536961470521,-2.641190778464079
74,3.6999999999997897,2.0,-0.7853981852531433,0.5944635208167276,-5.022598667298235,-2.9059732854364655,1.4446499520258773,-5.201450760341396,-2.6773822866380215
75,3.749999999999787,2.0,-0.7853981852531433,0.4967932070517028,-5.0440281976311,-2.9452431946991204,1.3558564901881685,-5.24818229313282,-2.713573794811964
76,3.799999999999784,2.0,-0.7853981852531433,0.398356874127067,-5.061606687941586,-2.9845131039617754,1.2654302585024997,-5.291670356383444,-2.7497653029859066
77,3.849999999999781,2.0,-0.7853981852531433,0.2993063037418285,-5.075307033470239,-3.0237830132244303,1.173489686603962,-5.33185799454657,-2.785956811159849
