timestamp,cmd_v,cmd_omega,actual_x,actual_y,actual_theta,cmd_baseline_x,cmd_baseline_y,cmd_baseline_theta,cmd_baseline_error_xy,cmd_baseline_error_theta
107.84955,1.9999999,0.38280892,7.516386703898223,-8.934901107660156,0.21826331625000003,11.52312071824142,0.5509625848094236,0.4364009205466737,10.297355362121255,0.21813760429667364
107.89954,1.9999999,0.38280892,7.615970759441073,-8.993311951851691,0.22536743325000003,11.613730467145242,0.5932221731177554,0.4555375384574768,10.386708776592643,0.23017010520747677
107.94955,1.9999999,0.38280892,7.716549609260611,-9.050526844072227,0.23304748805000003,11.70355089019968,0.6372254798335242,0.4746818125466769,10.47610253403197,0.24163432449667688
107.99954,1.9999999,0.37548447,7.817493506503568,-9.10584678890385,0.24129217605000003,11.792476916585356,0.6829218826640696,0.49345228120197465,10.565059640905726,0.2521601051519746
108.049545,1.9999999,0.37548447,7.9194761696841836,-9.159699347879,0.24975564805000003,11.880556006310705,0.7302935308616292,0.5122283821243242,10.653737025742167,0.26247273407432414
108.09955,1.9999999,0.38280892,8.02249133774114,-9.21195076640834,0.25809654805000004,11.967730168117809,0.7793105137658054,0.5313707421689238,10.741983587653584,0.27327419411892373
108.14954,1.9999999,0.38280892,8.12627660057835,-9.262537808449933,0.26617631905000005,12.053924251970482,0.829971932115488,0.5505073600797269,10.829827742715672,0.28433104102972684
108.19955,1.9999999,0.37548447,8.230913725106063,-9.311647462879634,0.27432736305000005,12.139167215063845,0.8822943617481391,0.569285338424427,10.917458278631642,0.2949579753744269
108.24954,1.9999999,0.38280892,8.336560705666837,-9.359054893382623,0.28193409505000006,12.223379006567244,0.9361866021189519,0.5884219563352246,11.004515162191918,0.3064878612852246
108.299545,1.9999999,0.38280892,8.442752640541437,-9.404767872286591,0.28979231005000006,12.306569081194821,0.9916970568392796,0.6075643163798242,11.091238006174406,0.31777200632982416
108.34955,1.9999999,0.38280892,8.549562747952976,-9.448835628633715,0.29835083705000004,12.388681378403573,1.048789698632255,0.6267066764244238,11.177610181533835,0.32835583937442375
108.39954,1.9999999,0.37548447,8.657058310650369,-9.49105676690052,0.30636633105000005,12.469661511807676,1.107426013269663,0.6454771450797269,11.263382281137352,0.3391108140297268
108.44955,1.9999999,0.36816004,8.764820188669436,-9.530954914559347,0.31427134505000004,12.549558765780402,1.1675960075127882,0.663888828680127,11.348270261552747,0.34961748363012696
108.49954,1.9999999,0.36816004,8.873218497834479,-9.569131546263245,0.32251382005000007,12.628303205563476,1.2292021160057554,0.6822931490797248,11.432614357351166,0.35977932902972476
108.549545,1.9999999,0.36083558,8.982823144926137,-9.606173248039271,0.3304378800500001,12.705923838912577,1.2922658645328133,0.7003367322576244,11.516833500055617,0.3698988522076243
108.69955,1.9999999,0.3242134,9.094018462187584,-9.638841819047808,0.3386548890500001,12.935319038210029,1.4856148589410898,0.7489703633246267,11.768990037203794,0.41031547427462667
108.74954,1.9999999,0.3242134,9.206043242323526,-9.670020710877631,0.34722033305000005,13.00854341885897,1.5536897403510233,0.7651777911906248,11.850345306596404,0.41795745814062474
108.799545,1.9999999,0.3242134,9.318376191131811,-9.699579178482256,0.35507962405000004,13.080676549750342,1.6229631878443298,0.7813900822576244,11.931255995314222,0.42631045820762437
108.84955,1.9999999,0.3242134,9.431309454057038,-9.727425915610269,0.36306685905,13.151677169075175,1.6933969237617834,0.797602373324624,12.011508242650944,0.434535514274624
108.89954,1.9999999,0.3095427,9.54498138879986,-9.753648306290607,0.37129578905000005,13.221505662815682,1.7649509653131532,0.8130764128976266,12.091110780950533,0.4417806238476265
108.94955,1.9999999,0.2948938,9.659098579631536,-9.778083813467488,0.37889726305000004,13.290246101442866,1.8376059823246607,0.8278240518356267,12.170023901259455,0.44892678878562664
108.99954,1.9999999,0.2729205,9.773515405555669,-9.800706510424654,0.38649931805000004,13.35788055461721,1.9112373624842436,0.841467347630625,12.24815507756067,0.454968029580625
109.049545,1.9999999,0.26559603,9.887782527999397,-9.821484769864087,0.39360627835000006,13.424524160715167,1.9858069867696044,0.8547484771107747,12.32561073549116,0.46114219876077467
109.09955,1.9999999,0.2729205,10.002346299877587,-9.840681500893394,0.40084382835000004,13.490171549599237,2.0612551108848085,0.8683958667132744,12.402460243168784,0.46755203836327436
109.14954,1.9999999,0.30221826,10.117097013958595,-9.858279738697874,0.40832988935000003,13.554763805589218,2.137569197831637,0.8835037575306769,12.478699638917357,0.47517386818067686
109.19955,1.9999999,0.3095427,10.231999264181828,-9.874007622548618,0.41508440235000005,13.618221167015696,2.214881309951211,0.898983987957677,12.554191905397523,0.48389958560767693
