timestamp,cmd_v,cmd_omega,actual_delta_x_body,pred_delta_x_body,actual_delta_y_body,pred_delta_y_body,actual_delta_theta,pred_delta_theta,actual_v_next,pred_v_next,actual_omega_next,pred_omega_next,actual_x,actual_y,actual_theta,pred_x,pred_y,pred_theta,position_error,heading_error
103.64954,1.9999999,0.0,0.06439449,0.064534366,-0.09141527,-0.091287486,0.00018401312,0.00039781333,1.2895393,1.2951344,-0.0013130502,0.007238958,1.9317257381956994,-2.744777009489831,0.01827932495,1.9381370021046462,-2.741058124271603,0.020519192170000002,0.007411775237857698,0.002239867220000004
103.69955,1.9999999,0.0,0.06459875,0.06463783,-0.091575,-0.09141242,0.00016847909,-1.6183965e-05,1.2944106,1.295974,0.008052214,0.000665687,1.9979875321503489,-2.8351559549830934,0.018447804039999998,2.004636802506652,-2.831125077944183,0.020503008205000003,0.007775652125321913,0.0020552041650000047
103.74954,1.9999999,0.0,0.064573415,0.06491261,-0.09137155,-0.09148186,0.0010271978,0.0004284123,1.2885259,1.302094,0.033035696,0.009084277,2.064235468445038,-2.925320787433775,0.01947500184,2.0714112911355946,-2.921256899818674,0.020931420505000003,0.00824667289483964,0.001456418665000004
103.799545,1.9999999,0.0,0.06470758,0.06467139,-0.091409504,-0.09092886,0.0013127282,0.0016003551,1.299777,1.2983298,0.019473428,0.030978508,2.130710865556244,-3.0154528566982157,0.02078773004,2.1379716458265836,-3.0108122762560576,0.022531775605000002,0.008617071252710603,0.0017440455650000013
103.84955,1.9999999,0.0,0.06509064,0.06528895,-0.091859825,-0.091667876,0.00085041043,0.0011347657,1.3038486,1.311781,0.01454299,0.025917199,2.1976968619798463,-3.1059398455296345,0.02163814047,2.2053092888034604,-3.1009859327238565,0.023666541305000004,0.009082416761640734,0.002028400835000003
103.89954,1.9999999,0.0,0.06501408,0.06542063,-0.09167146,-0.09187145,0.0005194924,0.00063755567,1.2967145,1.3129767,0.006236704,0.010959238,2.2646791676232594,-3.196183171640048,0.02215763287,2.272885674942806,-3.1912835195744775,0.024304096975000005,0.009557894786480068,0.002146464105000006
103.94955,1.9999999,0.0,0.064805314,0.065053396,-0.091248445,-0.09127296,0.00065546,0.0002725076,1.295498,1.3054214,0.019981695,0.004663598,2.3314902579500223,-3.2859734029957237,0.02281309287,2.3401379472107946,-3.2809486155320835,0.024576604575000004,0.010001550810031038,0.0017635117050000051
103.99954,1.9999999,0.0,0.064710766,0.0649998,-0.09103753,-0.091022484,0.00014018857,0.0009855296,1.2929326,1.304494,-0.014374152,0.019439492,2.3982608532216108,-3.3755111196959247,0.02295328144,2.407354916356998,-3.3703462981215586,0.025562134175000004,0.010458363457321951,0.0026088527350000036
104.09955,1.9999999,0.0,0.0646104,0.065099895,-0.09057522,-0.09084437,0.0014167705,0.0012031049,1.2873789,1.306959,0.034598064,0.026051436,2.4649330498396367,-3.4645795903482024,0.02437005194,2.4747554667299014,-3.459497078819978,0.026765239075000006,0.011059466397647445,0.0023951871350000042
104.14954,1.9999999,0.0,0.064747825,0.0645871,-0.09064258,-0.090057336,0.0009160185,0.0014906228,1.3025342,1.2961051,0.002042677,0.025026847,2.531870394681574,-3.5536175037154782,0.025286070440000002,2.541729552066596,-3.5477936764166014,0.028255861875000007,0.011450761928787825,0.002969791435000004
104.19955,1.9999999,0.0,0.06485024,0.065315686,-0.09070153,-0.09100356,0.00020297889,-9.466335e-05,1.2914755,1.3100933,0.006076479,-0.0058292113,2.598993144520159,-3.6426504056478834,0.025489049330000003,2.6095902078565567,-3.636915605065395,0.028161198525000007,0.012049302431117556,0.0026721491950000044
104.24954,1.9999999,0.0,0.064792626,0.06474973,-0.09057716,-0.09024524,0.00057459157,0.00040907506,1.3002294,1.2985137,0.016907185,0.010286525,2.6660731997603238,-3.7315468200109945,0.026063640900000004,2.676855342786358,-3.725301873798757,0.028570273585000007,0.012460094759976878,0.002506632685000003
104.34955,1.9999999,0.0,0.064926006,0.06520045,-0.090438075,-0.090626724,0.00034372372,-0.00023748577,1.296624,1.3076016,0.024144841,0.00089646503,2.7333340331026226,-3.820262162330782,0.026407364620000005,2.7446180623847782,-3.814029071521894,0.028332787815000007,0.012891110808320389,0.0019254231950000013
104.39954,1.9999999,0.0,0.06504322,0.065052144,-0.090397984,-0.090113714,0.0007385577,0.0012377598,1.305105,1.3054616,0.005397468,0.025365552,2.8007414705967406,-3.9089112082912956,0.027145922320000005,2.8121969290888393,-3.902263756679519,0.029570547615000005,0.013244475912436349,0.002424625295
104.549545,1.9999999,0.0,0.06491592,0.065008484,-0.090071455,-0.089844845,-0.0003510282,-0.00012942441,1.3005145,1.3042172,-0.007141417,0.0017227344,2.8680782461947225,-3.997187492350665,0.026794894120000006,2.8798333669864076,-3.99014726726928,0.029441123205000006,0.013702103270070223,0.002646229085
104.69955,1.9999999,0.0,0.06490321,0.06512097,-0.089826554,-0.08989744,0.0003825305,0.0008007651,1.2976705,1.306381,0.002160767,0.01889015,2.9353647634308366,-4.085242935510377,0.027177424620000005,2.9475724155314413,-4.078088791900754,0.030241888305000006,0.014149506726260969,0.003064463685000001
104.74954,1.9999999,0.0,0.064965315,0.065038435,-0.08976888,-0.08968845,0.00019496186,0.0002672367,1.3009422,1.3038671,0.005637707,0.008528698,3.0027454744636337,-4.173213292734945,0.027372386480000004,3.015293046305061,-4.165769646471605,0.030509125005000005,0.01458936012337459,0.003136738525000002
104.799545,1.9999999,0.0,0.06518087,0.065191075,-0.08995398,-0.089732856,0.0003305562,0.0003681412,1.3062924,1.3067007,0.007584541,0.009087943,3.0703638753293,-4.26134964276243,0.027702942680000002,3.0831910297468634,-4.253472129618373,0.030877266205000007,0.015052943359582557,0.003174323525000005
104.84955,1.9999999,0.0,0.06539649,0.06547197,-0.09017036,-0.08993151,0.0004781634,0.00032640045,1.309567,1.3125865,0.011541994,0.0054714754,3.1382329373793536,-4.349673960723543,0.02818110608,3.151408189509304,-4.3413394981945785,0.031203666655000007,0.01559007807339217,0.0030225605750000065
104.89954,1.9999999,0.0,0.0654618,0.06559458,-0.09020135,-0.09020289,0.0006927324,0.000687531,1.308905,1.314216,0.016167302,0.015959244,3.2062103824100037,-4.4379949535178245,0.02887383848,3.219785042577065,-4.429452018611817,0.03189119765500001,0.01603911267681205,0.0030173591750000082
104.94955,1.9999999,0.0,0.06530786,0.06557474,-0.08990333,-0.09004387,0.0009850096,0.0007554099,1.3034096,1.3140846,0.023233082,0.014049094,3.274086514318209,-4.5259753833874745,0.02985884808,3.288197559178102,-4.517359200474036,0.032646607555000005,0.01653360804651341,0.0027877594750000054
105.049545,1.9999999,0.0,0.06519186,0.06502408,-0.089523755,-0.08922156,0.00063812063,0.0004715668,1.3088208,1.3021101,0.016857788,0.010195635,3.3419219945700958,-4.613512969249523,0.03049696871,3.356099254766178,-4.604410779925212,0.03311817435500001,0.016847686997419578,0.0026212056450000097
105.09955,1.9999999,0.0,0.065406226,0.065557994,-0.089679405,-0.089778155,0.0005958382,0.0007235775,1.3074281,1.3134989,0.006975738,0.012085311,3.410032332984356,-4.701156291195991,0.03109280691,3.4245940447031593,-4.691968940275901,0.03384175185500001,0.017217748549401585,0.002748944945000012
105.14954,1.9999999,0.0,0.06559814,0.06548419,-0.08979889,-0.089524135,0.0004633136,0.00033721962,1.3164973,1.3119392,0.011556806,0.006513048,3.478390416309629,-4.788872475910026,0.03155612051,3.4930698152361463,-4.779226139046936,0.034178971475000014,0.017565209014413545,0.0026228509650000134
105.19955,1.9999999,0.0,0.06562002,0.06597657,-0.089753725,-0.0900404,0.00040691052,0.00061797764,1.3083034,1.3225653,0.0047196145,0.013162296,3.54680957650923,-4.876511147133164,0.03196303103,3.562084741114222,-4.866959379196658,0.03479694911500002,0.018015741017856596,0.0028339180850000187
105.24954,1.9999999,0.0,0.06551174,0.06557965,-0.089498214,-0.08944611,0.00029973884,0.0003906794,1.3121662,1.3148829,0.0072699385,0.010907561,3.6151480019319715,-4.963870050501726,0.03226276987,3.6307365159619547,-4.954069831488623,0.03518762851500002,0.018413203479236532,0.002924858645000021
105.299545,1.9999999,0.0,0.065682106,0.06576798,-0.08962782,-0.08949857,6.490525e-05,0.00048024245,1.315118,1.318553,-0.0046737283,0.01193976,3.6836870672058617,-5.051332509293651,0.032327675119999996,3.699612376810794,-5.041199258306758,0.03566787096500002,0.018875864525269168,0.0033401958450000255
105.34955,1.9999999,0.0,0.065796226,0.065912426,-0.08974233,-0.08956682,0.00010249096,-0.00022787321,1.3167311,1.3213792,0.008773367,-0.0044412017,3.7523495706784695,-5.138901280933695,0.032430166079999996,3.768676860908833,-5.128358653568483,0.03543999775500002,0.01943521026457445,0.0030098316750000256
105.39954,1.9999999,0.0,0.06578081,0.06599164,-0.08957774,-0.089702256,0.00065188785,0.0006052949,1.3145012,1.3229345,0.017302146,0.015438426,3.8210003041583542,-5.226299011227093,0.033082053929999994,3.837805445028646,-5.215666328712018,0.03604529265500002,0.019886344489038817,0.0029632387250000253
105.44955,1.9999999,0.0,0.06586362,0.06587114,-0.0894412,-0.08929447,0.0005355354,0.0010324672,1.3200434,1.3203446,0.0041192686,0.023996543,3.8897862450556797,-5.313512766058622,0.033617589329999996,3.9068517460611334,-5.302528966083972,0.03707775985500002,0.02029470833617159,0.003460170525000021
105.49954,1.9999999,0.0,0.06614942,0.06617649,-0.08965231,-0.08946484,0.00037952978,0.00021545403,1.3259336,1.327016,0.011061922,0.004498888,3.9589116163304707,-5.400891055700813,0.033997119109999994,3.9762991487235873,-5.389479202934625,0.037293213885000016,0.020797996689076403,0.003296094775000022
105.69955,1.9999999,0.0,0.06601897,0.066164486,-0.089297846,-0.08930255,0.0007138763,3.177002e-05,1.3207935,1.326614,0.03194249,0.004658241,4.0279277222354875,-5.4878932788092385,0.034710995409999994,4.045747236986594,-5.476252745450534,0.03732498390500002,0.021284668727514437,0.0026139884950000247
105.74954,1.9999999,0.0,0.066084966,0.06625323,-0.089248985,-0.08925643,0.0015173312,0.0014800733,1.3226051,1.3293357,0.028750762,0.027260445,4.097070179947235,-5.574795088895856,0.03622832660999999,4.115285043173279,-5.5629746820785915,0.03880505720500002,0.021714125809461457,0.0025767305950000277
105.799545,1.9999999,0.0,0.066365905,0.06639335,-0.089459,-0.08907083,0.0010204008,0.0012891812,1.3320309,1.3331288,0.012065272,0.022816481,4.166632778325945,-5.661791588447685,0.037248727409999995,4.185083942074112,-5.649402706430319,0.040094238405000024,0.02222453242032073,0.0028455109950000293
105.84955,1.9999999,0.0,0.066555664,0.06684986,-0.08960129,-0.08965527,0.00041070304,0.00076883606,1.3301955,1.3419635,0.00436285,0.018688168,4.236479038040947,-5.7488521856427965,0.037659430449999996,4.255473773843065,-5.736306347345594,0.040863074465000024,0.02276396377548926,0.0032036440150000275
105.89954,1.9999999,0.0,0.06670585,0.06671429,-0.08970503,-0.08946623,0.00023569375,0.00036033467,1.3380386,1.338376,0.0050649,0.010050535,4.306515033295311,-5.835982101287506,0.0378951242,4.325787220019325,-5.822972500412608,0.04122340913500002,0.02325224496794662,0.0033282849350000226
105.94955,1.9999999,0.0,0.06677506,0.06708039,-0.0896995,-0.089855306,0.00024141662,0.00027892683,1.3329637,1.3451773,0.0045917653,0.0060921684,4.376640513382618,-5.923087359342219,0.038136540819999995,4.396513713921067,-5.909986969320213,0.04150233596500002,0.023802611587177825,0.0033657951450000237
105.99954,1.9999999,0.0,0.06668969,0.06683555,-0.089502774,-0.08939849,0.00019846286,0.00031848886,1.3346239,1.3404584,0.0033467496,0.008147787,4.446694211525865,-6.00998235737114,0.03833500367999999,4.467000893083561,-5.996535443205065,0.04182082482500002,0.024355303662148286,0.003485821145000026
106.049545,1.9999999,0.0,0.06691709,0.06693425,-0.0897165,-0.08945977,0.00016150725,0.00028345382,1.3420596,1.3427464,0.0031135404,0.007991403,4.517000577829672,-6.097068304363023,0.03849651092999999,4.5376168091289495,-6.0831185632261535,0.04210427864500002,0.024892253228082698,0.0036077677150000292
106.09955,1.9999999,0.0,0.06698718,0.067311816,-0.089704625,-0.089810975,9.573405e-05,0.00035197436,1.3374274,1.3504131,0.0007158218,0.010965433,4.587390589265487,-6.184128331475406,0.03859224497999999,4.608649278898324,-6.17001666471365,0.04245625300500002,0.02551609342552496,0.003864008025000032
106.14954,1.9999999,0.0,0.06704127,0.067051925,-0.089620605,-0.08937655,0.00029015477,0.00024130866,1.3442235,1.3446497,0.010890369,0.008936528,4.657839742997335,-6.27109557509187,0.03888239974999999,4.679434234849479,-6.2564667563683205,0.04269756166500002,0.026083029264232248,0.0038151619150000315
106.19955,1.9999999,0.0,0.06746284,0.067373864,-0.089996174,-0.08965243,0.0014272013,0.00053386745,1.3542901,1.350731,0.046197683,0.010464329,4.728749978435282,-6.358401271501891,0.04030960104999999,4.750573471303828,-6.343161651211601,0.043231429115000025,0.026617867449810834,0.0029218280650000344
106.24954,1.9999999,0.023824055,0.067729615,0.067935616,-0.09019801,-0.090132445,0.0013151915,0.0020632742,1.3548945,1.3631346,0.0064099785,0.036333285,4.800059436434027,-6.445796597211757,0.04162479254999999,4.822340953608336,-6.430273843507798,0.045294703315000025,0.027155513070881106,0.003669910765000034
106.299545,1.9999999,0.03847294,0.06799893,0.067948386,-0.09045973,-0.09006908,0.0015447461,0.00038251653,1.3650626,1.3630409,0.055379864,0.008890685,4.871763746934206,-6.533348348128067,0.04316953864999999,4.894297907148672,-6.517173896265236,0.045677219845000026,0.027738083380692696,0.0025076811950000347
106.34955,1.9999999,0.060468063,0.0682069,0.06852166,-0.09064375,-0.09061415,0.0012178642,0.0025683697,1.3632134,1.375804,-0.0066652964,0.047354925,4.943818934888525,-6.6209641030499995,0.04438740284999999,4.966885660818103,-6.604564742963297,0.04824558954500002,0.028302170523894256,0.0038581866950000293
106.39954,1.9999999,0.097090274,0.06833261,0.06831535,-0.090684265,-0.09044514,0.0005801989,-6.24666e-05,1.370091,1.3694006,0.029873252,0.004166633,5.016108157417819,-6.708526936570349,0.044967601749999996,5.039483406066837,-6.691610005786969,0.048183122945000025,0.028854545509036798,0.003215521195000029
106.44955,1.9999999,0.097090274,0.069118984,0.06860687,-0.09138147,-0.090750225,0.0029757537,0.0015306141,1.3946683,1.3741837,0.089156896,0.031351313,5.089265091784811,-6.796708964005518,0.047943355449999996,5.112381589680214,-6.778950493389328,0.049713737045000025,0.029150227333148936,0.0017703815950000298
106.49954,1.9999999,0.097090274,0.07028878,0.0699443,-0.092209704,-0.09184999,0.0041815806,0.004327894,1.4168826,1.4031037,0.07810632,0.08395886,5.163892254790842,-6.885444124158229,0.052124936049999994,5.186803800982248,-6.867211244748046,0.054041631045000024,0.029280997941791384,0.0019166949950000303
106.549545,1.9999999,0.1190636,0.07146825,0.071187735,-0.09301433,-0.092425756,0.0033662813,0.0040596663,1.4418473,1.430627,0.056544926,0.08428034,5.240109607626214,-6.9746085311274895,0.05549121735,5.262880017188124,-6.955656839971317,0.058101297345000025,0.02962529576723381,0.002610079995000028
106.59955,1.9999999,0.16303205,0.07258077,0.072389975,-0.09387358,-0.0934026,0.003418572,0.003223069,1.4613836,1.4537514,0.08019795,0.07237783,5.317785144452864,-7.064312088328422,0.05890978935,5.340571600419194,-7.044698246419723,0.06132436634500003,0.030065351651443358,0.0024145769950000284
106.64954,1.9999999,0.2436227,0.07287581,0.07343042,-0.09338919,-0.09396207,0.005232823,0.004275719,1.453649,1.475833,0.12911497,0.09083082,5.396032894257766,-7.153248662033965,0.06414261235,5.419622543080525,-7.133983439169789,0.06560008534500003,0.03045686036983188,0.0014574729950000281
106.69955,1.9999999,0.2948938,0.072637804,0.07307122,-0.09199673,-0.09235599,0.006632305,0.0068460195,1.4518633,1.4691998,0.13617724,0.1447258,5.474418188636316,-7.240400222695971,0.07077491735000001,5.498590809552601,-7.221350738381586,0.07244610484500003,0.030776589392042794,0.0016711874950000177
106.74954,1.9999999,0.3242134,0.072832294,0.07292308,-0.09132968,-0.091352634,0.0055609155,0.007211432,1.4614285,1.4650598,0.08625937,0.15228003,5.553526602619257,-7.326350861642453,0.07633583285000001,5.577934961967511,-7.307185374822733,0.07965753684500003,0.031033592945553846,0.003321703995000022
106.799545,1.9999999,0.3095427,0.073218934,0.073350154,-0.09077533,-0.09105649,0.004762159,0.004682473,1.4673289,1.4725777,0.10422699,0.10103954,5.633454993573971,-7.411278037223038,0.08109799185000001,5.658298191127119,-7.392116410740025,0.08434000984500004,0.031374390737339435,0.0032420179950000266
106.84955,1.9999999,0.2948938,0.073720425,0.07365175,-0.09012135,-0.09012037,0.005727539,0.0054551624,1.4814881,1.4787415,0.124874555,0.11397951,5.714233777832399,-7.495131163591311,0.08682553085000001,5.73927989028509,-7.4757120192878865,0.08979517224500004,0.031692442545030786,0.0029696413950000278
106.89954,1.9999999,0.28024492,0.074347034,0.074391596,-0.08989299,-0.08966168,0.006472242,0.00634505,1.4923933,1.4941758,0.13401514,0.12892744,5.796095952565965,-7.578238416365231,0.09329777285000002,5.821412142277697,-7.558341430507334,0.09614022224500005,0.03219937123221102,0.0028424493950000296
106.94955,1.9999999,0.26559603,0.07482079,0.07495861,-0.089851424,-0.08962233,0.0064694025,0.006620638,1.5004383,1.5059509,0.12476096,0.13081038,5.878962122407298,-7.660728578850701,0.09976717535000001,5.90462764348165,-7.6403544514682515,0.10276086024500004,0.03276925447144447,0.002993684895000029
106.99954,1.9999999,0.26559603,0.07472474,0.07532253,-0.08884668,-0.08957853,0.006411872,0.006218771,1.4885514,1.5124632,0.13171391,0.12398987,5.962164569846427,-7.7416907431944795,0.10617904735000001,5.988741802684121,-7.72173383942505,0.10897963124500004,0.03323593406798212,0.002800583895000028
107.049545,1.9999999,0.3461867,0.074921735,0.07471937,-0.08772869,-0.08752122,0.0066091223,0.0067310096,1.5083181,1.5002235,0.13265097,0.13752645,6.045961823849918,-7.820985192218359,0.11278816965000002,6.072537068767531,-7.80060906738349,0.11571064084500005,0.033487760536011865,0.002922471195000026
107.09955,1.9999999,0.3461867,0.07587475,0.075751714,-0.08754345,-0.08721663,0.0062799724,0.0067932527,1.5266721,1.5217506,0.11854791,0.13907912,6.131207421681351,-7.899432763091055,0.11906814205000002,6.157851617526859,-7.878496746078434,0.12250389354500005,0.033885542353731826,0.003435751495000028
107.14954,1.9999999,0.33886227,0.076470464,0.07657278,-0.08698699,-0.087203674,0.0058761956,0.006200738,1.5321465,1.5362391,0.11649991,0.1294816,6.217469379888116,-7.976720167368659,0.12494433765000001,6.244506633902797,-7.955689877462726,0.12870463154500006,0.034253265511217657,0.003760293895000044
107.19955,1.9999999,0.33886227,0.07657818,0.07691443,-0.085701644,-0.08613422,0.0059945136,0.006194671,1.5309807,1.5444307,0.123280644,0.13128692,6.3041306992206225,-8.052210598338183,0.13093885125000002,6.331840195912848,-8.031239744066644,0.13489930254500007,0.03475043792263051,0.003960451295000056
