timestamp,delta_x_pose_original,delta_theta_pose_original,delta_x_velocity_integrated,delta_y_velocity_integrated,delta_theta_velocity_integrated,selected_delta_x_body,selected_delta_y_body,selected_delta_theta,selected_v_next,selected_omega_next,selected_mode
8.199544853,0.0928875243082153,0.0003356803528231,0.11076085972746443,0.019780980140844062,0.00127956830620308,0.11076085972746443,0.019780980140844062,0.00127956830620308,2.2136255671402574,0.0110384835425156,velocity_integrated
8.249544853,0.1620504691380387,0.0016980141516609,0.11079978011527025,0.01990433811322872,0.0009177450209448929,0.11079978011527025,0.01990433811322872,0.0009177450209448929,2.2183656374704896,0.0256713172952796,velocity_integrated
8.299544853,0.1408614627958251,0.0009845039910938,0.11061249043954913,0.02002360348632639,0.0004660527385299366,0.11061249043954913,0.02002360348632639,0.0004660527385299366,2.2061339801114124,-0.0070292077540824,velocity_integrated
8.349544853000001,0.0773860020907523,0.0002272741830013,0.11043857481650163,0.020061401331242956,3.1144804753391827e-05,0.11043857481650163,0.020061401331242956,3.1144804753391827e-05,2.2114090125487467,0.0082749999442181,velocity_integrated
8.399544853,0.0928224119790208,0.0009463513198688,0.11041011048556403,0.020123085093653226,0.0006971369136680674,0.11041011048556403,0.020123085093653226,0.0006971369136680674,2.204995406873752,0.0196104766025042,velocity_integrated
8.449544853,0.087301257339076,0.0001679691292416,0.11086028262386491,0.020269079968567385,0.000704756087072795,0.11086028262386491,0.020269079968567385,0.000704756087072795,2.229415898080939,0.0085797668804082,velocity_integrated
8.499544853,0.179594274632583,0.001617281618342,0.1110864304617387,0.020412597038475234,0.0012627468428030178,0.1110864304617387,0.020412597038475234,0.0012627468428030178,2.214041320388546,0.0419301068317118,velocity_integrated
8.549544853,0.1500561198440828,0.0015693997972643,0.1110036123488239,0.02058083932086621,0.0014686612560533983,0.1110036123488239,0.02058083932086621,0.0014686612560533983,2.2261031735643466,0.0168163434104233,velocity_integrated
8.599544853000001,0.0418967466686862,0.0002388095290059,0.11189773784246461,0.020851089065747,0.0009750557795268144,0.11189773784246461,0.020851089065747,0.0009750557795268144,2.2498063401343336,0.0221858877706501,velocity_integrated
8.649544853,0.1747156326437299,0.0010024235412011,0.11198999340537742,0.020939853506134497,0.0004169446660020659,0.11198999340537742,0.020939853506134497,0.0004169446660020659,2.2297933960806997,-0.0055081011305677,velocity_integrated
8.699544853,0.0390988967461249,0.0003093274278144,0.11192516284205262,0.021004015079292417,0.0008362180509478573,0.11192516284205262,0.021004015079292417,0.0008362180509478573,2.2472131176015,0.0389568231684827,velocity_integrated
8.749544853,0.0665439500257625,0.0008606998834094,0.11165797408393931,0.02102113053550541,0.0014675280882458733,0.11165797408393931,0.02102113053550541,0.0014675280882458733,2.219105845756009,0.0197443003613514,velocity_integrated
8.799544853,0.1371302108113302,0.0005712832206559,0.11104213172617138,0.020987893081481915,0.0011153129377802157,0.11104213172617138,0.020987893081481915,0.0011153129377802157,2.222579423290782,0.0248682171498566,velocity_integrated
8.849544853000001,0.1771722354191904,0.0012424869955365,0.11153813047039167,0.021186905964141304,0.0013881017728917529,0.11153813047039167,0.021186905964141304,0.0013881017728917529,2.2389457955249794,0.0306558537658147,velocity_integrated
8.899544853,0.1057543396004882,0.0013381020607821,0.1116808696470735,0.021362642602651413,0.001659663843439406,0.1116808696470735,0.021362642602651413,0.001659663843439406,2.228288990357897,0.0357306999717606,velocity_integrated
8.949544853,0.0933193841707144,0.0011614130676183,0.11178923061292398,0.021528465059090642,0.001545536529245117,0.11178923061292398,0.021528465059090642,0.001545536529245117,2.2432802341591573,0.0260907611980454,velocity_integrated
8.999544853,0.0901919093384029,0.0002011572400806,0.1118622094172048,0.02162150959706337,0.000498877514400027,0.1118622094172048,0.02162150959706337,0.000498877514400027,2.231208142528972,-0.0061356606220446,velocity_integrated
9.049544853,0.1175825521131439,2.342461346466207e-05,0.11145974338212217,0.02155670123094579,-0.0005232214273351338,0.11145974338212217,0.02155670123094579,-0.0005232214273351338,2.22718159275601,-0.0147931964713612,velocity_integrated
9.099544853,0.1714979122721504,0.0014268822002287,0.11167293156017534,0.02168227143658186,-0.0003358232747479698,0.11167293156017534,0.02168227143658186,-0.0003358232747479698,2.2397356696509405,0.0013602654814426,velocity_integrated
9.149544853,0.1271900238148192,0.0005699713071847,0.1118717030481628,0.021836517838234815,0.00022066272728213563,0.1118717030481628,0.021836517838234815,0.00022066272728213563,2.235132452275508,0.0074662436098427,velocity_integrated
9.199544853,0.0648603062046751,0.0005136090852513,0.11167259484749167,0.021860424199105572,0.0010748979831550572,0.11167259484749167,0.021860424199105572,0.0010748979831550572,2.231771341624255,0.0355296757163605,velocity_integrated
9.249544853,0.2387726992898051,0.00339765817584,0.11214561713409354,0.022181879415974447,0.0011202843608344585,0.11214561713409354,0.022181879415974447,0.0011202843608344585,2.2540533437394226,0.0092816987170172,velocity_integrated
9.299544853,0.0133033366884125,2.452555343546159e-05,0.11265792640730689,0.022482532851765012,0.00029333010417840127,0.11265792640730689,0.022482532851765012,0.00029333010417840127,2.252263712552949,0.0024515054501191,velocity_integrated
9.349544853,0.0832209870401177,0.0001078060008716,0.11277965318476808,0.02251463054444674,5.59705081372008e-05,0.11277965318476808,0.02251463054444674,5.59705081372008e-05,2.25892241483771,-0.0002126851246311,velocity_integrated
9.399544853,0.0955196731621033,-0.0003916589804846,0.1125588268319377,0.022454006047239294,-0.00017006786895379993,0.1125588268319377,0.022454006047239294,-0.00017006786895379993,2.2434306584397343,-0.0065900296335208,velocity_integrated
9.449544853,0.1338309118341229,0.001413054115484,0.11256846985116768,0.02251625964925809,0.0003239012461048731,0.11256846985116768,0.02251625964925809,0.0003239012461048731,2.259308135607069,0.019546079477716,velocity_integrated
9.499544853,0.1209954231636522,0.0012875878674925,0.11255667025850195,0.022671434389659042,0.0007006584290205599,0.11255667025850195,0.022671434389659042,0.0007006584290205599,2.2429586747329453,0.008480257683106,velocity_integrated
9.549544853,0.2282785800042505,0.0019425134504683,0.11241335542065356,0.022831751472265297,0.00045846615255100274,0.11241335542065356,0.022831751472265297,0.00045846615255100274,2.253575542093293,0.0098583884189345,velocity_integrated
9.599544853,0.0095154518171749,7.6566881976603e-05,0.11285592652209608,0.023040020713876008,0.0005132780093150848,0.11285592652209608,0.023040020713876008,0.0005132780093150848,2.2606615187904864,0.0106727319536686,velocity_integrated
9.649544853,0.0314271813946928,0.0003538540663949,0.11264347921674221,0.023021732923462854,0.0008482234542841646,0.11264347921674221,0.023021732923462854,0.0008482234542841646,2.245077649879138,0.0232562062176975,velocity_integrated
9.699544853,0.1684067255372857,0.0016639012497388,0.11187385220348649,0.02298171501545264,0.0012724192325935528,0.11187385220348649,0.02298171501545264,0.0012724192325935528,2.229876438260417,0.0276405630860457,velocity_integrated
9.749544853,0.1067110500503896,0.0009200841481297,0.1115826594376783,0.023072627220936958,0.0010392345741424198,0.1115826594376783,0.023072627220936958,0.0010392345741424198,2.2334299392466512,0.0139288198796505,velocity_integrated
9.799544853,0.0504774717041918,0.0003064779812672,0.11172607504051407,0.023173796069373188,0.0008059568049647003,0.11172607504051407,0.023173796069373188,0.0008059568049647003,2.2356130623740067,0.0183094523189382,velocity_integrated
9.849544853,0.1577673457562604,0.0007409923598422,0.11171392174946043,0.02323227578911385,0.0006700616135296595,0.11171392174946043,0.02323227578911385,0.0006700616135296595,2.232943807604347,0.0084930122222478,velocity_integrated
9.899544853,0.1520741159410092,0.0007542722166108,0.11172556773667516,0.023321930632852955,0.000807853605028434,0.11172556773667516,0.023321930632852955,0.000807853605028434,2.236078901862596,0.0238211319788891,velocity_integrated
9.949544853,0.0925054613015249,0.0011618328203291,0.11190637130413385,0.023471717558157967,0.0012057130968316568,0.11190637130413385,0.023471717558157967,0.0012057130968316568,2.240175950302853,0.0244073918943782,velocity_integrated
9.999544853,0.1300426985576659,0.0019340277319641,0.11221162454312873,0.023717408603793268,0.001508391919973459,0.11221162454312873,0.023717408603793268,0.001508391919973459,2.248289031422232,0.0359282849045593,velocity_integrated
10.049544853,0.1399198157906665,0.0008018488694584,0.11216888756094329,0.023868226900898258,0.0009142385157483679,0.11216888756094329,0.023868226900898258,0.0009142385157483679,2.238466471015595,0.0006412557253762,velocity_integrated
10.099544853,0.1003348957299563,7.164058780087523e-05,0.11178611294181978,0.023837753838445597,-0.00030724349427106186,0.11178611294181978,0.023837753838445597,-0.00030724349427106186,2.232978046657133,-0.0129309954962185,velocity_integrated
10.149544853,0.0617746726936026,-0.0002056946448912,0.11172889990289105,0.02381776908073253,-9.901210365237639e-05,0.11172889990289105,0.02381776908073253,-9.901210365237639e-05,2.236177949458445,0.0089705113501235,velocity_integrated
10.199544853,0.21055303178307,0.0021048432366644,0.11172124980074624,0.023927015763044315,0.0004485079396809555,0.11172124980074624,0.023927015763044315,0.0004485079396809555,2.2326720425715,0.0089698062371151,velocity_integrated
10.249544853,0.1876858649659505,0.0012840842484877,0.111817437029491,0.024146035409557867,0.0009090448505145655,0.111817437029491,0.024146035409557867,0.0009090448505145655,2.240025438608076,0.027391987783467,velocity_integrated
10.299544853,0.0815086840598384,0.0012476986254343,0.1114634790518015,0.02421685864524597,0.001352375098459936,0.1114634790518015,0.02421685864524597,0.001352375098459936,2.2185137234640786,0.0267030161549316,velocity_integrated
10.349544853,0.0304399976289935,0.0001922827432774,0.11133027503847573,0.024272283259240742,0.0010341138594603721,0.11133027503847573,0.024272283259240742,0.0010341138594603721,2.234697278074887,0.0146615382234827,velocity_integrated
10.399544853,0.1029480530055857,0.0005474003333457,0.11161363391633242,0.024377204271749154,1.253848731149264e-05,0.11161363391633242,0.024377204271749154,1.253848731149264e-05,2.2298480785783465,-0.014159998731023,velocity_integrated
10.449544853,0.090584228383285,0.0004749389382406,0.11170966074721804,0.02445816711177548,-0.00022461622807602274,0.11170966074721804,0.02445816711177548,-0.00022461622807602274,2.2385383513104697,0.0051753496079819,velocity_integrated
10.499544853,0.0571970181373146,0.0003473352060406,0.11198806801971038,0.024567355273238962,0.0007977063920095514,0.11198806801971038,0.024567355273238962,0.0007977063920095514,2.240984369477882,0.0267329060723997,velocity_integrated
10.549544853,0.015824450217457,2.671189824388076e-05,0.11190845417498446,0.02457174387662201,0.0008158012941381676,0.11190845417498446,0.02457174387662201,0.0008158012941381676,2.235353797521592,0.0058991456931277,velocity_integrated
10.599544853,0.0881043807464357,0.000741303066724,0.11146956651967169,0.024520092285913224,0.0008447720602977921,0.11146956651967169,0.024520092285913224,0.0008447720602977921,2.223428863265212,0.0278917367187835,velocity_integrated
10.649544853,0.3218221359129615,0.0020301225161419,0.11167866940113245,0.024729168943553016,0.0010352539816244222,0.11167866940113245,0.024729168943553016,0.0010352539816244222,2.243717912780023,0.0135184225461928,velocity_integrated
10.699544853,0.0992445818510844,0.0009912345602594,0.11213992356260812,0.025008515901195176,0.00105636789687966,0.11213992356260812,0.025008515901195176,0.00105636789687966,2.2418790297243976,0.0287362933289945,velocity_integrated
10.749544853,0.1521177942357865,0.0022964349412895,0.11199156100498858,0.02516857316740241,0.0018469678582370738,0.11199156100498858,0.02516857316740241,0.0018469678582370738,2.2377834104750827,0.0451424210004874,velocity_integrated
10.799544853,0.0850308567796649,0.0010204555298267,0.1115721348939847,0.025268706030108473,0.0019372158226491538,0.1115721348939847,0.025268706030108473,0.0019372158226491538,2.2251019852844003,0.0323462119054804,velocity_integrated
10.849544853,0.0896556211483843,0.0004343746079134,0.11106740468873581,0.02523946634887723,0.000773352536018776,0.11106740468873581,0.02523946634887723,0.000773352536018776,2.2175942022649693,-0.0014121104647298,velocity_integrated
10.899544853,0.164533887704361,-2.063176135727596e-05,0.11089152370079461,0.02522368220511643,-0.00029069653447746165,0.11089152370079461,0.02522368220511643,-0.00029069653447746165,2.218066745766752,-0.0102157509143685,velocity_integrated
10.949544853,0.216355790538127,0.0021154040091698,0.11110453262049581,0.02539479995758618,0.00018417685995375857,0.11110453262049581,0.02539479995758618,0.00018417685995375857,2.2261145590531752,0.017582825312519,velocity_integrated
10.999544853,0.0231954738443936,0.0001056797382011,0.11145051494315401,0.025603897877467162,0.0005112645216947847,0.11145051494315401,0.025603897877467162,0.0005112645216947847,2.2319060386729226,0.0028677555552721,velocity_integrated
11.049544853,0.1111034171155453,0.0006438211461449,0.11142337900156149,0.025641550809183563,0.0006359309874862114,0.11142337900156149,0.025641550809183563,0.0006359309874862114,2.2250291213896323,0.0225694839441769,velocity_integrated
11.099544853,0.0682509782385248,0.0004766774953366,0.11118537570788145,0.02565241714596137,0.0007881182855291118,0.11118537570788145,0.02565241714596137,0.0007881182855291118,2.2223859069254046,0.008955247476986,velocity_integrated
11.149544853000002,0.0632897269867465,0.0005315528859058,0.1111124683300371,0.025694633275855628,0.0009318759510060152,0.1111124683300371,0.025694633275855628,0.0009318759510060152,2.222112826276174,0.0283197905632554,velocity_integrated
11.199544853,0.3385690631714586,0.0025113138833136,0.1112090337464953,0.0258954531099049,0.0006888928839881178,0.1112090337464953,0.0258954531099049,0.0006888928839881178,2.226248523583733,-0.0007640752037301,velocity_integrated
11.249544853,0.1056498578999532,0.0010622812080133,0.11140803533673348,0.026151624433031723,0.0011177869054724383,0.11140803533673348,0.026151624433031723,0.0011177869054724383,2.230072889885543,0.045475551422627,velocity_integrated
11.299544853,0.0664520813240387,0.0006104003450987,0.11152507634907091,0.026277475850828225,0.0018541325451376354,0.11152507634907091,0.026277475850828225,0.0018541325451376354,2.2309301640773893,0.02868975038288,velocity_integrated
11.349544853,0.0416420388000967,0.0002293582549035,0.11137747793221603,0.02629200393536701,0.0013204025770568156,0.11137747793221603,0.02629200393536701,0.0013204025770568156,2.22416895321103,0.02412635269939,velocity_integrated
11.399544853000002,0.1152525300776628,0.0008380414014547,0.11123796229784488,0.02632193762453357,0.0009546269210568597,0.11123796229784488,0.02632193762453357,0.0009546269210568597,2.225349538702861,0.0140587241428852,velocity_integrated
11.449544853,0.1003645251043954,0.0010811454425998,0.11148006121118932,0.02649228746385628,0.000752064675511054,0.11148006121118932,0.02649228746385628,0.000752064675511054,2.233852909744807,0.0160238628775576,velocity_integrated
11.499544853,0.0911687137107289,0.0005782788616363,0.1113126626702804,0.02654971506521998,0.0006336470616673415,0.1113126626702804,0.02654971506521998,0.0006336470616673415,2.218653597066346,0.0093220195891357,velocity_integrated
11.549544853,0.0893521599671428,0.000823236763574,0.11104267881418918,0.026567837486645107,0.0010882158622993318,0.11104267881418918,0.026567837486645107,0.0010882158622993318,2.223053555501316,0.0342066149028385,velocity_integrated
11.599544853,0.1101631124491976,0.0008412069074183,0.11109227210180654,0.02667734254496772,0.0014314057984548163,0.11109227210180654,0.02667734254496772,0.0014314057984548163,2.2206373285707253,0.0230496170353513,velocity_integrated
11.649544853000002,0.1488205236111661,0.0006425693907965,0.11142776747715699,0.026845548860417883,0.0001806041703011536,0.11142776747715699,0.026845548860417883,0.0001806041703011536,2.236473370515649,-0.015825450223305,velocity_integrated
11.699544853,0.136756333954268,-0.000123906225397,0.1119942889771096,0.027012666785911833,-0.00021104653590031054,0.1119942889771096,0.027012666785911833,-0.00021104653590031054,2.243298188568831,0.0073835887872924,velocity_integrated
11.749544853,0.1716699338900336,0.0041034934745748,0.11367257664360317,0.027660209135421138,0.002614116464604502,0.11367257664360317,0.027660209135421138,0.002614116464604502,2.303604877175231,0.0971810697968862,velocity_integrated
11.799544853,0.1102825686171182,0.0011052253511779,0.1142046604268284,0.028100928952397408,0.0021604395489015467,0.1142046604268284,0.028100928952397408,0.0021604395489015467,2.264581539898002,-0.0107634878408225,velocity_integrated
11.849544853,0.0656596861885205,-0.0001078621866674,0.11367862767489535,0.028032214949119946,-0.0009215266973242409,0.11367862767489535,0.028032214949119946,-0.0009215266973242409,2.282563567097586,-0.0260975800521453,velocity_integrated
11.899544853000002,0.0584254731395975,-5.823876081503809e-05,0.11377118291837586,0.02804496559805444,-0.0005181969213878289,0.11377118291837586,0.02804496559805444,-0.0005181969213878289,2.268283749637545,0.0053697031966317,velocity_integrated
11.949544853,0.188930985876969,0.0013711180232508,0.11333504970340427,0.02801634531731542,0.0013110966743963596,0.11333504970340427,0.02801634531731542,0.0013110966743963596,2.265118238498722,0.0470741637792238,velocity_integrated
11.999544853,0.0667933563095479,0.0009628000435537,0.11315848467521424,0.028113080190448246,0.0019095183192903396,0.11315848467521424,0.028113080190448246,0.0019095183192903396,2.261221148509784,0.0293065689923887,velocity_integrated
12.049544853,0.1487497577414207,0.002011847108737,0.11311244127025158,0.028280172040822324,0.0017326864682119679,0.11311244127025158,0.028280172040822324,0.0017326864682119679,2.263276502300376,0.0400008897360915,velocity_integrated
12.099544853,0.1217851357003271,0.0014571201298714,0.11235258200184148,0.028296515086572657,0.0013533168530746272,0.11235258200184148,0.028296515086572657,0.0013533168530746272,2.2308267777730597,0.0141317843868909,velocity_integrated
12.149544853000002,0.1134948790707883,-0.0002549446573832,0.11215944745837948,0.02832036989193328,0.0002622165250859219,0.11215944745837948,0.02832036989193328,0.0002622165250859219,2.255551120562215,-0.0036431233834538,velocity_integrated
12.199544853,0.1431259813654411,0.0010308371935584,0.11246900558911514,0.02844487776263154,0.0007523913338792414,0.11246900558911514,0.02844487776263154,0.0007523913338792414,2.2432091030024863,0.0337387767386241,velocity_integrated
12.249544853,0.051368314989908,0.0005968574312542,0.11231308857317539,0.028502936835809917,0.00141900637928244,0.11231308857317539,0.028502936835809917,0.00141900637928244,2.249314439924465,0.0230214784326727,velocity_integrated
12.299544853,0.2325507048927622,0.0025184415742618,0.11238638046203078,0.02870780265237305,0.0010068455324835034,0.11238638046203078,0.02870780265237305,0.0010068455324835034,2.2461407785568626,0.0172523428666683,velocity_integrated
12.349544853,0.1750286208551427,0.0016130308826747,0.11219089036476133,0.028904850160479424,0.0010591646299955952,0.11219089036476133,0.028904850160479424,0.0010591646299955952,2.241494836033368,0.0251142423331534,velocity_integrated
12.399544853000002,0.0100161138979897,8.727135237313055e-05,0.11217525803295979,0.02900265998418736,0.0011633991804919027,0.11217525803295979,0.02900265998418736,0.0011633991804919027,2.245515485285119,0.0214217248865237,velocity_integrated
12.449544853,0.0645119361675078,0.0004801614721193,0.11237967245324319,0.029089543207085806,0.0012243518093036738,0.11237967245324319,0.029089543207085806,0.0012243518093036738,2.2496714128447044,0.0275523474856243,velocity_integrated
12.499544853,0.251725594005467,0.0020782518952677,0.11214591268770135,0.02918178023710952,0.0017024262655635793,0.11214591268770135,0.02918178023710952,0.0017024262655635793,2.2361650946632854,0.0405447031369179,velocity_integrated
12.549544853,0.0107268372214259,0.0001425708595318,0.11185217757927636,0.029238356267211572,0.00176119016073204,0.11185217757927636,0.029238356267211572,0.00176119016073204,2.2379220085078644,0.0299029032923652,velocity_integrated
12.599544853,0.0121935740894629,0.000151419624995,0.11174306958458163,0.02922736197979642,0.0012584065510781576,0.11174306958458163,0.02922736197979642,0.0012584065510781576,2.231800774875179,0.0204333587507586,velocity_integrated
12.649544853000002,0.0370048852939531,0.0005492584412034,0.11132665696557334,0.029160022047296764,0.0015775898953060013,0.11132665696557334,0.029160022047296764,0.0015775898953060013,2.221265503747849,0.0426702370614828,velocity_integrated
12.699544853,0.2721856752931196,0.0021221482227694,0.11157814100393108,0.029386355409850334,0.001804558325242564,0.11157814100393108,0.029386355409850334,0.001804558325242564,2.24186013640949,0.0295120959482213,velocity_integrated
12.749544853,0.1178126535325925,0.0009383230557881,0.11225703631312449,0.029748404338492795,0.0013275934587614563,0.11225703631312449,0.029748404338492795,0.0013275934587614563,2.248421316115426,0.0235916424022362,velocity_integrated
12.799544853,0.0415417832895197,0.0004685909971579,0.11217029065482507,0.029809284950966023,0.0011565657283993903,0.11217029065482507,0.029809284950966023,0.0011565657283993903,2.2383903100776728,0.0226709867337404,velocity_integrated
12.849544853,0.2938553117371955,0.002578662437272,0.11193892489912606,0.029930623676408797,0.0010823662591377236,0.11193892489912606,0.029930623676408797,0.0010823662591377236,2.2391666858871475,0.0206236636317664,velocity_integrated
12.899544853000002,0.0430197010642625,0.0004507885665054,0.11150588383807467,0.02999568124687338,0.0011376104168420657,0.11150588383807467,0.02999568124687338,0.0011376104168420657,2.221068667635935,0.0248807530419172,velocity_integrated
