mode,step,pred_x,pred_y,pred_theta,actual_x,actual_y,actual_theta,position_error,heading_error,rollout_length
limited_closed_loop,12,0.7826319645666627,-1.1034753321110302,0.009155370615189895,0.7611479447700602,-1.1056289399704455,0.005666658351401566,0.021591691305521778,0.0034887122637883294,20
limited_closed_loop,13,0.8497310622094515,-1.1947459823654414,0.009579839505022392,0.8253281224437071,-1.1973983577639662,0.005993190465233056,0.024546660963667696,0.003586649039789336,20
limited_closed_loop,14,0.9170535291231373,-1.2864228938481148,0.00988902332028374,0.889577261609694,-1.2891210762482468,0.006798341531975893,0.02760843104442344,0.0030906817883078475,20
limited_closed_loop,15,0.9847101271274962,-1.377376288344417,0.010162985825445503,0.9536962830671517,-1.3805062767098302,0.007222152355097933,0.031171386728328043,0.0029408334703475703,20
limited_closed_loop,16,1.0527379529540004,-1.4684327558786388,0.010598632274195552,1.0176897662614188,-1.4716431424054823,0.007094927652360639,0.03519491400884212,0.0035037046218349133,20
limited_closed_loop,17,1.1211570133170154,-1.5589883096230739,0.011661938158795238,1.0818804468628378,-1.5629204535132908,0.008241609724791488,0.03947290751899084,0.00342032843400375,20
limited_closed_loop,18,1.190095295285863,-1.6502354909181514,0.013171772588975728,1.1463970924070046,-1.6542496609796362,0.00967339606359019,0.04388218882558605,0.003498376525385538,20
limited_closed_loop,19,1.2596056215162958,-1.7408745052087216,0.014402442728169262,1.2110832885552507,-1.745420546196121,0.010756465195299825,0.048734826198947735,0.0036459775328694377,20
limited_closed_loop,20,1.3296974300811406,-1.8317720437379346,0.015271595038939267,1.2759478567326803,-1.8365122578132227,0.011192601927177748,0.05395818996798424,0.00407899311176152,20
teacher_forced,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
teacher_forced,1,0.06304832547903061,-0.09270992875099182,0.0013967143604531884,0.06288720667362213,-0.09267666190862656,0.0010861068731173873,0.00016451733117580746,0.0003106074873358011,50
teacher_forced,2,0.12646675719583864,-0.18542926371388477,0.0017792037106119096,0.12608124654466527,-0.18537070037029257,0.001412300072843209,0.0003899334909709779,0.0003669036377687007,50
teacher_forced,3,0.18981333402071232,-0.27775803131505683,0.0018686497933231294,0.1892161030627187,-0.2778477598099086,0.0017301545885857195,0.0006039337877403109,0.00013849520473740995,50
teacher_forced,4,0.25311539296826013,-0.3699357135201501,0.0023884993279352784,0.25257089583119985,-0.37045763862541226,0.0024125832424033433,0.0007542432948126022,2.4083914468064904e-05,50
teacher_forced,5,0.31690819335827475,-0.4625223786527014,0.0032892158487811685,0.31609831151906953,-0.4630103099684229,0.0032560806430410594,0.0009455080974460989,3.3135205740109086e-05,50
teacher_forced,6,0.3805556585558177,-0.5546349452844532,0.004135688825044781,0.3795356817245657,-0.5551394805721312,0.0037233172333799303,0.0011379405049488278,0.0004123715916648507,50
teacher_forced,7,0.4441365157413114,-0.6465282005499684,0.004350121191237122,0.44312989508783085,-0.6472978394586297,0.0041662151052150875,0.0012671342429825794,0.0001839060860220343,50
teacher_forced,8,0.5080845457402643,-0.7387882361914644,0.005208888731431216,0.5066963026120457,-0.7392287141017266,0.004612559539964423,0.0014564476552472458,0.0005963291914667934,50
teacher_forced,9,0.5716192444442483,-0.8302075004934403,0.0054167463385965675,0.5701238004681729,-0.8307316385876699,0.004645191929739667,0.0015846366862479018,0.0007715544088569004,50
teacher_forced,10,0.6352753047769311,-0.9215701383632072,0.005289826061925851,0.6336289688745731,-0.9222531720724381,0.004249454254022567,0.0017824020173177696,0.0010403718079032842,50
teacher_forced,11,0.6988901582950815,-1.0130560648531917,0.004713181449915282,0.697290058325306,-1.013948808538839,0.004553540795313893,0.001832296701284722,0.00015964065460138954,50
teacher_forced,12,0.7628201132263905,-1.104820055503685,0.006140769386547618,0.7611479447700602,-1.1056289399704455,0.005666658351401566,0.0018575363864303774,0.000474111035146052,50
teacher_forced,13,0.8268854816748741,-1.196299715676022,0.0068410526582738385,0.8253281224437071,-1.1973983577639662,0.005993190465233056,0.0019058809543891506,0.0008478621930407826,50
teacher_forced,14,0.891514829752332,-1.2881781817430777,0.006625731999520212,0.889577261609694,-1.2891210762482468,0.006798341531975893,0.0021548132993936386,0.0001726095324556809,50
teacher_forced,15,0.9558617430883223,-1.3793829293364028,0.008299858251120895,0.9536962830671517,-1.3805062767098302,0.007222152355097933,0.0024394930671502568,0.0010777058960229624,50
teacher_forced,16,1.0202455613986654,-1.470605928833583,0.007612389978021383,1.0176897662614188,-1.4716431424054823,0.007094927652360639,0.0027582423347677775,0.0005174623256607447,50
teacher_forced,17,1.084316899380926,-1.5613992545371507,0.008846293087117374,1.0818804468628378,-1.5629204535132908,0.008241609724791488,0.0028723417620311383,0.0006046833623258863,50
teacher_forced,18,1.1492394135633632,-1.6528783475131905,0.010415980475954711,1.1463970924070046,-1.6542496609796362,0.00967339606359019,0.0031558343079349364,0.000742584412364522,50
teacher_forced,19,1.214034277055302,-1.7437610848156977,0.011473177233710885,1.2110832885552507,-1.745420546196121,0.010756465195299825,0.003385579005214884,0.0007167120384110603,50
teacher_forced,20,1.2792956530109614,-1.8349233958440412,0.01227517711231485,1.2759478567326803,-1.8365122578132227,0.011192601927177748,0.003705701320665764,0.0010825751851371024,50
teacher_forced,21,1.3444389321375705,-1.9256801462391115,0.012556742382002994,1.3409280738100409,-1.9276449429010873,0.011547572790732374,0.004023251436201238,0.00100916959127062,50
teacher_forced,22,1.4100033773546163,-2.0168981846724208,0.013526705937692896,1.4061804717134505,-2.0190520202353217,0.012437966823199531,0.004387894161585298,0.0010887391144933645,50
teacher_forced,23,1.4757709323891879,-2.1081155619137326,0.014610691141569987,1.4714424203535181,-2.1102166631805614,0.013432441683107754,0.004811511506419538,0.0011782494584622327,50
teacher_forced,24,1.5413269145503716,-2.1987539747644105,0.015557476290268824,1.5368364564752326,-2.201218183899568,0.014252917779231211,0.005122161690768336,0.0013045585110376123,50
teacher_forced,25,1.6073387850723277,-2.2896173123375263,0.016549759515328333,1.6025958300298333,-2.292419789362802,0.015289743834728142,0.005509038029667394,0.0012600156806001905,50
teacher_forced,26,1.67312744904668,-2.3798498538650827,0.017379015480400994,1.668155478760248,-2.382949431952155,0.015566746729746228,0.005858999304234656,0.0018122687506547663,50
teacher_forced,27,1.7391829058374686,-2.4702762649482337,0.017206388132763095,1.7338464185976246,-2.473523340032158,0.016096210540126776,0.0062467265556978655,0.0011101775926363189,50
teacher_forced,28,1.8052804006298477,-2.560628501571295,0.018897347108577378,1.799699615345506,-2.564121478544815,0.017353728264424717,0.0065837719073085395,0.001543618844152661,50
teacher_forced,29,1.8717790047788607,-2.6510875466897117,0.020121378780459054,1.865687673383281,-2.654541882096291,0.018095311850629514,0.007002624598814621,0.0020260669298295397,50
teacher_forced,30,1.9381370134849547,-2.7410581209862976,0.020519191908533685,1.9317257174923668,-2.744777012376549,0.018279324965988053,0.0074118060873892885,0.002239866942545632,50
teacher_forced,31,2.0046368161570607,-2.8311250722193058,0.020503007943261764,1.9979875079866578,-2.8351559546413125,0.018447804057359463,0.007775687252264567,0.0020552038859023014,50
teacher_forced,32,2.071411304456988,-2.921256891118688,0.020931420052875183,2.064235443928039,-2.9253207882536323,0.019475001867249375,0.008246710511127466,0.0014564181856258074,50
teacher_forced,33,2.137971658866309,-3.0108122675999325,0.022531775544848642,2.130710838278827,-3.015452857983758,0.020787730023585027,0.008617110578033512,0.0017440455212636152,50
teacher_forced,34,2.205309305312041,-3.100985923640942,0.023666541228521965,2.1976968360790767,-3.105939846743078,0.02163814045707113,0.009082457923090391,0.0020284007714508334,50
teacher_forced,35,2.2728856889885356,-3.191283508415461,0.024304096898049465,2.2646791409211664,-3.19618317224834,0.022157632829475915,0.009557935805249086,0.0021464640685735503,50
teacher_forced,36,2.3401379611188333,-3.280948602003724,0.024576604298999882,2.3314902311938366,-3.2859734038207344,0.022813092826254433,0.010001593180884418,0.0017635114727454493,50
teacher_forced,37,2.4073549266916836,-3.3703462847034826,0.025562133805578924,2.3982608264638623,-3.375511117249673,0.022953281393711222,0.010458401129419688,0.0026088524118677014,50
teacher_forced,38,2.4747554770429665,-3.4594970658513984,0.026765239008454955,2.4649330223424717,-3.464579586122127,0.024370051902224077,0.011059503996366156,0.0023951871062308783,50
teacher_forced,39,2.5417295637080852,-3.5477936632106553,0.02825586176732031,2.5318703674190903,-3.5536174983856625,0.025286070402216865,0.011450799431069558,0.002969791365103447,50
teacher_forced,40,2.6095902196413845,-3.6369155913920275,0.028161198415546096,2.5989931181465664,-3.6426503981909066,0.02548904929062701,0.012049338949168379,0.0026721491249190876,50
teacher_forced,41,2.6768553571581752,-3.725301859496011,0.028570273474542773,2.6660731730608367,-3.731546815368008,0.026063640860229498,0.012460135141806983,0.0025066326143132756,50
teacher_forced,42,2.744618074785628,-3.814029057347055,0.028332787891486078,2.733334006309024,-3.820262158056592,0.02640736457760795,0.012891149903709508,0.0019254233138781274,50
teacher_forced,43,2.8121969417353143,-3.9022637428302263,0.02957054760736355,2.8007414422282277,-3.9089112038508333,0.02714592229676782,0.013244516109596132,0.0024246253105957294,50
teacher_forced,44,2.8798333794663598,-3.99014725366086,0.02944112319346459,2.8680782156290845,-3.997187487615441,0.026794894100021338,0.013702144758263902,0.002646229093443253,50
teacher_forced,45,2.9475724306693203,-4.078088777098108,0.030241888138334616,2.9353647299893586,-4.08524293091353,0.027177424602996325,0.014149553798839785,0.003064463535338291,50
teacher_forced,46,3.015293061592331,-4.165769631773367,0.0305091250102123,3.002745441159702,-4.173213287250721,0.027372386462957365,0.014589406615310397,0.003136738547254936,50
teacher_forced,47,3.083191045226827,-4.253472114472104,0.030877266201059683,3.0703638399717064,-4.261349638675978,0.027702942676114617,0.015052992467931773,0.0031743235249450663,50
teacher_forced,48,3.1514082045460303,-4.341339483451294,0.031203666445435374,3.1382328997656685,-4.349673957801911,0.028181106066767825,0.015590128888386961,0.0030225603786675492,50
teacher_forced,49,3.2197850539068167,-4.429452004334672,0.03189119729177037,3.2062103442432344,-4.437994948678211,0.028873838466097368,0.016039159594797077,0.003017358825673,50
teacher_forced,50,3.288197573410852,-4.517359188724265,0.03264660682725662,3.2740864792718014,-4.525975380752637,0.02985884806184913,0.01653365485520186,0.0027877587654074887,50
limited_closed_loop,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
limited_closed_loop,1,0.06304832547903061,-0.09270992875099182,0.0013967143604531884,0.06288720667362213,-0.09267666190862656,0.0010861068731173873,0.00016451733117580746,0.0003106074873358011,50
limited_closed_loop,2,0.12654628133720625,-0.18542147108521423,0.0025750903878360987,0.12608124654466527,-0.18537070037029257,0.001412300072843209,0.00046779805874681504,0.0011627903149928898,50
limited_closed_loop,3,0.19050733565398126,-0.2777127345537287,0.003342921903822571,0.1892161030627187,-0.2778477598099086,0.0017301545885857195,0.00129827324725772,0.0016127673152368516,50
limited_closed_loop,4,0.25490931360324415,-0.3697983960967758,0.00389148952672258,0.25257089583119985,-0.37045763862541226,0.0024125832424033433,0.002429567531100058,0.0014789062843192369,50
limited_closed_loop,5,0.31969816672738655,-0.46228797702832797,0.004470905929338187,0.31609831151906953,-0.4630103099684229,0.0032560806430410594,0.003671610327525695,0.0012148252862971276,50
limited_closed_loop,6,0.38483818093020594,-0.5543206830427732,0.0051948600448668,0.3795356817245657,-0.5551394805721312,0.0037233172333799303,0.005365345023379049,0.00147154281148687,50
limited_closed_loop,7,0.450320239061568,-0.6461334771008742,0.006013263307977468,0.44312989508783085,-0.6472978394586297,0.0041662151052150875,0.007284008934701818,0.0018470482027623802,50
limited_closed_loop,8,0.5161480696169578,-0.7382692800658253,0.006883273192215711,0.5066963026120457,-0.7392287141017266,0.004612559539964423,0.009500337530024475,0.0022707136522512883,50
limited_closed_loop,9,0.5823210173046554,-0.8295560613117807,0.0077493611024692655,0.5701238004681729,-0.8307316385876699,0.004645191929739667,0.012253737408960495,0.0031041691727295984,50
limited_closed_loop,10,0.6488454358627477,-0.9207396194864457,0.008381651481613517,0.6336289688745731,-0.9222531720724381,0.004249454254022567,0.015291556789050979,0.00413219722759095,50
limited_closed_loop,11,0.7156580342445865,-1.0119791322984444,0.00874623074196279,0.697290058325306,-1.013948808538839,0.004553540795313893,0.018473282433375083,0.004192689946648898,50
limited_closed_loop,12,0.7826319645666627,-1.1034753321110302,0.009155370615189895,0.7611479447700602,-1.1056289399704455,0.005666658351401566,0.021591691305521778,0.0034887122637883294,50
limited_closed_loop,13,0.8497310622094515,-1.1947459823654414,0.009579839505022392,0.8253281224437071,-1.1973983577639662,0.005993190465233056,0.024546660963667696,0.003586649039789336,50
limited_closed_loop,14,0.9170535291231373,-1.2864228938481148,0.00988902332028374,0.889577261609694,-1.2891210762482468,0.006798341531975893,0.02760843104442344,0.0030906817883078475,50
limited_closed_loop,15,0.9847101271274962,-1.377376288344417,0.010162985825445503,0.9536962830671517,-1.3805062767098302,0.007222152355097933,0.031171386728328043,0.0029408334703475703,50
limited_closed_loop,16,1.0527379529540004,-1.4684327558786388,0.010598632274195552,1.0176897662614188,-1.4716431424054823,0.007094927652360639,0.03519491400884212,0.0035037046218349133,50
limited_closed_loop,17,1.1211570133170154,-1.5589883096230739,0.011661938158795238,1.0818804468628378,-1.5629204535132908,0.008241609724791488,0.03947290751899084,0.00342032843400375,50
limited_closed_loop,18,1.190095295285863,-1.6502354909181514,0.013171772588975728,1.1463970924070046,-1.6542496609796362,0.00967339606359019,0.04388218882558605,0.003498376525385538,50
limited_closed_loop,19,1.2596056215162958,-1.7408745052087216,0.014402442728169262,1.2110832885552507,-1.745420546196121,0.010756465195299825,0.048734826198947735,0.0036459775328694377,50
limited_closed_loop,20,1.3296974300811406,-1.8317720437379346,0.015271595038939267,1.2759478567326803,-1.8365122578132227,0.011192601927177748,0.05395818996798424,0.00407899311176152,50
limited_closed_loop,21,1.4003625832436037,-1.922250084043216,0.0161962469574064,1.3409280738100409,-1.9276449429010873,0.011547572790732374,0.05967885231557849,0.004648674166674027,50
limited_closed_loop,22,1.4716805222940132,-2.013137840028834,0.017411419306881726,1.4061804717134505,-2.0190520202353217,0.012437966823199531,0.06576651240237001,0.004973452483682195,50
limited_closed_loop,23,1.5436950157986915,-2.103987444926099,0.01868377171922475,1.4714424203535181,-2.1102166631805614,0.013432441683107754,0.07252062264367022,0.005251330036116997,50
limited_closed_loop,24,1.616346539050692,-2.1942291889179804,0.01982056419365108,1.5368364564752326,-2.201218183899568,0.014252917779231211,0.07981666042881659,0.005567646414419869,50
limited_closed_loop,25,1.6896106780437157,-2.284669429284411,0.021083597443066537,1.6025958300298333,-2.292419789362802,0.015289743834728142,0.08735932609758253,0.005793853608338395,50
limited_closed_loop,26,1.7634857180714678,-2.374425179461465,0.02228558494243771,1.668155478760248,-2.382949431952155,0.015566746729746228,0.09571059193035787,0.00671883821269148,50
limited_closed_loop,27,1.8379568706921894,-2.4643507389583377,0.02322515327250585,1.7338464185976246,-2.473523340032158,0.016096210540126776,0.10451374476973892,0.007128942732379073,50
limited_closed_loop,28,1.9130164266919576,-2.554102378280676,0.024326476675923914,1.799699615345506,-2.564121478544815,0.017353728264424717,0.11375887703309207,0.006972748411499197,50
limited_closed_loop,29,1.988734043868097,-2.643979754008514,0.025754019676242024,1.865687673383281,-2.654541882096291,0.018095311850629514,0.12349885764341785,0.00765870782561251,50
limited_closed_loop,30,2.0651055553734885,-2.7333165529108467,0.02711704740067944,1.9317257174923668,-2.744777012376549,0.018279324965988053,0.1338712937278165,0.008837722434691386,50
limited_closed_loop,31,2.142070195985052,-2.822662443418962,0.02806291787419468,1.9979875079866578,-2.8351559546413125,0.018447804057359463,0.14462333422897436,0.009615113816835219,50
limited_closed_loop,32,2.2195655055878167,-2.9119898062734215,0.02867879963014275,2.064235443928039,-2.9253207882536323,0.019475001867249375,0.15590106842413592,0.009203797762893373,50
limited_closed_loop,33,2.297556982855841,-3.0007152389107152,0.02925323718227446,2.130710838278827,-3.015452857983758,0.020787730023585027,0.16749577121872647,0.008465507158689434,50
limited_closed_loop,34,2.376147514195146,-3.0901150125285706,0.0302008445141837,2.1976968360790767,-3.105939846743078,0.02163814045707113,0.17915096957036436,0.008562704057112569,50
limited_closed_loop,35,2.4553743570859274,-3.179619625571111,0.03135479870252311,2.2646791409211664,-3.19618317224834,0.022157632829475915,0.19141320891373634,0.009197165873047197,50
limited_closed_loop,36,2.5351736667543188,-3.268407646479177,0.03226812946377322,2.3314902311938366,-3.2859734038207344,0.022813092826254433,0.20443947210043265,0.009455036637518788,50
limited_closed_loop,37,2.6155240775221706,-3.356879818420179,0.03300401213346049,2.3982608264638623,-3.375511117249673,0.022953281393711222,0.2180606465103216,0.01005073073974927,50
limited_closed_loop,38,2.6964203842190364,-3.445092207624895,0.03388128674123436,2.4649330223424717,-3.464579586122127,0.024370051902224077,0.23230617001979523,0.009511234839010285,50
limited_closed_loop,39,2.777831972713852,-3.5324542779947645,0.03481603303225711,2.5318703674190903,-3.5536174983856625,0.025286070402216865,0.24687039752973602,0.009529962630040245,50
limited_closed_loop,40,2.8597743140097727,-3.620638175299565,0.03539429180091247,2.5989931181465664,-3.6426503981909066,0.02548904929062701,0.26170855941765075,0.009905242510285461,50
limited_closed_loop,41,2.942141731720824,-3.7079992326252835,0.03581307179410942,2.6660731730608367,-3.731546815368008,0.026063640860229498,0.27707099764072785,0.009749430933879921,50
limited_closed_loop,42,3.024966543481403,-3.795699463647502,0.03645688688266091,2.733334006309024,-3.820262158056592,0.02640736457760795,0.29266510330791623,0.01004952230505296,50
limited_closed_loop,43,3.108270390899433,-3.8828053541156167,0.03727925071143545,2.8007414422282277,-3.9089112038508333,0.02714592229676782,0.3086350104269029,0.01013332841466763,50
limited_closed_loop,44,3.1920997480968123,-3.969549208530251,0.03818769889767282,2.8680782156290845,-3.997187487615441,0.026794894100021338,0.32519813648532125,0.011392804797651479,50
limited_closed_loop,45,3.2764728924166944,-4.056259678552853,0.03916129012941383,2.9353647299893586,-4.08524293091353,0.027177424602996325,0.3423372714034456,0.011983865526417503,50
limited_closed_loop,46,3.3613439061405472,-4.142663402725647,0.04013015844975598,3.002745441159702,-4.173213287250721,0.027372386462957365,0.35989742223460525,0.012757771986798616,50
limited_closed_loop,47,3.446680867111094,-4.22900835739634,0.0409819244814571,3.0703638399717064,-4.261349638675978,0.027702942676114617,0.377704200916319,0.013278981805342482,50
limited_closed_loop,48,3.5324860028248057,-4.315464790891172,0.04159943512058817,3.1382328997656685,-4.349673957801911,0.028181106066767825,0.3957344771086864,0.013418329053820344,50
limited_closed_loop,49,3.6186881197738785,-4.402126139045481,0.04216772332438268,3.2062103442432344,-4.437994948678211,0.028873838466097368,0.41403440293190313,0.01329388485828531,50
limited_closed_loop,50,3.7051997733269437,-4.488569887133271,0.042793772503500804,3.2740864792718014,-4.525975380752637,0.02985884806184913,0.432732993038414,0.012934924441651674,50
teacher_forced,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
teacher_forced,1,0.06304832547903061,-0.09270992875099182,0.0013967143604531884,0.06288720667362213,-0.09267666190862656,0.0010861068731173873,0.00016451733117580746,0.0003106074873358011,100
teacher_forced,2,0.12646675719583864,-0.18542926371388477,0.0017792037106119096,0.12608124654466527,-0.18537070037029257,0.001412300072843209,0.0003899334909709779,0.0003669036377687007,100
teacher_forced,3,0.18981333402071232,-0.27775803131505683,0.0018686497933231294,0.1892161030627187,-0.2778477598099086,0.0017301545885857195,0.0006039337877403109,0.00013849520473740995,100
teacher_forced,4,0.25311539296826013,-0.3699357135201501,0.0023884993279352784,0.25257089583119985,-0.37045763862541226,0.0024125832424033433,0.0007542432948126022,2.4083914468064904e-05,100
teacher_forced,5,0.31690819335827475,-0.4625223786527014,0.0032892158487811685,0.31609831151906953,-0.4630103099684229,0.0032560806430410594,0.0009455080974460989,3.3135205740109086e-05,100
teacher_forced,6,0.3805556585558177,-0.5546349452844532,0.004135688825044781,0.3795356817245657,-0.5551394805721312,0.0037233172333799303,0.0011379405049488278,0.0004123715916648507,100
teacher_forced,7,0.4441365157413114,-0.6465282005499684,0.004350121191237122,0.44312989508783085,-0.6472978394586297,0.0041662151052150875,0.0012671342429825794,0.0001839060860220343,100
teacher_forced,8,0.5080845457402643,-0.7387882361914644,0.005208888731431216,0.5066963026120457,-0.7392287141017266,0.004612559539964423,0.0014564476552472458,0.0005963291914667934,100
teacher_forced,9,0.5716192444442483,-0.8302075004934403,0.0054167463385965675,0.5701238004681729,-0.8307316385876699,0.004645191929739667,0.0015846366862479018,0.0007715544088569004,100
teacher_forced,10,0.6352753047769311,-0.9215701383632072,0.005289826061925851,0.6336289688745731,-0.9222531720724381,0.004249454254022567,0.0017824020173177696,0.0010403718079032842,100
teacher_forced,11,0.6988901582950815,-1.0130560648531917,0.004713181449915282,0.697290058325306,-1.013948808538839,0.004553540795313893,0.001832296701284722,0.00015964065460138954,100
teacher_forced,12,0.7628201132263905,-1.104820055503685,0.006140769386547618,0.7611479447700602,-1.1056289399704455,0.005666658351401566,0.0018575363864303774,0.000474111035146052,100
teacher_forced,13,0.8268854816748741,-1.196299715676022,0.0068410526582738385,0.8253281224437071,-1.1973983577639662,0.005993190465233056,0.0019058809543891506,0.0008478621930407826,100
teacher_forced,14,0.891514829752332,-1.2881781817430777,0.006625731999520212,0.889577261609694,-1.2891210762482468,0.006798341531975893,0.0021548132993936386,0.0001726095324556809,100
teacher_forced,15,0.9558617430883223,-1.3793829293364028,0.008299858251120895,0.9536962830671517,-1.3805062767098302,0.007222152355097933,0.0024394930671502568,0.0010777058960229624,100
teacher_forced,16,1.0202455613986654,-1.470605928833583,0.007612389978021383,1.0176897662614188,-1.4716431424054823,0.007094927652360639,0.0027582423347677775,0.0005174623256607447,100
teacher_forced,17,1.084316899380926,-1.5613992545371507,0.008846293087117374,1.0818804468628378,-1.5629204535132908,0.008241609724791488,0.0028723417620311383,0.0006046833623258863,100
teacher_forced,18,1.1492394135633632,-1.6528783475131905,0.010415980475954711,1.1463970924070046,-1.6542496609796362,0.00967339606359019,0.0031558343079349364,0.000742584412364522,100
