step,actual_x,actual_y,actual_theta,cmd_x,cmd_y,cmd_theta,model_x,model_y,model_theta,cmd_position_error,model_position_error,cmd_heading_error,model_heading_error
123,9.544981361725291,-9.753648316866764,0.37129578712847433,11.877492030508366,1.6266399163224108,0.7806567270308733,9.584359071564839,-9.706900747295174,0.382296340789253,11.616865596642274,0.061122330559773265,0.40936093990239897,0.011000553660778678
124,9.659098553460758,-9.778083827821073,0.37889726107459865,11.9485371784873,1.6970145264922623,0.7954014176502824,9.698414797569148,-9.730322880275567,0.3899039349216764,11.701256832448728,0.061861742306816896,0.41650415657568374,0.011006673847077764
125,9.773515379105024,-9.800706525201198,0.3864993161660095,12.01853698953271,1.7684289876434476,0.8090474419295788,9.813385758089685,-9.75209833440381,0.39728574526270677,11.784948813883345,0.06286814243299868,0.42254812576356926,0.010786429096697248
126,9.887782503028673,-9.82148478477029,0.3936062764514645,12.087555789981534,1.8407919891878308,0.8223272440955043,9.927958609861907,-9.771985346983387,0.40487646708970715,11.86792745454717,0.06375197174593833,0.4287209676440398,0.011270190638242639
127,10.002346277316684,-9.840681515130994,0.4008438263226708,12.155607566578531,1.9140651391808507,0.8359732683748007,10.042696254665499,-9.789854841933852,0.41143203784486104,11.950339036482987,0.06489585025514989,0.4351294420521299,0.01058821152219025
128,10.117096992415334,-9.858279752485219,0.40832988751571975,12.222653151025861,1.988260074412463,0.8510841811075807,10.157832041596274,-9.806330426615697,0.41926814594080497,12.032201486317277,0.0660157306259,0.4427542935918609,0.010938258425085223
129,10.231999244417569,-9.874007637425708,0.4150844004143437,12.28856997051038,2.0634596204014675,0.8665613159537315,10.27278482485732,-9.82104717538575,0.42647855707218696,12.113323560572374,0.0668451502451235,0.45147691553938785,0.011394156657843268
130,10.34719551675246,-9.887748764142156,0.422967119342502,12.353315068190739,2.1396703226306686,0.8820384507998824,10.388133614251315,-9.83385791648456,0.43327851804679085,12.193577225061155,0.06767681499656997,0.45907133145738044,0.010311398704288877
131,10.462221867244073,-9.899445342856218,0.4309108715642651,12.416872935225562,2.2168739258230765,0.8953182529658079,10.503747734345636,-9.844557773421787,0.4422396414611285,12.272972476874962,0.06882617900883423,0.4644073814015428,0.011328769896863378
132,10.576901429717763,-9.909601033898971,0.43754862268906436,12.479399979585004,2.2949147326588575,0.9085980551317334,10.618713382024346,-9.853229650570155,0.44877214009648014,12.35191101928789,0.07018527063488682,0.47104943244266906,0.011223517407415784
133,10.691567433436651,-9.91861732024711,0.4442138916019758,12.540885174590157,2.3737789805985003,0.9218778572976589,10.733388082723279,-9.860858736734889,0.45545179188957263,12.430727369095822,0.07130933091884509,0.47766396569568315,0.011237900287596858
134,10.806510934497611,-9.926271904091182,0.45080144863095484,12.601317677292826,2.4534527618882,0.9358901036903262,10.848256138098685,-9.86730860110464,0.4622894760850613,12.509153210726994,0.07224495223043617,0.4850886550593714,0.011488027454106486
135,10.921321130680392,-9.932554753038154,0.4574474657092651,12.660627875220003,2.5339654890171848,0.9502685721963644,10.96354988270336,-9.872115926655926,0.4690225257236307,12.5872679679578,0.07373004293962146,0.4928211064870993,0.01157506001436559
136,11.036039214967605,-9.93747903369967,0.46408898123991094,12.718774332524116,2.615322654103537,0.9650132628157735,11.07817342096163,-9.87553274768363,0.4758331289212947,12.665086959400357,0.0749175124115044,0.5009242815758626,0.011744147681383765
137,11.151158084871643,-9.940628397386938,0.4702374536682328,12.775714926488105,2.697528296044559,0.9793917313218117,11.193268262910294,-9.877464718695007,0.4825497365254705,12.742142266486049,0.07591388147331396,0.5091542776535789,0.012312282857237733
138,11.26673575485087,-9.942002673087648,0.4766254217502137,12.831467684087606,2.780544130847073,0.9937701998278499,11.308645338637948,-9.877410952886935,0.48867952382897784,12.81840798183154,0.07699677611233689,0.5171447780776361,0.012054102078764117
139,11.38226060890269,-9.941919818561841,0.4829233574819227,12.886021079176215,2.8643529960834746,1.0074162241071463,11.4246057613673,-9.87598752373191,0.4957761021960323,12.894259147197285,0.07835929707949121,0.5244928666252235,0.012852744714109576
140,11.497714309698067,-9.94053270690466,0.48832518720519147,12.939425772725281,2.9488984720998617,1.0206960262730718,11.539790369774327,-9.873127179928355,0.5014911198686605,12.969809869883134,0.07946005221804517,0.5323708390678803,0.013165932663468993
141,11.613250775767236,-9.937874182741169,0.49397386025157175,12.991703043104891,3.034145676215682,1.0339758284389973,11.655561270641497,-9.86899875387352,0.5068177741650288,13.045053847129157,0.08083317807811027,0.5400019681874255,0.012843913913457072
142,11.729368660889834,-9.933759737074329,0.4994884810548683,13.042843671189457,3.120079575039273,1.0476218527182937,11.770836708972885,-9.863607994871165,0.5129362021270936,13.119753709165584,0.08149150842853109,0.5481333716634254,0.01344772107222525
143,11.845651768037614,-9.928439871220865,0.5039045617122611,13.092806918122058,3.206703317534383,1.06126787699759,11.887675875328208,-9.85657287567557,0.5180902730371599,13.194217769821957,0.0832519708011704,0.557363315285329,0.014185711324898875
144,11.961616080930968,-9.921976008225629,0.5095112181406876,13.141583480192072,3.294000773399587,1.0749139012768865,12.003245156752643,-9.848591373659593,0.5225247254293208,13.268547974657054,0.08436992677582095,0.5654026831361989,0.013013507288633264
145,12.077423514463938,-9.91398356490851,0.5161970231820305,13.189164274662756,3.381955686880561,1.0874612592160702,12.11944076381071,-9.839039844842342,0.5297419906291907,13.342337430343783,0.0859186267349807,0.5712642360340396,0.013544967447160161
146,12.192750898752623,-9.904600672971473,0.5223955523360928,13.235637750888678,3.4705006744032088,1.099276172928512,12.234633530177126,-9.827937665533426,0.5359337211284583,13.415697858810859,0.0873577216076905,0.5768806205924193,0.013538168792365468
147,12.30767643389825,-9.894010189483037,0.5278843354572018,13.281061856436937,3.559588549240629,1.111091086640954,12.349774298866901,-9.815652528595018,0.5422693870659714,13.488765629344957,0.08895028529892707,0.5832067511837522,0.014385051608769572
148,12.42256550315124,-9.882019087578442,0.5330286009375413,13.3254302505311,3.649206875566287,1.122906000353396,12.464140962774337,-9.80222547867844,0.5471868373151665,13.561314125767579,0.08997521249854366,0.5898773994158546,0.014158236377625144
149,12.537513227751528,-9.868509834603222,0.5377593354460259,13.368736739762094,3.739343143507627,1.133254935964942,12.579182067813301,-9.787191410771674,0.55302151084652,13.633216612406606,0.0913727436741435,0.595495600518916,0.015262175400494016
150,12.652563213451119,-9.853674093522859,0.5426458746333083,13.411108112158677,3.8299227527424717,1.143970093689859,12.69361615864636,-9.77057207036005,0.5572161621112173,13.704605540272869,0.09268921492253308,0.6013242190565506,0.014570287477909005
151,12.767770216925621,-9.837801866981104,0.5481633713607152,13.452506495925315,3.9209511693463948,1.153952807188034,12.808812785640711,-9.752683323185712,0.5632653755765205,13.775781244141095,0.09449687267090384,0.6057894358273188,0.01510200421580521
152,12.882557735541555,-9.820931291545408,0.5535945214469393,13.492994121429676,4.0123883116296355,1.1635692985728383,12.923524083446926,-9.733982043643739,0.5683423292521184,13.846781713625845,0.09611666541953016,0.609974777125899,0.014747807805179036
153,12.997297143505781,-9.802841980219123,0.5587612299386819,13.532600583924765,4.104210568934345,1.1742844562977552,13.037835654522206,-9.714194904837196,0.5740494511719589,13.917351054645433,0.09747653486453949,0.6155232263590733,0.015288221233277
154,13.111894560795085,-9.783391940211676,0.5634905902807077,13.571220901599137,4.1964519363929735,1.1871980363503098,13.152418852661906,-9.693173436858302,0.5789467229205911,13.987387729722693,0.09890195437214573,0.6237074460696022,0.015456132639883435
155,13.226200488584514,-9.762881091579349,0.5685763999026676,13.608646865969035,4.289184325550647,1.2023089490830898,13.266423671726972,-9.6707348625467,0.5844107449684088,14.057268857031772,0.10054268738724402,0.6337325491804222,0.015834345065741218
156,13.340404885826304,-9.741465789344055,0.5735084393199941,13.644667339790766,4.3824716466268,1.2181523069739342,13.380332024535857,-9.647448518963058,0.590200256805474,14.127214316209388,0.10214413118444599,0.6446438676539401,0.016691817485479987
157,13.453635380414415,-9.717408972251736,0.5786466241952439,13.679205370338371,4.476317921213487,1.2339956648647785,13.4932695010751,-9.62134794345275,0.5962992136064713,14.19551918552584,0.10391623922402674,0.6553490406695346,0.017652589411227382
158,13.566528682237777,-9.692053315632169,0.5834121612970193,13.71225228833344,4.570699593263384,1.2494727997109294,13.60585130636814,-9.594081211834114,0.6016596725839918,14.263497323923824,0.10556894378137247,0.6660606384139101,0.01824751128697244
159,13.679077758077218,-9.665209170023388,0.5879626690548321,13.743834548802727,4.665581412552209,1.262020157650113,13.717985002843996,-9.565246052335524,0.6066986418027227,14.330936890642652,0.10726788239365792,0.674057488595281,0.018735972747890628
160,13.791382861984887,-9.637297910429453,0.5924279207501968,13.774223838298836,4.760852026551641,1.273101537488401,13.829702208588078,-9.534842374565448,0.6112760335836356,14.398160161627683,0.10938696976000281,0.6806736167382041,0.01884811283343879
161,13.903822740243363,-9.608619771004495,0.5969567636166175,13.803555553703017,4.856453539507008,1.2841829173266888,13.941288917705439,-9.50397239099083,0.6161903448100929,14.465420816110706,0.11115209668442665,0.6872261537100712,0.019233581193475402
162,14.016016123576549,-9.578760237852913,0.6017726321842929,13.831826093206082,4.952374211961452,1.2952642971649766,14.05323506193701,-9.472081619578388,0.6208200494456833,14.532301757322193,0.11298485283276549,0.6934916649806837,0.019047417261390365
163,14.127290035896367,-9.547587283811575,0.6063931525823136,13.859031985306709,5.048602265266692,1.3074454329907894,14.164275818304517,-9.43859111659141,0.6260190422344749,14.598654449445942,0.1151004455639918,0.7010522804084758,0.019625889652161277
164,14.237850042839414,-9.515540431641853,0.6113340004485508,13.88506372102613,5.145154569969073,1.3218239014968276,14.274321220802706,-9.404009609519262,0.6306303304318135,14.664939008366796,0.11734253749331956,0.7104899010482768,0.019296329983262694
165,14.348298758326704,-9.482612350304375,0.6170953369837662,13.909704539449292,5.242071177809751,1.3362023700028658,14.383933328401183,-9.36907506241287,0.636938135854507,14.731214135024587,0.11899806017810313,0.7191070330190996,0.019842798870740808
166,14.45865510388405,-9.448224921197182,0.6236676845837792,13.932949346412371,5.339332052559859,1.350580838508904,14.493728612181583,-9.332862122700726,0.6429678185540979,14.796898587053619,0.12057664061181568,0.7269131539251248,0.01930013397031871
167,14.568945346922295,-9.412292148827287,0.6303748634782096,13.954793336358481,5.436917086817892,1.3642268627882004,14.603010997078218,-9.294860732750791,0.650116252962107,14.861904239230237,0.12227267070885815,0.7338519993099908,0.019741389483897365
168,14.678709143728302,-9.375200605054108,0.6365020482007822,13.975303686089418,5.534791109734199,1.3782391091808677,14.712553380602648,-9.255519810686096,0.6562019053544645,14.926574696590377,0.12437413280166111,0.7417370609800855,0.019699857153682387
169,14.788279426621981,-9.336677193467896,0.6436100734536012,13.994440632274634,5.632942911035099,1.392251355573535,14.820707955759124,-9.215350509308136,0.6625869979779964,14.990653958535335,0.1255857228796355,0.7486412821199337,0.018976924524395145
170,14.897065672467939,-9.296811756098656,0.6500695112299582,14.012200417569243,5.731353219611978,1.407362268306315,14.929810852668616,-9.173185019746604,0.6703674367327039,15.054193072247438,0.12788986186338,0.7572927570763568,0.020297925502745784
171,15.004644563223465,-9.255533622131763,0.6561651427437027,14.028471162277832,5.830020649266019,1.422473181039095,15.036298598865711,-9.130108067570859,0.6755858517881279,15.117104953793291,0.12935821469605566,0.7663080382953922,0.019420709044425166
172,15.11190835443306,-9.212483370321669,0.6632595911760291,14.043249151214397,5.92892267073625,1.437584093771875,15.142798729959965,-9.084955899206268,0.6829357014667039,15.179071427225356,0.13121536186469474,0.7743245025958458,0.019676110290674842
173,15.218491147337739,-9.168122093225923,0.6702612728950044,14.056531010041828,6.028036701196096,1.451962562277913,15.248488978385199,-9.038387762808407,0.6900284530292993,15.240518149523474,0.133157299298361,0.7817012893829087,0.019767180134294904
174,15.324106661378377,-9.121638325539228,0.6759810328621825,14.068386437083372,6.127331452606076,1.4652423644438386,15.353167658680801,-8.989920723632807,0.6960768581066077,15.300585367118881,0.13488538918722862,0.7892613315816561,0.020095825244425214
175,15.42935682346143,-9.073763663267485,0.6817628622193297,14.078922242871146,6.226774881772157,1.478888388723135,15.457344899780072,-8.940003518239406,0.7019332971121912,15.360018011861115,0.13665690181601106,0.7971255265038053,0.020170434892861522
176,15.534460647629798,-9.02463056838014,0.6877358785968681,14.088100102383402,6.326352819603187,1.4925344130024314,15.561237930262614,-8.888714298022569,0.7082652498665993,15.418970452173047,0.13852889739368468,0.8047985344055633,0.0205293712697312
177,15.638873116855589,-8.974451278881762,0.693202795660909,14.095918306600925,6.42604672358292,1.5065466593950987,15.66503263860508,-8.836403827211893,0.7144420526619797,15.47759827203196,0.14050416182699765,0.8133438637341897,0.021239257001070655
178,15.742623274810835,-8.923005752559455,0.6994543687578698,14.102338853472217,6.5258403876392155,1.520192683674395,15.767442163064125,-8.783116956475228,0.719639325297976,15.535680868453031,0.14207340526651605,0.8207383149165253,0.020184956540106214
179,15.846037926862206,-8.869944179571833,0.7062696318280359,14.107397058055927,6.62571237257141,1.5338387079536915,15.869833793481826,-8.728269476068762,0.7270190480794554,15.592890817698407,0.1436591969936552,0.8275690761256556,0.02074941625141946
180,15.948850591022161,-8.815246375877285,0.71319272668552,14.11109197845827,6.725644081108428,1.5474847322329879,15.971509498777614,-8.671696023061028,0.7331932743709331,15.649173553708273,0.14532766389900478,0.8342920055474679,0.02000054768541304
181,16.050192011918767,-8.759711884301927,0.7204098070178588,14.113422926644093,6.825616904857996,1.5607645343989134,16.072604280511126,-8.613519849996603,0.7407560593146627,15.705207669938428,0.14790003609798424,0.8403547273810545,0.02034625229680387
182,16.150437072797835,-8.702970666224262,0.7262879486333986,14.114426088997849,6.925611867097096,1.5744105586782098,16.17124309141549,-8.55534356382139,0.7475107123773341,15.760645060624633,0.14908605492998414,0.8481226100448112,0.021222763743935502
183,16.25039238606747,-8.644613669914698,0.7313898827087542,14.114064666617919,7.0256112080037765,1.5902539165690541,16.270060025933557,-8.494694060333119,0.7529345390084927,15.81517764204448,0.1512041844493565,0.8588640338603,0.021544656299738563
184,16.34986216131494,-8.585285075566784,0.7370713220116158,14.112119030530826,7.1255922727516765,1.6060972744598985,16.367985329903412,-8.433026627836522,0.7585548719089275,15.869441117231494,0.15333324540005963,0.8690259524482826,0.021483549897311605
185,16.448756487822056,-8.524915819460741,0.743081623888429,14.10858966910434,7.2255299654198,1.6219406323507428,16.46568618468831,-8.3702375426803,0.7650570937130396,15.923345225231053,0.15560200494771875,0.8788590084623138,0.021975469824610627
186,16.54681427067179,-8.463493679391478,0.7492203886758944,14.103477468231961,7.325399200973837,1.6377839902415872,16.56234746868564,-8.306485468389235,0.771303272123987,15.976828005514967,0.15777470824774886,0.8885636015656928,0.022082883448092616
187,16.644199704615424,-8.401010813808586,0.75616486250874,14.09678371111056,7.425174911562671,1.6536273481324315,16.658262559312643,-8.241655327781764,0.7780876381020789,16.029893413803766,0.1599747942929753,0.8974624856236915,0.021922775593338883
188,16.7407831091353,-8.33719966788153,0.7633310875062307,14.08851007791828,7.524832052810585,1.6694707060232759,16.75345123131024,-8.176003226210726,0.7855333804782276,16.08224494715722,0.16169345727879011,0.9061396185170452,0.02220229297199694
189,16.836471178551623,-8.271881705281269,0.7697749987382849,14.078658645392805,7.624345610103565,1.6853140639141202,16.8476395622005,-8.108796803059187,0.7923099578056281,16.133678217642586,0.16346687164717613,0.9155390651758353,0.022534959067343152
190,16.930518120880475,-8.20411499919407,0.7756396897275408,14.067231886310088,7.723690604868136,1.6996925324201584,16.939997295152843,-8.03889342434826,0.7979878524947708,16.18312081836738,0.1654932733962797,0.9240528426926176,0.02234816276722995
191,17.023984593265382,-8.135127194404028,0.7817114439931174,14.054377928733164,7.822861036865369,1.7137047788128257,17.03176026598717,-7.9679929293030485,0.8045099687460606,16.231942340070294,0.16731504312858655,0.9319933348197083,0.022798524752943194
192,17.116829428551636,-8.065003504241735,0.7871084462058207,14.040135677972811,7.92184162638264,1.7280832473188639,17.122932841131533,-7.895728023788846,0.8104841525364463,16.280210737745964,0.16938547732222237,0.9409748011130432,0.02337570633062569
193,17.208540605983707,-7.994217475087195,0.792216893951263,14.02447175915995,8.02060720973702,1.742827937938273,17.213412381677124,-7.822534482928393,0.815851064182425,16.3282854000954,0.1717521004092998,0.9506110439870099,0.02363417023116199
194,17.299622142361567,-7.922322868471638,0.7976863656331261,14.00735332782633,8.119131105907357,1.7586712958291173,17.302188564259563,-7.7487722763637965,0.8215856368351524,16.37581385944775,0.17356956686683556,0.9609849301959912,0.023899271202026284
195,17.38995840855662,-7.849555326896611,0.8031671011958679,13.988676160867708,8.217371434908776,1.7745146537199616,17.391238369713314,-7.67337014950676,0.8279111648607795,16.422997792658375,0.1761898266996587,0.9713475525240938,0.024744063664911664
196,17.479208401157994,-7.775979610980941,0.808347543435957,13.96844494637885,8.315303537756682,1.790358011610806,17.478444419050003,-7.59798934997346,0.8337913637678867,16.469816435171953,0.17799190060834927,0.9820104681748489,0.0254438203319296
197,17.567599864069763,-7.701312332346812,0.8147139174070617,13.946664762530926,8.412902832833325,1.8062013695016503,17.565262499987043,-7.520976074466975,0.8396528579924052,16.51602559332231,0.18035140469915475,0.9914874520945887,0.024938940585343516
198,17.654760828199013,-7.625532001823692,0.823217903929617,13.92334107629685,8.510144822057947,1.825341816060245,17.65066435208792,-7.443418565222917,0.8476509994525259,16.56150838328552,0.182159504026206,1.002123912130628,0.024433095522908843
199,17.740604307951948,-7.5481401419483305,0.8321975392427703,13.89816052087376,8.606922600687609,1.8444822626188397,17.734822376293927,-7.364135009880863,0.8571043631691282,16.605734746627736,0.18409595150590372,1.0122847233760695,0.0249068239263579
200,17.825037369425253,-7.4691394009120184,0.8405903118800779,13.871132321045073,8.703200714617658,1.8636227091774344,17.81734818579777,-7.283283755045299,0.8660402477416937,16.64866210672728,0.18601463556772233,1.0230323972973565,0.025449935861615813
201,17.90798005219174,-7.388693527157496,0.850070432494249,13.84226637847043,8.798943892793362,1.8823969336226583,17.89843771515123,-7.200747058945605,0.8746289967257326,16.690405414982518,0.18818855201504237,1.0323265011284093,0.024558564231483615
202,17.98916250024982,-7.30727465996902,0.8604508831303974,13.811608124634242,8.894128294244561,1.9000724917277694,17.97781655570178,-7.117016232096335,0.8851751315105503,16.73133043861203,0.19059643185084335,1.039621608597372,0.024724248380152858
203,18.06884356443584,-7.224304866459145,0.870485120187368,13.779272310067373,8.988755953542487,1.9170156056061387,18.05531186857532,-7.03266710538728,0.8951064304146712,16.770920150646962,0.1921149090036974,1.0465304854187707,0.024621310227303184
204,18.14702097220017,-7.138896095139486,0.8811621123131772,13.745337926196603,9.08282218765026,1.9332262752577662,18.131546784363607,-6.945759124880791,0.9048494345206564,16.80830026158714,0.19375587673644767,1.052064162944589,0.023687322207479156
205,18.223485870687185,-7.051222045717984,0.8917741623845359,13.709883191104097,9.176325987398867,1.9494369449093938,18.20599323079969,-6.856580587690421,0.9156065408769791,16.843572195833467,0.19542591853008953,1.057662782524858,0.02383237849244324
206,18.297465781157648,-6.962408654477426,0.9003126301940938,13.672917421587128,9.269242781854581,1.9656476145610213,18.278832609072968,-6.765510611623354,0.9251932448405569,16.877587383289868,0.1977777398538607,1.0653349843669275,0.024880614646463073
207,18.36905401123723,-6.873493282390386,0.9074615903336962,13.634450331512673,9.361548154336962,1.9803923051804304,18.348271802146687,-6.674525895418295,0.9323271147604828,16.911328819945382,0.20004979703360004,1.0729307148467342,0.024865524426786578
208,18.43974370052822,-6.783845831814133,0.9145794764299353,13.594626458003779,9.453276328343941,1.9944045515730977,18.41638422774503,-6.583648766396282,0.9394180237013643,16.944594923978087,0.20155527770472237,1.0798250751431624,0.02483854727142898
209,18.50996299324033,-6.6925964142397465,0.9225930322099885,13.553521218286077,9.544437493736105,2.007684353739023,18.48410443466463,-6.4913016765144205,0.9463269978459721,16.976677684319423,0.20294885189998155,1.0850913215290348,0.023733965635983623
210,18.57897365266414,-6.599946827127357,0.9302405451562663,13.511209036374588,9.635044767559988,2.019865489564836,18.55121668520981,-6.3972204118701805,0.9547501641955023,17.007562737961166,0.20461781126110665,1.0896249444085697,0.024509619039235986
211,18.646316115077816,-6.50631979864162,0.9364640724052151,13.467796321351583,9.725129921621235,2.0327790696173906,18.616535712850272,-6.3021503185042596,0.9610782710533385,17.037518225241477,0.20632995171907134,1.0963149972121755,0.02461419864812342
212,18.712610923334903,-6.411552617500551,0.9429036837209424,13.4232239365263,9.814646966472448,2.0456926496699452,18.680371590722885,-6.206107428038243,0.9672953274730389,17.066551134753198,0.20795937209097284,1.1027889659490029,0.02439164375209657
213,18.776582478960723,-6.314878136270789,0.9486895862173697,13.377499314710846,9.903580974409461,2.057140251621604,18.741961471180456,-6.107850966645189,0.9728993971530144,17.093522601830603,0.20990203225054344,1.1084506654042343,0.024209810935644782
214,18.839374996406285,-6.217389955284744,0.9550485473264416,13.330759630026634,9.991985729278912,2.06748918723315,18.802558588614954,-6.008714759326037,0.9792857377487962,17.119833624718364,0.21189805400489684,1.1124406399067084,0.024237190422354615
215,18.901257151288608,-6.118426973632016,0.9621275651406904,13.283107569456106,10.079902052742135,2.077471900731325,18.861747737214085,-5.909036706569011,0.9857654308598285,17.144954592256,0.21308514200016118,1.1153443355906347,0.023637865719138063
216,18.962113221441083,-6.018464728940082,0.9681724563379248,13.23458025434648,10.167338306642666,2.0874546142295003,18.920505959614523,-5.807287877255398,0.993020785290355,17.169299746810736,0.2152366765311134,1.1192821578915755,0.024848328952430165
217,19.021404474974876,-5.918903329251559,0.9728930734236201,13.185182520626254,10.254285777630686,2.0974373277276754,18.977702822268636,-5.7058310649643635,0.9973047587718611,17.193996992770334,0.2175077567760036,1.1245442543040554,0.024411685348241008
218,19.079795496058548,-5.818654956958303,0.9785343494404515,13.134919290964403,10.340735801065426,2.105222708545625,19.033361393821583,-5.604854709939479,1.0022451302666013,17.21823053523205,0.21878453207634016,1.1266883591051737,0.023710780826149858
219,19.137388769341516,-5.7173042802175305,0.9833139606889745,13.083984545021128,10.42679189012135,2.1122745550237596,19.088702570906605,-5.501974102673761,1.008146228517944,17.241680424487935,0.22076555727530264,1.1289605943347851,0.024832267828969634
220,19.194294017495945,-5.615097719498923,0.9865365724217554,13.032444216228969,10.51248665843251,2.118593957275152,19.142761300099718,-5.398936404332345,1.0115226037032699,17.26462773536319,0.22221911514715387,1.1320573848533968,0.024986031281514443
221,19.250970924747087,-5.512084239632785,0.9879105830004846,12.980363380453479,10.597854013743738,2.124180915299803,19.196733064416726,-5.294396335734861,1.0146775834891741,17.287296766763628,0.22434297180140853,1.1362703322993184,0.02676700048868952
222,19.307593199142758,-5.408687058758163,0.9890351559406554,12.927806416154509,10.682929064796229,2.1272043185308576,19.25036839891987,-5.189738193717164,1.0147821913215012,17.310164322276876,0.2263035202185129,1.1381691625902022,0.025747035380845773
223,19.364422439656362,-5.303878437927698,0.9927848119659757,12.874992476273729,10.767844826361303,2.1316926102153957,19.30417585136942,-5.084424393432141,1.0176833703390002,17.332425967923147,0.22757356842496923,1.13890779824942,0.02489855837302457
224,19.420930830277094,-5.198010104869061,0.9967042480966484,12.821797942927285,10.85252268905257,2.135082235559821,19.358046548058045,-4.976795554375719,1.0224079744166374,17.354197124432336,0.229978934470478,1.1383779874631728,0.025703726319989073
225,19.476600393053577,-5.092337753973378,0.9987493740300124,12.768316689491582,10.937019756095475,2.1384718609042466,19.41117628718342,-4.869272308640021,1.0254495666104049,17.376460296420447,0.23246183886969146,1.1397224868742342,0.026700192580392468
226,19.53196621870858,-4.986389368647833,0.9993997286328522,12.714549330442102,11.021335056656829,2.141495264135301,19.46348098100629,-4.762120869631747,1.026963630991304,17.39897739250547,0.23449219056093806,1.142095535502449,0.027563902358451742
227,19.587351238822862,-4.880255362143626,0.9996064704719174,12.660527298371488,11.105487411697366,2.1448848894797266,19.516019916702614,-4.654140186415384,1.0277340675911546,17.4219649274535,0.23709962085595201,1.1452784190078091,0.02812759711923718
228,19.64272797464181,-4.773767597323425,1.0008281574228022,12.606220332236049,11.189456169203188,2.1497394032776356,19.568183205497817,-4.546660333683648,1.0285323989901372,17.445255882956683,0.2390285167185675,1.1489112458548334,0.027704241567334975
229,19.698006152498234,-4.665973165588857,1.003814852108917,12.551506380115734,11.273160304413363,2.1556925834156573,19.62040166328474,-4.437912069456436,1.0310604443166085,17.467925886355488,0.24090313471436836,1.1518777313067403,0.027245592207691516
230,19.753027202319775,-4.556889828127299,1.0069580739473167,12.496295094681614,11.356537236286748,2.164210408460349,19.672050539779548,-4.327638700868674,1.035143019291354,17.48992057776284,0.24313226693613557,1.157252334513032,0.02818494534403726
231,19.807755121439254,-4.447096997892308,1.0090445447822276,12.440375630586347,11.439440869157723,2.1727282335050404,19.72357361556994,-4.216124754578506,1.0384853888626822,17.511720816740272,0.24583470689029083,1.1636836887228128,0.029440844080454553
232,19.861742128046686,-4.337297168959662,1.012762763781211,12.383752044949492,11.5218651881269,2.1838096133433282,19.77442853409179,-4.1042791032921295,1.0414191564868815,17.533777868768937,0.24883947158109543,1.1710468495621171,0.02865639270567044
233,19.914518596777636,-4.227556996382656,1.0187398141824815,12.326218579386454,11.603656991800703,2.1937923268415034,19.824259415690992,-3.992774788255803,1.0476997486639448,17.555900247312625,0.2515341031020497,1.1750525126590219,0.02895993448146328
234,19.965840223705975,-4.1178861974376435,1.025211470445356,12.267871489954713,11.684870389480835,2.2037750403396785,19.87264919983761,-3.881347836188917,1.053661193824155,17.577993013174382,0.25423407181545715,1.1785635698943224,0.028449723378798808
235,20.01540686059559,-4.008244568122045,1.031112930515519,12.208716591160018,11.765497287948385,2.2144901980645955,19.91965012397666,-3.7702036482397587,1.0600067857976683,17.599867758163647,0.2565790953026226,1.1833772675490764,0.02889385528214916
236,20.06316466223547,-3.8988535634938657,1.0364853332393977,12.148701174853919,11.845485715945895,2.2252053557895124,19.96457644736277,-3.6589413990216366,1.065028219609303,17.62166143243041,0.25937903302606263,1.1887200225501147,0.028542886369905318
237,20.10922795216127,-3.7899768863106265,1.0420374313944194,12.087832131616809,11.924826489721465,2.2359205135144293,20.007917039419855,-3.548502303591744,1.070810675746543,17.643634434469497,0.26186613973508877,1.19388308212001,0.028773244352123584
238,20.153727057061367,-3.6811393659369664,1.047744660416356,12.026116450036982,12.003510499882644,2.2477354272268713,20.049378100514577,-3.4383642962059096,1.07628841803853,17.66539825740621,0.26425071280002904,1.1999907668105152,0.02854375762217387
239,20.19672501906178,-3.572029688837154,1.0532301801831636,11.96347545275827,12.081459869782828,2.2613814515061677,20.08948346634404,-3.3280190086502786,1.0824775715682335,17.686665422935487,0.2665369818141075,1.208151271323004,0.029247391385069932
240,20.2384989815037,-3.462343801555874,1.0584406920352194,11.899776621721802,12.158547208123794,2.270997942890972,20.12783343464521,-3.217354427940891,1.0876598713311978,17.707245029360656,0.2688245830383634,1.2125572508557525,0.029219179295978392
241,20.27937933798312,-3.3522746699706234,1.0637607968055818,11.835339437698643,12.235018432274273,2.2802482121624053,20.165413238379976,-3.105863537685077,1.0930942884970136,17.72753553353899,0.2714898119138147,1.2164874153568235,0.029333491691431846
242,20.31911048840295,-3.2423093565968824,1.068773143702856,11.770197641192766,12.310890331920282,2.2894984814338386,20.202032113563977,-2.9944460625325116,1.0981984172340162,17.747843007534346,0.2741232540288684,1.2207253377309826,0.0294252735311602
243,20.357635072118498,-3.1322427702704205,1.073138959483913,11.704356806183899,12.38615641494074,2.299114972818643,20.237329047462786,-2.8831655450359124,1.1031090730193682,17.767946927522562,0.27660984020635015,1.22597601333473,0.02997011353545531
244,20.395208949021097,-3.021599347553263,1.0771672877126548,11.637795231046688,12.460785869736823,2.308731464203447,20.27146910171785,-2.7715814502796454,1.1072801473874279,17.78753909466762,0.278963257020977,1.2315641764907923,0.030112859674773063
