delta_x_body,delta_y_body,delta_theta,delta_x_body_check,delta_y_body_check,delta_theta_check,diff_delta_x_body,diff_delta_y_body,diff_delta_theta
0.1716699338900336,0.0003654376913667,0.0041034934745748,0.17166993389003368,0.00036543769136671705,0.00410349347457481,8.326672684688674e-17,1.7076184216646695e-17,9.540979117872439e-18
0.1102825686171182,0.0001019616623977,0.0011052253511779,0.11028256861711822,0.00010196166239777316,0.0011052253511779908,1.3877787807814457e-17,7.315654158845941e-17,9.085614205428527e-17
0.0656596861885205,-8.354675315241575e-06,-0.0001078621866674,0.06565968618852054,-8.35467531523637e-06,-0.00010786218666739011,4.163336342344337e-17,5.204170427930421e-18,9.879792296774159e-18
0.0584254731395975,-4.995246413374774e-06,-5.823876081503809e-05,0.05842547313959759,-4.995246413373039e-06,-5.823876081501034e-05,9.020562075079397e-17,1.734723475976807e-18,2.7755575615628914e-17
0.188930985876969,0.0001697015504995,0.0013711180232508,0.18893098587696908,0.00016970155049952917,0.0013711180232507947,8.326672684688674e-17,2.916503843986007e-17,-5.421010862427522e-18
0.0667933563095479,6.833258109690925e-05,0.0009628000435537,0.06679335630954795,6.833258109691272e-05,0.0009628000435538131,5.551115123125783e-17,3.469446951953614e-18,1.1308228659023811e-16
0.1487497577414207,0.000177992367476,0.002011847108737,0.14874975774142074,0.00017799236747603753,0.002011847108737086,2.7755575615628914e-17,3.754050022231059e-17,8.586881206085195e-17
0.1217851357003271,9.73383089715174e-05,0.0014571201298714,0.12178513570032716,9.73383089715174e-05,0.0014571201298714254,5.551115123125783e-17,0.0,2.5370330836160804e-17
0.1134948790707883,-8.186429020295288e-06,-0.0002549446573832,0.11349487907078831,-8.186429020295288e-06,-0.0002549446573833214,1.3877787807814457e-17,0.0,-1.2137643320975222e-16
0.1431259813654411,7.87175841135343e-05,0.0010308371935584,0.14312598136544116,7.871758411354124e-05,0.0010308371935585092,5.551115123125783e-17,6.938893903907228e-18,1.0928757898653885e-16
0.051368314989908,1.391155315193758e-05,0.0005968574312542,0.05136831498990802,1.391155315193758e-05,0.0005968574312542052,2.0816681711721685e-17,0.0,5.204170427930421e-18
0.2325507048927622,0.0003600726777896,0.0025184415742618,0.2325507048927622,0.000360072677789626,0.0025184415742618704,0.0,2.596664203102783e-17,7.025630077706069e-17
0.1750286208551427,0.0001830178201827,0.0016130308826747,0.17502862085514276,0.0001830178201827487,0.0016130308826747264,5.551115123125783e-17,4.8707782598911287e-17,2.6454533008646308e-17
0.0100161138979897,8.39718010044524e-07,8.727135237313055e-05,0.010016113897996606,8.397180082668661e-07,8.727135237318606e-05,6.905934157863669e-15,-1.777657882007233e-15,5.551115123125783e-17
0.0645119361675078,1.890074254960392e-05,0.0004801614721193,0.064511936167501,1.8900742551383742e-05,0.0004801614721193226,-6.800116025829084e-15,1.779822898220415e-15,2.2605615296322767e-17
0.251725594005467,0.0002684373748777,0.0020782518952677,0.251725594005467,0.00026843737487777797,0.0020782518952677798,0.0,7.795413620170777e-17,7.979727989493313e-17
0.0107268372214259,1.3992254919688654e-06,0.0001425708595318,0.010726837221425947,1.3992254919688654e-06,0.00014257085953189863,4.683753385137379e-17,0.0,9.863529264186877e-17
0.0121935740894629,2.6289108447452927e-06,0.000151419624995,0.012193574089462906,2.62891084474616e-06,0.0001514196249950972,6.938893903907228e-18,8.673617379884035e-19,9.719872476332547e-17
0.0370048852939531,2.286124180399772e-05,0.0005492584412034,0.037004885293953176,2.2861241803999455e-05,0.0005492584412035151,7.632783294297951e-17,1.734723475976807e-18,1.1503385050071202e-16
0.2721856752931196,0.0003776605813281,0.0021221482227694,0.27218567529311966,0.00037766058132811253,0.0021221482227694044,5.551115123125783e-17,1.2522535092207576e-17,4.336808689942018e-18
0.1178126535325925,-3.971143807616692e-05,0.0009383230557881,0.11781265353259256,-3.971143807616692e-05,0.0009383230557881705,5.551115123125783e-17,0.0,7.058156142880634e-17
0.0415417832895197,1.2405193062840075e-05,0.0004685909971579,0.041541783289519754,1.240519306284181e-05,0.00046859099715790276,5.551115123125783e-17,1.734723475976807e-18,2.7647155398380363e-18
0.2938553117371955,0.000341530704753,0.002578662437272,0.29385531173719553,0.00034153070475310965,0.0025786624372720057,5.551115123125783e-17,1.0966704974690877e-16,5.637851296924623e-18
0.0430197010642625,1.484796309765557e-05,0.0004507885665054,0.04301970106426252,1.484796309765904e-05,0.00045078856650548893,2.0816681711721685e-17,3.469446951953614e-18,8.890457814381136e-17
0.1202956669464156,0.0001251049421635,0.0016147532572831,0.12029566694642252,0.00012510494216170717,0.001614753257283108,6.925016116099414e-15,-1.79283671242203e-15,8.023096076392733e-18
0.0912278813567303,2.6548236803120014e-05,0.000437250184721,0.09122788135672348,2.654823680498311e-05,0.0004372501847211274,-6.813993813636898e-15,1.86309640133088e-15,1.2744796537567105e-16
0.1152890693212691,3.5320796976854446e-05,0.0007693301972603,0.11528906932127596,3.532079697499135e-05,0.0007693301972603872,6.855627177060342e-15,-1.863093013199091e-15,8.716985466783456e-17
0.1111226068636838,3.665047754057571e-05,0.0004263983716074,0.11112260686367695,3.665047754244227e-05,0.000426398371607406,-6.855627177060342e-15,1.8665624601510444e-15,6.0173220572945496e-18
0.1471601945612791,0.0001304483447507,0.0013383030250101,0.14716019456127916,0.00013044834475080258,0.0013383030250102013,5.551115123125783e-17,1.0259263057144086e-16,1.0126448291014611e-16
0.062208298048228,-1.2776372390773533e-05,0.0005875202257864,0.062208298048221145,-1.2776372388893092e-05,0.0005875202257863976,-6.855627177060342e-15,1.880440247958859e-15,-2.3852447794681098e-18
0.1011276295381184,7.547147334401039e-05,0.0011217792068314,0.10112762953812528,7.547147334213689e-05,0.0011217792068314858,6.8833827526759706e-15,-1.8735013540549517e-15,8.586881206085195e-17
0.0955329810989053,9.387749865040484e-05,0.0011995062752526,0.09553298109890536,9.387749865041178e-05,0.0011995062752526153,5.551115123125783e-17,6.938893903907228e-18,1.5395670849294163e-17
0.0678947780227125,1.7628265892587897e-05,0.0002485423511502,0.06789477802271252,1.7628265892594835e-05,0.00024854235115029377,1.3877787807814457e-17,6.938893903907228e-18,9.378348791999613e-17
0.1766182986662742,3.524427843660388e-05,0.0003337991338164,0.17661829866628104,3.52442784347165e-05,0.0003337991338164814,6.827871601444713e-15,-1.887379141862766e-15,8.142358315366138e-17
0.1637671787128139,0.0001021881473203,0.0012392941435702,0.16376717871280713,0.00010218814732229631,0.0012392941435702132,-6.772360450213455e-15,1.996314355143247e-15,1.3227266504323154e-17
0.1464072357241676,0.0001973452140074,0.0021590173953628,0.14640723572416856,0.00019734521401090083,0.0021590173953628944,9.43689570931383e-16,3.5008346048470695e-15,9.454242944073599e-17
0.0767452044183939,2.1800727839214884e-05,0.0010272603690696,0.07674520441839298,2.1800727835800948e-05,0.0010272603690696935,-9.159339953157541e-16,-3.4139358007223564e-15,9.345822726825048e-17
0.0821763645578072,4.492073149798409e-05,0.0005307387136359,0.08217636455780722,4.492073149798756e-05,0.0005307387136359032,1.3877787807814457e-17,3.469446951953614e-18,3.144186300207963e-18
0.156699972719011,6.10424120730188e-05,0.0007372799435212,0.15669997271901107,6.104241207302574e-05,0.0007372799435212962,5.551115123125783e-17,6.938893903907228e-18,9.616873269946424e-17
0.1166003843950207,6.563518585429168e-06,0.0001677807825425,0.11660038439502174,6.5635185888500425e-06,0.00016778078254253703,1.0408340855860843e-15,3.4208746946262636e-15,3.7025504190379976e-17
0.0972991921391619,9.261402474653596e-05,0.0013475376969296,0.09729919213915997,9.261402473970115e-05,0.0013475376969295794,-1.9290125052862095e-15,-6.83481049534862e-15,-2.0599841277224584e-17
0.1191071345921702,7.098739699941403e-05,0.0012140525672862,0.11910713459217118,7.09873970028349e-05,0.0012140525672862945,9.71445146547012e-16,3.4208746946262636e-15,9.454242944073599e-17
0.0753660381614987,4.1426560507856064e-05,0.0009886576582362,0.07536603816149774,4.142656050444907e-05,0.0009886576582363027,-9.575673587391975e-16,-3.406996906818449e-15,1.0278236595162582e-16
0.1340421362422994,8.38416377753684e-05,0.0008857769369153,0.13404213624230044,8.384163777878234e-05,0.0008857769369153279,1.0269562977782698e-15,3.4139358007223564e-15,2.7863995832877464e-17
